,Nation,iso_code3,Year,frac_scoe_heat_energy_residential_kerosene
5754,Singapore,SGP,2045,0.0005417830232898556
5755,Singapore,SGP,2046,0.0005417830232898556
5756,Singapore,SGP,2047,0.0005417830232898556
5757,Singapore,SGP,2048,0.0005417830232898556
5758,Singapore,SGP,2049,0.0005417830232898556
5759,Singapore,SGP,2050,0.0005417830232898556
5769,Slovak Republic,SVK,2020,0.0
5770,Slovak Republic,SVK,2021,0.0
5771,Slovak Republic,SVK,2022,0.0
5772,Slovak Republic,SVK,2023,0.0
5773,Slovak Republic,SVK,2024,0.0
5774,Slovak Republic,SVK,2025,0.0
5775,Slovak Republic,SVK,2026,0.0
5776,Slovak Republic,SVK,2027,0.0
5777,Slovak Republic,SVK,2028,0.0
5778,Slovak Republic,SVK,2029,0.0
5779,Slovak Republic,SVK,2030,0.0
5780,Slovak Republic,SVK,2031,0.0
5781,Slovak Republic,SVK,2032,0.0
5782,Slovak Republic,SVK,2033,0.0
5783,Slovak Republic,SVK,2034,0.0
5784,Slovak Republic,SVK,2035,0.0
5785,Slovak Republic,SVK,2036,0.0
5786,Slovak Republic,SVK,2037,0.0
5787,Slovak Republic,SVK,2038,0.0
5788,Slovak Republic,SVK,2039,0.0
5789,Slovak Republic,SVK,2040,0.0
5790,Slovak Republic,SVK,2041,0.0
5791,Slovak Republic,SVK,2042,0.0
5792,Slovak Republic,SVK,2043,0.0
5793,Slovak Republic,SVK,2044,0.0
5794,Slovak Republic,SVK,2045,0.0
5795,Slovak Republic,SVK,2046,0.0
5796,Slovak Republic,SVK,2047,0.0
5797,Slovak Republic,SVK,2048,0.0
5798,Slovak Republic,SVK,2049,0.0
5799,Slovak Republic,SVK,2050,0.0
5809,Slovenia,SVN,2020,0.00013969406998672905
5810,Slovenia,SVN,2021,0.00013969406998672905
5811,Slovenia,SVN,2022,0.00013969406998672905
5812,Slovenia,SVN,2023,0.00013969406998672905
5813,Slovenia,SVN,2024,0.00013969406998672905
5814,Slovenia,SVN,2025,0.00013969406998672905
5815,Slovenia,SVN,2026,0.00013969406998672905
5816,Slovenia,SVN,2027,0.00013969406998672905
5817,Slovenia,SVN,2028,0.00013969406998672905
5818,Slovenia,SVN,2029,0.00013969406998672905
5819,Slovenia,SVN,2030,0.00013969406998672905
5820,Slovenia,SVN,2031,0.00013969406998672905
5821,Slovenia,SVN,2032,0.00013969406998672905
5822,Slovenia,SVN,2033,0.00013969406998672905
5823,Slovenia,SVN,2034,0.00013969406998672905
5824,Slovenia,SVN,2035,0.00013969406998672905
5825,Slovenia,SVN,2036,0.00013969406998672905
5826,Slovenia,SVN,2037,0.00013969406998672905
5827,Slovenia,SVN,2038,0.00013969406998672905
5828,Slovenia,SVN,2039,0.00013969406998672905
5829,Slovenia,SVN,2040,0.00013969406998672905
5830,Slovenia,SVN,2041,0.00013969406998672905
5831,Slovenia,SVN,2042,0.00013969406998672905
5832,Slovenia,SVN,2043,0.00013969406998672905
5833,Slovenia,SVN,2044,0.00013969406998672905
5834,Slovenia,SVN,2045,0.00013969406998672905
5835,Slovenia,SVN,2046,0.00013969406998672905
5836,Slovenia,SVN,2047,0.00013969406998672905
5837,Slovenia,SVN,2048,0.00013969406998672905
5838,Slovenia,SVN,2049,0.00013969406998672905
5839,Slovenia,SVN,2050,0.00013969406998672905
5849,Solomon Islands,SLB,2020,0.0005417830232898556
5850,Solomon Islands,SLB,2021,0.0005417830232898556
5851,Solomon Islands,SLB,2022,0.0005417830232898556
5852,Solomon Islands,SLB,2023,0.0005417830232898556
5853,Solomon Islands,SLB,2024,0.0005417830232898556
5854,Solomon Islands,SLB,2025,0.0005417830232898556
5855,Solomon Islands,SLB,2026,0.0005417830232898556
5856,Solomon Islands,SLB,2027,0.0005417830232898556
5857,Solomon Islands,SLB,2028,0.0005417830232898556
5858,Solomon Islands,SLB,2029,0.0005417830232898556
5859,Solomon Islands,SLB,2030,0.0005417830232898556
5860,Solomon Islands,SLB,2031,0.0005417830232898556
5861,Solomon Islands,SLB,2032,0.0005417830232898556
5862,Solomon Islands,SLB,2033,0.0005417830232898556
5863,Solomon Islands,SLB,2034,0.0005417830232898556
5864,Solomon Islands,SLB,2035,0.0005417830232898556
5865,Solomon Islands,SLB,2036,0.0005417830232898556
5866,Solomon Islands,SLB,2037,0.0005417830232898556
5867,Solomon Islands,SLB,2038,0.0005417830232898556
5868,Solomon Islands,SLB,2039,0.0005417830232898556
5869,Solomon Islands,SLB,2040,0.0005417830232898556
5870,Solomon Islands,SLB,2041,0.0005417830232898556
5871,Solomon Islands,SLB,2042,0.0005417830232898556
5872,Solomon Islands,SLB,2043,0.0005417830232898556
5873,Solomon Islands,SLB,2044,0.0005417830232898556
5874,Solomon Islands,SLB,2045,0.0005417830232898556
5875,Solomon Islands,SLB,2046,0.0005417830232898556
5876,Solomon Islands,SLB,2047,0.0005417830232898556
5877,Solomon Islands,SLB,2048,0.0005417830232898556
5878,Solomon Islands,SLB,2049,0.0005417830232898556
5879,Solomon Islands,SLB,2050,0.0005417830232898556
5889,Somalia,SOM,2020,0.0005417830232898556
5890,Somalia,SOM,2021,0.0005417830232898556
5891,Somalia,SOM,2022,0.0005417830232898556
5892,Somalia,SOM,2023,0.0005417830232898556
5893,Somalia,SOM,2024,0.0005417830232898556
5894,Somalia,SOM,2025,0.0005417830232898556
5895,Somalia,SOM,2026,0.0005417830232898556
5896,Somalia,SOM,2027,0.0005417830232898556
5897,Somalia,SOM,2028,0.0005417830232898556
5898,Somalia,SOM,2029,0.0005417830232898556
5899,Somalia,SOM,2030,0.0005417830232898556
5900,Somalia,SOM,2031,0.0005417830232898556
5901,Somalia,SOM,2032,0.0005417830232898556
5902,Somalia,SOM,2033,0.0005417830232898556
5903,Somalia,SOM,2034,0.0005417830232898556
5904,Somalia,SOM,2035,0.0005417830232898556
5905,Somalia,SOM,2036,0.0005417830232898556
5906,Somalia,SOM,2037,0.0005417830232898556
5907,Somalia,SOM,2038,0.0005417830232898556
5908,Somalia,SOM,2039,0.0005417830232898556
5909,Somalia,SOM,2040,0.0005417830232898556
5910,Somalia,SOM,2041,0.0005417830232898556
5911,Somalia,SOM,2042,0.0005417830232898556
5912,Somalia,SOM,2043,0.0005417830232898556
5913,Somalia,SOM,2044,0.0005417830232898556
5914,Somalia,SOM,2045,0.0005417830232898556
5915,Somalia,SOM,2046,0.0005417830232898556
5916,Somalia,SOM,2047,0.0005417830232898556
5917,Somalia,SOM,2048,0.0005417830232898556
5918,Somalia,SOM,2049,0.0005417830232898556
5919,Somalia,SOM,2050,0.0005417830232898556
5929,South Africa,ZAF,2020,0.0
5930,South Africa,ZAF,2021,0.0
5931,South Africa,ZAF,2022,0.0
5932,South Africa,ZAF,2023,0.0
5933,South Africa,ZAF,2024,0.0
5934,South Africa,ZAF,2025,0.0
5935,South Africa,ZAF,2026,0.0
5936,South Africa,ZAF,2027,0.0
5937,South Africa,ZAF,2028,0.0
5938,South Africa,ZAF,2029,0.0
5939,South Africa,ZAF,2030,0.0
5940,South Africa,ZAF,2031,0.0
5941,South Africa,ZAF,2032,0.0
5942,South Africa,ZAF,2033,0.0
5943,South Africa,ZAF,2034,0.0
5944,South Africa,ZAF,2035,0.0
5945,South Africa,ZAF,2036,0.0
5946,South Africa,ZAF,2037,0.0
5947,South Africa,ZAF,2038,0.0
5948,South Africa,ZAF,2039,0.0
5949,South Africa,ZAF,2040,0.0
5950,South Africa,ZAF,2041,0.0
5951,South Africa,ZAF,2042,0.0
5952,South Africa,ZAF,2043,0.0
5953,South Africa,ZAF,2044,0.0
5954,South Africa,ZAF,2045,0.0
5955,South Africa,ZAF,2046,0.0
5956,South Africa,ZAF,2047,0.0
5957,South Africa,ZAF,2048,0.0
5958,South Africa,ZAF,2049,0.0
5959,South Africa,ZAF,2050,0.0
5969,Spain,ESP,2020,0.0011209012613686345
5970,Spain,ESP,2021,0.0011209012613686345
5971,Spain,ESP,2022,0.0011209012613686345
5972,Spain,ESP,2023,0.0011209012613686345
5973,Spain,ESP,2024,0.0011209012613686345
5974,Spain,ESP,2025,0.0011209012613686345
5975,Spain,ESP,2026,0.0011209012613686345
5976,Spain,ESP,2027,0.0011209012613686345
5977,Spain,ESP,2028,0.0011209012613686345
5978,Spain,ESP,2029,0.0011209012613686345
5979,Spain,ESP,2030,0.0011209012613686345
5980,Spain,ESP,2031,0.0011209012613686345
5981,Spain,ESP,2032,0.0011209012613686345
5982,Spain,ESP,2033,0.0011209012613686345
5983,Spain,ESP,2034,0.0011209012613686345
5984,Spain,ESP,2035,0.0011209012613686345
5985,Spain,ESP,2036,0.0011209012613686345
5986,Spain,ESP,2037,0.0011209012613686345
5987,Spain,ESP,2038,0.0011209012613686345
5988,Spain,ESP,2039,0.0011209012613686345
5989,Spain,ESP,2040,0.0011209012613686345
5990,Spain,ESP,2041,0.0011209012613686345
5991,Spain,ESP,2042,0.0011209012613686345
5992,Spain,ESP,2043,0.0011209012613686345
5993,Spain,ESP,2044,0.0011209012613686345
5994,Spain,ESP,2045,0.0011209012613686345
5995,Spain,ESP,2046,0.0011209012613686345
5996,Spain,ESP,2047,0.0011209012613686345
5997,Spain,ESP,2048,0.0011209012613686345
5998,Spain,ESP,2049,0.0011209012613686345
5999,Spain,ESP,2050,0.0011209012613686345
6009,Sri Lanka,LKA,2020,0.0005417830232898556
6010,Sri Lanka,LKA,2021,0.0005417830232898556
6011,Sri Lanka,LKA,2022,0.0005417830232898556
6012,Sri Lanka,LKA,2023,0.0005417830232898556
6013,Sri Lanka,LKA,2024,0.0005417830232898556
6014,Sri Lanka,LKA,2025,0.0005417830232898556
6015,Sri Lanka,LKA,2026,0.0005417830232898556
6016,Sri Lanka,LKA,2027,0.0005417830232898556
6017,Sri Lanka,LKA,2028,0.0005417830232898556
6018,Sri Lanka,LKA,2029,0.0005417830232898556
6019,Sri Lanka,LKA,2030,0.0005417830232898556
6020,Sri Lanka,LKA,2031,0.0005417830232898556
6021,Sri Lanka,LKA,2032,0.0005417830232898556
6022,Sri Lanka,LKA,2033,0.0005417830232898556
6023,Sri Lanka,LKA,2034,0.0005417830232898556
6024,Sri Lanka,LKA,2035,0.0005417830232898556
6025,Sri Lanka,LKA,2036,0.0005417830232898556
6026,Sri Lanka,LKA,2037,0.0005417830232898556
6027,Sri Lanka,LKA,2038,0.0005417830232898556
6028,Sri Lanka,LKA,2039,0.0005417830232898556
6029,Sri Lanka,LKA,2040,0.0005417830232898556
6030,Sri Lanka,LKA,2041,0.0005417830232898556
6031,Sri Lanka,LKA,2042,0.0005417830232898556
6032,Sri Lanka,LKA,2043,0.0005417830232898556
6033,Sri Lanka,LKA,2044,0.0005417830232898556
6034,Sri Lanka,LKA,2045,0.0005417830232898556
6035,Sri Lanka,LKA,2046,0.0005417830232898556
6036,Sri Lanka,LKA,2047,0.0005417830232898556
6037,Sri Lanka,LKA,2048,0.0005417830232898556
6038,Sri Lanka,LKA,2049,0.0005417830232898556
6039,Sri Lanka,LKA,2050,0.0005417830232898556
6049,St. Lucia,LCA,2020,0.0005417830232898556
6050,St. Lucia,LCA,2021,0.0005417830232898556
6051,St. Lucia,LCA,2022,0.0005417830232898556
6052,St. Lucia,LCA,2023,0.0005417830232898556
6053,St. Lucia,LCA,2024,0.0005417830232898556
6054,St. Lucia,LCA,2025,0.0005417830232898556
6055,St. Lucia,LCA,2026,0.0005417830232898556
6056,St. Lucia,LCA,2027,0.0005417830232898556
6057,St. Lucia,LCA,2028,0.0005417830232898556
6058,St. Lucia,LCA,2029,0.0005417830232898556
6059,St. Lucia,LCA,2030,0.0005417830232898556
6060,St. Lucia,LCA,2031,0.0005417830232898556
6061,St. Lucia,LCA,2032,0.0005417830232898556
6062,St. Lucia,LCA,2033,0.0005417830232898556
6063,St. Lucia,LCA,2034,0.0005417830232898556
6064,St. Lucia,LCA,2035,0.0005417830232898556
6065,St. Lucia,LCA,2036,0.0005417830232898556
6066,St. Lucia,LCA,2037,0.0005417830232898556
6067,St. Lucia,LCA,2038,0.0005417830232898556
6068,St. Lucia,LCA,2039,0.0005417830232898556
6069,St. Lucia,LCA,2040,0.0005417830232898556
6070,St. Lucia,LCA,2041,0.0005417830232898556
6071,St. Lucia,LCA,2042,0.0005417830232898556
6072,St. Lucia,LCA,2043,0.0005417830232898556
6073,St. Lucia,LCA,2044,0.0005417830232898556
6074,St. Lucia,LCA,2045,0.0005417830232898556
6075,St. Lucia,LCA,2046,0.0005417830232898556
6076,St. Lucia,LCA,2047,0.0005417830232898556
6077,St. Lucia,LCA,2048,0.0005417830232898556
6078,St. Lucia,LCA,2049,0.0005417830232898556
6079,St. Lucia,LCA,2050,0.0005417830232898556
6089,St. Vincent and the Grenadines,VCT,2020,0.0005417830232898556
6090,St. Vincent and the Grenadines,VCT,2021,0.0005417830232898556
6091,St. Vincent and the Grenadines,VCT,2022,0.0005417830232898556
6092,St. Vincent and the Grenadines,VCT,2023,0.0005417830232898556
6093,St. Vincent and the Grenadines,VCT,2024,0.0005417830232898556
6094,St. Vincent and the Grenadines,VCT,2025,0.0005417830232898556
6095,St. Vincent and the Grenadines,VCT,2026,0.0005417830232898556
6096,St. Vincent and the Grenadines,VCT,2027,0.0005417830232898556
6097,St. Vincent and the Grenadines,VCT,2028,0.0005417830232898556
6098,St. Vincent and the Grenadines,VCT,2029,0.0005417830232898556
6099,St. Vincent and the Grenadines,VCT,2030,0.0005417830232898556
6100,St. Vincent and the Grenadines,VCT,2031,0.0005417830232898556
6101,St. Vincent and the Grenadines,VCT,2032,0.0005417830232898556
6102,St. Vincent and the Grenadines,VCT,2033,0.0005417830232898556
6103,St. Vincent and the Grenadines,VCT,2034,0.0005417830232898556
6104,St. Vincent and the Grenadines,VCT,2035,0.0005417830232898556
6105,St. Vincent and the Grenadines,VCT,2036,0.0005417830232898556
6106,St. Vincent and the Grenadines,VCT,2037,0.0005417830232898556
6107,St. Vincent and the Grenadines,VCT,2038,0.0005417830232898556
6108,St. Vincent and the Grenadines,VCT,2039,0.0005417830232898556
6109,St. Vincent and the Grenadines,VCT,2040,0.0005417830232898556
6110,St. Vincent and the Grenadines,VCT,2041,0.0005417830232898556
6111,St. Vincent and the Grenadines,VCT,2042,0.0005417830232898556
6112,St. Vincent and the Grenadines,VCT,2043,0.0005417830232898556
6113,St. Vincent and the Grenadines,VCT,2044,0.0005417830232898556
6114,St. Vincent and the Grenadines,VCT,2045,0.0005417830232898556
6115,St. Vincent and the Grenadines,VCT,2046,0.0005417830232898556
6116,St. Vincent and the Grenadines,VCT,2047,0.0005417830232898556
6117,St. Vincent and the Grenadines,VCT,2048,0.0005417830232898556
6118,St. Vincent and the Grenadines,VCT,2049,0.0005417830232898556
6119,St. Vincent and the Grenadines,VCT,2050,0.0005417830232898556
6129,Sudan,SDN,2020,0.0005417830232898556
6130,Sudan,SDN,2021,0.0005417830232898556
6131,Sudan,SDN,2022,0.0005417830232898556
6132,Sudan,SDN,2023,0.0005417830232898556
6133,Sudan,SDN,2024,0.0005417830232898556
6134,Sudan,SDN,2025,0.0005417830232898556
6135,Sudan,SDN,2026,0.0005417830232898556
6136,Sudan,SDN,2027,0.0005417830232898556
6137,Sudan,SDN,2028,0.0005417830232898556
6138,Sudan,SDN,2029,0.0005417830232898556
6139,Sudan,SDN,2030,0.0005417830232898556
6140,Sudan,SDN,2031,0.0005417830232898556
6141,Sudan,SDN,2032,0.0005417830232898556
6142,Sudan,SDN,2033,0.0005417830232898556
6143,Sudan,SDN,2034,0.0005417830232898556
6144,Sudan,SDN,2035,0.0005417830232898556
6145,Sudan,SDN,2036,0.0005417830232898556
6146,Sudan,SDN,2037,0.0005417830232898556
6147,Sudan,SDN,2038,0.0005417830232898556
6148,Sudan,SDN,2039,0.0005417830232898556
6149,Sudan,SDN,2040,0.0005417830232898556
6150,Sudan,SDN,2041,0.0005417830232898556
6151,Sudan,SDN,2042,0.0005417830232898556
6152,Sudan,SDN,2043,0.0005417830232898556
6153,Sudan,SDN,2044,0.0005417830232898556
6154,Sudan,SDN,2045,0.0005417830232898556
6155,Sudan,SDN,2046,0.0005417830232898556
6156,Sudan,SDN,2047,0.0005417830232898556
6157,Sudan,SDN,2048,0.0005417830232898556
6158,Sudan,SDN,2049,0.0005417830232898556
6159,Sudan,SDN,2050,0.0005417830232898556
6169,Suriname,SUR,2020,0.0005417830232898556
6170,Suriname,SUR,2021,0.0005417830232898556
6171,Suriname,SUR,2022,0.0005417830232898556
6172,Suriname,SUR,2023,0.0005417830232898556
6173,Suriname,SUR,2024,0.0005417830232898556
6174,Suriname,SUR,2025,0.0005417830232898556
6175,Suriname,SUR,2026,0.0005417830232898556
6176,Suriname,SUR,2027,0.0005417830232898556
6177,Suriname,SUR,2028,0.0005417830232898556
6178,Suriname,SUR,2029,0.0005417830232898556
6179,Suriname,SUR,2030,0.0005417830232898556
6180,Suriname,SUR,2031,0.0005417830232898556
6181,Suriname,SUR,2032,0.0005417830232898556
6182,Suriname,SUR,2033,0.0005417830232898556
6183,Suriname,SUR,2034,0.0005417830232898556
6184,Suriname,SUR,2035,0.0005417830232898556
6185,Suriname,SUR,2036,0.0005417830232898556
6186,Suriname,SUR,2037,0.0005417830232898556
6187,Suriname,SUR,2038,0.0005417830232898556
6188,Suriname,SUR,2039,0.0005417830232898556
6189,Suriname,SUR,2040,0.0005417830232898556
6190,Suriname,SUR,2041,0.0005417830232898556
6191,Suriname,SUR,2042,0.0005417830232898556
6192,Suriname,SUR,2043,0.0005417830232898556
6193,Suriname,SUR,2044,0.0005417830232898556
6194,Suriname,SUR,2045,0.0005417830232898556
6195,Suriname,SUR,2046,0.0005417830232898556
6196,Suriname,SUR,2047,0.0005417830232898556
6197,Suriname,SUR,2048,0.0005417830232898556
6198,Suriname,SUR,2049,0.0005417830232898556
6199,Suriname,SUR,2050,0.0005417830232898556
6209,Sweden,SWE,2020,0.0
6210,Sweden,SWE,2021,0.0
6211,Sweden,SWE,2022,0.0
6212,Sweden,SWE,2023,0.0
6213,Sweden,SWE,2024,0.0
6214,Sweden,SWE,2025,0.0
6215,Sweden,SWE,2026,0.0
6216,Sweden,SWE,2027,0.0
6217,Sweden,SWE,2028,0.0
6218,Sweden,SWE,2029,0.0
6219,Sweden,SWE,2030,0.0
6220,Sweden,SWE,2031,0.0
6221,Sweden,SWE,2032,0.0
6222,Sweden,SWE,2033,0.0
6223,Sweden,SWE,2034,0.0
6224,Sweden,SWE,2035,0.0
6225,Sweden,SWE,2036,0.0
6226,Sweden,SWE,2037,0.0
6227,Sweden,SWE,2038,0.0
6228,Sweden,SWE,2039,0.0
6229,Sweden,SWE,2040,0.0
6230,Sweden,SWE,2041,0.0
6231,Sweden,SWE,2042,0.0
6232,Sweden,SWE,2043,0.0
6233,Sweden,SWE,2044,0.0
6234,Sweden,SWE,2045,0.0
6235,Sweden,SWE,2046,0.0
6236,Sweden,SWE,2047,0.0
6237,Sweden,SWE,2048,0.0
6238,Sweden,SWE,2049,0.0
6239,Sweden,SWE,2050,0.0
6249,Switzerland,CHE,2020,0.0019690880155369137
6250,Switzerland,CHE,2021,0.0019690880155369137
6251,Switzerland,CHE,2022,0.0019690880155369137
6252,Switzerland,CHE,2023,0.0019690880155369137
6253,Switzerland,CHE,2024,0.0019690880155369137
6254,Switzerland,CHE,2025,0.0019690880155369137
6255,Switzerland,CHE,2026,0.0019690880155369137
6256,Switzerland,CHE,2027,0.0019690880155369137
6257,Switzerland,CHE,2028,0.0019690880155369137
6258,Switzerland,CHE,2029,0.0019690880155369137
6259,Switzerland,CHE,2030,0.0019690880155369137
6260,Switzerland,CHE,2031,0.0019690880155369137
6261,Switzerland,CHE,2032,0.0019690880155369137
6262,Switzerland,CHE,2033,0.0019690880155369137
6263,Switzerland,CHE,2034,0.0019690880155369137
6264,Switzerland,CHE,2035,0.0019690880155369137
6265,Switzerland,CHE,2036,0.0019690880155369137
6266,Switzerland,CHE,2037,0.0019690880155369137
6267,Switzerland,CHE,2038,0.0019690880155369137
6268,Switzerland,CHE,2039,0.0019690880155369137
6269,Switzerland,CHE,2040,0.0019690880155369137
6270,Switzerland,CHE,2041,0.0019690880155369137
6271,Switzerland,CHE,2042,0.0019690880155369137
6272,Switzerland,CHE,2043,0.0019690880155369137
6273,Switzerland,CHE,2044,0.0019690880155369137
6274,Switzerland,CHE,2045,0.0019690880155369137
6275,Switzerland,CHE,2046,0.0019690880155369137
6276,Switzerland,CHE,2047,0.0019690880155369137
6277,Switzerland,CHE,2048,0.0019690880155369137
6278,Switzerland,CHE,2049,0.0019690880155369137
6279,Switzerland,CHE,2050,0.0019690880155369137
6289,Syrian Arab Republic,SYR,2020,0.0005417830232898556
6290,Syrian Arab Republic,SYR,2021,0.0005417830232898556
6291,Syrian Arab Republic,SYR,2022,0.0005417830232898556
6292,Syrian Arab Republic,SYR,2023,0.0005417830232898556
6293,Syrian Arab Republic,SYR,2024,0.0005417830232898556
6294,Syrian Arab Republic,SYR,2025,0.0005417830232898556
6295,Syrian Arab Republic,SYR,2026,0.0005417830232898556
6296,Syrian Arab Republic,SYR,2027,0.0005417830232898556
6297,Syrian Arab Republic,SYR,2028,0.0005417830232898556
6298,Syrian Arab Republic,SYR,2029,0.0005417830232898556
6299,Syrian Arab Republic,SYR,2030,0.0005417830232898556
6300,Syrian Arab Republic,SYR,2031,0.0005417830232898556
6301,Syrian Arab Republic,SYR,2032,0.0005417830232898556
6302,Syrian Arab Republic,SYR,2033,0.0005417830232898556
6303,Syrian Arab Republic,SYR,2034,0.0005417830232898556
6304,Syrian Arab Republic,SYR,2035,0.0005417830232898556
6305,Syrian Arab Republic,SYR,2036,0.0005417830232898556
6306,Syrian Arab Republic,SYR,2037,0.0005417830232898556
6307,Syrian Arab Republic,SYR,2038,0.0005417830232898556
6308,Syrian Arab Republic,SYR,2039,0.0005417830232898556
6309,Syrian Arab Republic,SYR,2040,0.0005417830232898556
6310,Syrian Arab Republic,SYR,2041,0.0005417830232898556
6311,Syrian Arab Republic,SYR,2042,0.0005417830232898556
6312,Syrian Arab Republic,SYR,2043,0.0005417830232898556
6313,Syrian Arab Republic,SYR,2044,0.0005417830232898556
6314,Syrian Arab Republic,SYR,2045,0.0005417830232898556
6315,Syrian Arab Republic,SYR,2046,0.0005417830232898556
6316,Syrian Arab Republic,SYR,2047,0.0005417830232898556
6317,Syrian Arab Republic,SYR,2048,0.0005417830232898556
6318,Syrian Arab Republic,SYR,2049,0.0005417830232898556
6319,Syrian Arab Republic,SYR,2050,0.0005417830232898556
6329,Tajikistan,TJK,2020,0.0005417830232898556
6330,Tajikistan,TJK,2021,0.0005417830232898556
6331,Tajikistan,TJK,2022,0.0005417830232898556
6332,Tajikistan,TJK,2023,0.0005417830232898556
6333,Tajikistan,TJK,2024,0.0005417830232898556
6334,Tajikistan,TJK,2025,0.0005417830232898556
6335,Tajikistan,TJK,2026,0.0005417830232898556
6336,Tajikistan,TJK,2027,0.0005417830232898556
6337,Tajikistan,TJK,2028,0.0005417830232898556
6338,Tajikistan,TJK,2029,0.0005417830232898556
6339,Tajikistan,TJK,2030,0.0005417830232898556
6340,Tajikistan,TJK,2031,0.0005417830232898556
6341,Tajikistan,TJK,2032,0.0005417830232898556
6342,Tajikistan,TJK,2033,0.0005417830232898556
6343,Tajikistan,TJK,2034,0.0005417830232898556
6344,Tajikistan,TJK,2035,0.0005417830232898556
6345,Tajikistan,TJK,2036,0.0005417830232898556
6346,Tajikistan,TJK,2037,0.0005417830232898556
6347,Tajikistan,TJK,2038,0.0005417830232898556
6348,Tajikistan,TJK,2039,0.0005417830232898556
6349,Tajikistan,TJK,2040,0.0005417830232898556
6350,Tajikistan,TJK,2041,0.0005417830232898556
6351,Tajikistan,TJK,2042,0.0005417830232898556
6352,Tajikistan,TJK,2043,0.0005417830232898556
6353,Tajikistan,TJK,2044,0.0005417830232898556
6354,Tajikistan,TJK,2045,0.0005417830232898556
6355,Tajikistan,TJK,2046,0.0005417830232898556
6356,Tajikistan,TJK,2047,0.0005417830232898556
6357,Tajikistan,TJK,2048,0.0005417830232898556
6358,Tajikistan,TJK,2049,0.0005417830232898556
6359,Tajikistan,TJK,2050,0.0005417830232898556
6369,Tanzania,TZA,2020,0.0005417830232898556
6370,Tanzania,TZA,2021,0.0005417830232898556
6371,Tanzania,TZA,2022,0.0005417830232898556
6372,Tanzania,TZA,2023,0.0005417830232898556
6373,Tanzania,TZA,2024,0.0005417830232898556
6374,Tanzania,TZA,2025,0.0005417830232898556
6375,Tanzania,TZA,2026,0.0005417830232898556
6376,Tanzania,TZA,2027,0.0005417830232898556
6377,Tanzania,TZA,2028,0.0005417830232898556
6378,Tanzania,TZA,2029,0.0005417830232898556
6379,Tanzania,TZA,2030,0.0005417830232898556
6380,Tanzania,TZA,2031,0.0005417830232898556
6381,Tanzania,TZA,2032,0.0005417830232898556
6382,Tanzania,TZA,2033,0.0005417830232898556
6383,Tanzania,TZA,2034,0.0005417830232898556
6384,Tanzania,TZA,2035,0.0005417830232898556
6385,Tanzania,TZA,2036,0.0005417830232898556
6386,Tanzania,TZA,2037,0.0005417830232898556
6387,Tanzania,TZA,2038,0.0005417830232898556
6388,Tanzania,TZA,2039,0.0005417830232898556
6389,Tanzania,TZA,2040,0.0005417830232898556
6390,Tanzania,TZA,2041,0.0005417830232898556
6391,Tanzania,TZA,2042,0.0005417830232898556
6392,Tanzania,TZA,2043,0.0005417830232898556
6393,Tanzania,TZA,2044,0.0005417830232898556
6394,Tanzania,TZA,2045,0.0005417830232898556
6395,Tanzania,TZA,2046,0.0005417830232898556
6396,Tanzania,TZA,2047,0.0005417830232898556
6397,Tanzania,TZA,2048,0.0005417830232898556
6398,Tanzania,TZA,2049,0.0005417830232898556
6399,Tanzania,TZA,2050,0.0005417830232898556
6409,Thailand,THA,2020,0.0005417830232898556
6410,Thailand,THA,2021,0.0005417830232898556
6411,Thailand,THA,2022,0.0005417830232898556
6412,Thailand,THA,2023,0.0005417830232898556
6413,Thailand,THA,2024,0.0005417830232898556
6414,Thailand,THA,2025,0.0005417830232898556
6415,Thailand,THA,2026,0.0005417830232898556
6416,Thailand,THA,2027,0.0005417830232898556
6417,Thailand,THA,2028,0.0005417830232898556
6418,Thailand,THA,2029,0.0005417830232898556
6419,Thailand,THA,2030,0.0005417830232898556
6420,Thailand,THA,2031,0.0005417830232898556
6421,Thailand,THA,2032,0.0005417830232898556
6422,Thailand,THA,2033,0.0005417830232898556
6423,Thailand,THA,2034,0.0005417830232898556
6424,Thailand,THA,2035,0.0005417830232898556
6425,Thailand,THA,2036,0.0005417830232898556
6426,Thailand,THA,2037,0.0005417830232898556
6427,Thailand,THA,2038,0.0005417830232898556
6428,Thailand,THA,2039,0.0005417830232898556
6429,Thailand,THA,2040,0.0005417830232898556
6430,Thailand,THA,2041,0.0005417830232898556
6431,Thailand,THA,2042,0.0005417830232898556
6432,Thailand,THA,2043,0.0005417830232898556
6433,Thailand,THA,2044,0.0005417830232898556
6434,Thailand,THA,2045,0.0005417830232898556
6435,Thailand,THA,2046,0.0005417830232898556
6436,Thailand,THA,2047,0.0005417830232898556
6437,Thailand,THA,2048,0.0005417830232898556
6438,Thailand,THA,2049,0.0005417830232898556
6439,Thailand,THA,2050,0.0005417830232898556
6449,Timor-Leste,TLS,2020,0.0005417830232898556
6450,Timor-Leste,TLS,2021,0.0005417830232898556
6451,Timor-Leste,TLS,2022,0.0005417830232898556
6452,Timor-Leste,TLS,2023,0.0005417830232898556
6453,Timor-Leste,TLS,2024,0.0005417830232898556
6454,Timor-Leste,TLS,2025,0.0005417830232898556
6455,Timor-Leste,TLS,2026,0.0005417830232898556
6456,Timor-Leste,TLS,2027,0.0005417830232898556
6457,Timor-Leste,TLS,2028,0.0005417830232898556
