Year,prodinit_ippu_plastic_tonne,iso_code3
2026,229513.979972018,"TGO"
2027,279019.31075554,"TGO"
2028,339202.761348081,"TGO"
2029,412367.563358259,"TGO"
2030,501313.747076281,"TGO"
2031,609445.2991428,"TGO"
2032,740900.433737238,"TGO"
2033,900709.962787662,"TGO"
2034,1094989.82605897,"TGO"
2035,1331175.14928089,"TGO"
2036,1618304.78776299,"TGO"
2037,1967367.24503262,"TGO"
2038,2391721.20486496,"TGO"
2039,2907606.77054265,"TGO"
2040,3534766.9765644,"TGO"
2041,4297203.3581688,"TGO"
2042,5224094.49445663,"TGO"
2043,6350912.67792407,"TGO"
2044,7720781.44555307,"TGO"
2045,9386125.9244209,"TGO"
2046,11410679.1508557,"TGO"
2047,13871921.1453374,"TGO"
2048,16864044.0869838,"TGO"
2049,20501557.0653907,"TGO"
2050,24923668.3643327,"TGO"
2021,3145275,"THA"
2022,3311619.35550469,"THA"
2023,3486761.17533547,"THA"
2024,3671165.73153801,"THA"
2025,3865322.90302972,"THA"
2026,4069748.47698494,"THA"
2027,4284985.51904652,"THA"
2028,4511605.81600393,"THA"
2029,4750211.39477029,"THA"
2030,5001436.12169372,"THA"
2031,5265947.38645149,"THA"
2032,5544447.87500046,"THA"
2033,5837677.4362936,"THA"
2034,6146415.0477217,"THA"
2035,6471480.8845015,"THA"
2036,6813738.49850769,"THA"
2037,7174097.11233692,"THA"
2038,7553514.03469815,"THA"
2039,7952997.20354586,"THA"
2040,8373607.86371212,"THA"
2041,8816463.38615075,"THA"
2042,9282740.23628307,"THA"
2043,9773677.09933063,"THA"
2044,10290578.1709378,"THA"
2045,10834816.6218253,"THA"
2046,11407838.2456798,"THA"
2047,12011165.2999689,"THA"
2048,12646400.5498862,"THA"
2049,13315231.5261681,"THA"
2050,14019435.0080945,"THA"
2021,25838.94,"TJK"
2022,29938.4982995019,"TJK"
2023,34688.4849157619,"TJK"
2024,40192.0955992326,"TJK"
2025,46568.8989467463,"TJK"
2026,53957.4340869571,"TJK"
2027,62518.2205097364,"TJK"
2028,72437.2454295194,"TJK"
2029,83930.0044472516,"TJK"
2030,97246.1832962663,"TJK"
2031,112675.08238528,"TJK"
2032,130551.901989321,"TJK"
2033,151265.024637389,"TJK"
2034,175264.452910243,"TJK"
2035,203071.585963528,"TJK"
2036,235290.547175938,"TJK"
2037,272621.309021023,"TJK"
2038,315874.900306819,"TJK"
2039,365991.026167909,"TJK"
2040,424058.483612752,"TJK"
2041,491338.816163888,"TJK"
2042,569293.721499482,"TJK"
2043,659616.807540454,"TJK"
2044,764270.386899491,"TJK"
2045,885528.109069104,"TJK"
2046,1026024.35655358,"TJK"
2047,1188811.4780996,"TJK"
2048,1377426.10244511,"TJK"
2049,1595965.9732846,"TJK"
2050,1849178.97472744,"TJK"
2021,70428.54,"TKM"
2022,76600.2765377484,"TKM"
2023,83312.8496722995,"TKM"
2024,90613.6535564418,"TKM"
2025,98554.2355488154,"TKM"
2026,107190.660164269,"TKM"
2027,116583.904917621,"TKM"
2028,126800.290855672,"TKM"
2029,137911.95081726,"TKM"
2030,149997.338727488,"TKM"
2031,163141.78352202,"TKM"
2032,177438.091612409,"TKM"
2033,192987.202146187,"TKM"
2034,209898.899688171,"TKM"
2035,228292.589354869,"TKM"
2036,248298.139874852,"TKM"
2037,270056.800527488,"TKM"
2038,293722.198434117,"TKM"
2039,319461.423243031,"TKM"
2040,347456.206866689,"TKM"
2041,377904.206600698,"TKM"
2042,411020.400684039,"TKM"
2043,447038.606153891,"TKM"
2044,486213.12971187,"TKM"
2045,528820.563257642,"TKM"
2046,575161.736767272,"TKM"
2047,625563.842304621,"TKM"
2048,680382.744162386,"TKM"
2049,740005.491443539,"TKM"
2050,804853.050823253,"TKM"
2021,2859.996,"TLS"
2022,3416.73986722216,"TLS"
2023,4081.86281388691,"TLS"
2024,4876.46255754869,"TLS"
2025,5825.74382320561,"TLS"
2026,6959.81783784657,"TLS"
2027,8314.65745937208,"TLS"
2028,9933.23823660338,"TLS"
2029,11866.9015948338,"TLS"
2030,14176.9833872043,"TLS"
2031,16936.7594695962,"TLS"
2032,20233.7700127279,"TLS"
2033,24172.5962786982,"TLS"
2034,28878.1779414007,"TLS"
2035,34499.7761763021,"TLS"
2036,41215.7082288971,"TLS"
2037,49239.0036424768,"TLS"
2038,58824.1615609069,"TLS"
2039,70275.2234482384,"TLS"
2040,83955.4172920318,"TLS"
2041,100298.679204781,"TLS"
2042,119823.417888942,"TLS"
2043,143148.958574756,"TLS"
2044,171015.188033026,"TLS"
2045,204306.023803158,"TLS"
2046,244077.452081013,"TLS"
2047,291591.023629125,"TLS"
2048,348353.87020043,"TLS"
2049,416166.510797548,"TLS"
2050,497179.964183419,"TLS"
2021,946.2263,"TON"
2022,1063.74635450798,"TON"
2023,1195.86224429507,"TON"
2024,1344.38675279119,"TON"
2025,1511.35780872974,"TON"
2026,1699.06644889645,"TON"
2027,1910.08825381458,"TON"
2028,2147.31868770058,"TON"
2029,2414.01282759563,"TON"
2030,2713.83002680264,"TON"
2031,3050.88412546302,"TON"
2032,3429.79989722074,"TON"
2033,3855.77650648731,"TON"
2034,4334.65884701514,"TON"
2035,4873.0177406273,"TON"
2036,5478.24009652344,"TON"
2037,6158.63026825218,"TON"
2038,6923.52399908539,"TON"
2039,7783.4165192572,"TON"
2040,8750.10655271054,"TON"
2041,9836.85820929121,"TON"
2042,11058.5829837381,"TON"
2043,12432.0443587072,"TON"
2044,13976.0878192208,"TON"
2045,15711.8994346062,"TON"
2046,17663.2965559701,"TON"
2047,19857.054617914,"TON"
2048,22323.2745285899,"TON"
2049,25095.7956891162,"TON"
2050,28212.6603094572,"TON"
2021,279546.9,"TUN"
2022,287454.182147359,"TUN"
2023,295585.130201792,"TUN"
2024,303946.070791974,"TUN"
2025,312543.50950202,"TUN"
2026,321384.135933429,"TUN"
2027,330474.82891021,"TUN"
2028,339822.661831246,"TUN"
2029,349434.908174047,"TUN"
2030,359319.047154192,"TUN"
2031,369482.769544848,"TUN"
2032,379933.983660902,"TUN"
2033,390680.821512357,"TUN"
2034,401731.645131794,"TUN"
2035,413095.0530808,"TUN"
2036,424779.887140445,"TUN"
2037,436795.239191007,"TUN"
2038,449150.458286288,"TUN"
2039,461855.157928049,"TUN"
2040,474919.223546199,"TUN"
2041,488352.820190571,"TUN"
2042,502166.400440274,"TUN"
2043,516370.712536759,"TUN"
2044,530976.808746953,"TUN"
2045,545996.053962931,"TUN"
2046,561440.134544865,"TUN"
2047,577321.067414082,"TUN"
2048,593651.209403343,"TUN"
2049,610443.266871602,"TUN"
2050,627710.30559072,"TUN"
2021,4598138,"TUR"
2022,4617571.01222925,"TUR"
2023,4637086.15378221,"TUR"
2024,4656683.7717603,"TUR"
2025,4676364.21473186,"TUR"
2026,4696127.83273838,"TUR"
2027,4715974.97730075,"TUR"
2028,4735906.00142545,"TUR"
2029,4755921.25961089,"TUR"
2030,4776021.10785367,"TUR"
2031,4796205.90365494,"TUR"
2032,4816476.00602675,"TUR"
2033,4836831.77549843,"TUR"
2034,4857273.57412302,"TUR"
2035,4877801.76548368,"TUR"
2036,4898416.71470019,"TUR"
2037,4919118.78843541,"TUR"
2038,4939908.35490183,"TUR"
2039,4960785.78386811,"TUR"
2040,4981751.44666566,"TUR"
2041,5002805.71619522,"TUR"
2042,5023948.96693354,"TUR"
2043,5045181.57493998,"TUR"
2044,5066503.91786326,"TUR"
2045,5087916.37494814,"TUR"
2046,5109419.32704218,"TUR"
2047,5131013.15660248,"TUR"
2048,5152698.24770255,"TUR"
2049,5174474.98603907,"TUR"
2050,5196343.7589388,"TUR"
2021,329696.4,"TZA"
2022,368017.662436574,"TZA"
2023,410793.080741191,"TZA"
2024,458540.370229982,"TZA"
2025,511837.421290736,"TZA"
2026,571329.293650099,"TZA"
2027,637736.023598221,"TZA"
2028,711861.338662518,"TZA"
2029,794602.385205147,"TZA"
2030,886960.586678303,"TZA"
2031,990053.763955935,"TZA"
2032,1105129.66443551,"TZA"
2033,1233581.06365393,"TZA"
2034,1376962.62219406,"TZA"
2035,1537009.7019027,"TZA"
2036,1715659.36915467,"TZA"
2037,1915073.8393677,"TZA"
2038,2137666.64651945,"TZA"
2039,2386131.85439914,"TZA"
2040,2663476.66314045,"TZA"
2041,2973057.80567611,"TZA"
2042,3318622.17462409,"TZA"
2043,3704352.17131681,"TZA"
2044,4134916.32583753,"TZA"
2045,4615525.8007232,"TZA"
2046,5151997.46220416,"TZA"
2047,5750824.28233835,"TZA"
2048,6419253.92412428,"TZA"
2049,7165376.46071665,"TZA"
2050,7998222.29041929,"TZA"
2021,87324.71,"UGA"
2022,93226.637701608,"UGA"
2023,99527.4530788236,"UGA"
2024,106254.115353412,"UGA"
2025,113435.405813056,"UGA"
2026,121102.050957497,"UGA"
2027,129286.853967637,"UGA"
2028,138024.835060106,"UGA"
2029,147353.381327836,"UGA"
2030,157312.406707758,"UGA"
2031,167944.522760078,"UGA"
2032,179295.220989835,"UGA"
2033,191413.067490852,"UGA"
2034,204349.910744887,"UGA"
2035,218161.103465096,"UGA"
2036,232905.739433014,"UGA"
2037,248646.906342394,"UGA"
2038,265451.955731751,"UGA"
2039,283392.791160569,"UGA"
2040,302546.175862179,"UGA"
2041,322994.061189672,"UGA"
2042,344823.937260147,"UGA"
2043,368129.207297611,"UGA"
2044,393009.587276207,"UGA"
2045,419571.532573741,"UGA"
2046,447928.693460998,"UGA"
2047,478202.401375774,"UGA"
2048,510522.188062213,"UGA"
2049,545026.339796698,"UGA"
2050,581862.489071653,"UGA"
2021,599220,"UKR"
2022,610857.247525668,"UKR"
2023,622720.498071885,"UKR"
2024,634814.140766338,"UKR"
2025,647142.649976464,"UKR"
2026,659710.586964871,"UKR"
2027,672522.60157689,"UKR"
2028,685583.433960916,"UKR"
2029,698897.916322153,"UKR"
2030,712470.974710416,"UKR"
2031,726307.630842653,"UKR"
2032,740413.003960869,"UKR"
2033,754792.312726123,"UKR"
2034,769450.877149316,"UKR"
2035,784394.120559464,"UKR"
2036,799627.571610212,"UKR"
2037,815156.866325303,"UKR"
2038,830987.750183778,"UKR"
2039,847126.080245669,"UKR"
2040,863577.827318977,"UKR"
2041,880349.078168731,"UKR"
2042,897446.03776895,"UKR"
2043,914875.03159834,"UKR"
2044,932642.507980576,"UKR"
2045,950755.040470028,"UKR"
2046,969219.330283829,"UKR"
2047,988042.208781168,"UKR"
2048,1007230.63999073,"UKR"
2049,1026791.72318723,"UKR"
2050,1046732.69551799,"UKR"
2021,217516.7,"URY"
2022,216285.282907823,"URY"
2023,215060.837179477,"URY"
2024,213843.323348306,"URY"
2025,212632.702171086,"URY"
2026,211428.934626759,"URY"
2027,210231.981915173,"URY"
2028,209041.805455837,"URY"
2029,207858.36688667,"URY"
2030,206681.628062772,"URY"
2031,205511.551055189,"URY"
2032,204348.098149692,"URY"
2033,203191.231845563,"URY"
2034,202040.914854384,"URY"
2035,200897.110098838,"URY"
2036,199759.78071151,"URY"
2037,198628.890033702,"URY"
2038,197504.401614249,"URY"
2039,196386.279208347,"URY"
2040,195274.486776381,"URY"
2041,194168.988482767,"URY"
2042,193069.748694795,"URY"
2043,191976.731981481,"URY"
2044,190889.903112423,"URY"
2045,189809.227056669,"URY"
2046,188734.668981585,"URY"
2047,187666.194251736,"URY"
2048,186603.768427763,"URY"
2049,185547.35726528,"URY"
2050,184496.926713765,"URY"
2021,85022510,"USA"
2022,88851792.1420297,"USA"
2023,92853539.2197956,"USA"
2024,97035518.7868375,"USA"
2025,101405848.235275,"USA"
2026,105973010.551992,"USA"
2027,110745870.784463,"USA"
2028,115733693.248167,"USA"
2029,120946159.509,"USA"
2030,126393387.175589,"USA"
2031,132085949.537982,"USA"
2032,138034896.090828,"USA"
2033,144251773.980902,"USA"
2034,150748650.420578,"USA"
2035,157538136.110787,"USA"
2036,164633409.71889,"USA"
2037,172048243.459014,"USA"
2038,179797029.824474,"USA"
2039,187894809.524189,"USA"
2040,196357300.677309,"USA"
2041,205200929.322721,"USA"
2042,214442861.302656,"USA"
2043,224101035.582292,"USA"
2044,234194199.070004,"USA"
2045,244741943.005883,"USA"
2046,255764740.989124,"USA"
2047,267283988.718114,"USA"
2048,279322045.520351,"USA"
2049,291902277.752806,"USA"
2050,305049104.156974,"USA"
2021,260203,"UZB"
2022,288663.16024963,"UZB"
2023,320236.200525374,"UZB"
2024,355262.597548793,"UZB"
2025,394120.068281024,"UZB"
2026,437227.643139397,"UZB"
2027,485050.184729292,"UZB"
2028,538103.400820223,"UZB"
2029,596959.405624989,"UZB"
2030,662252.889353506,"UZB"
2031,734687.962572422,"UZB"
2032,815045.749178593,"UZB"
2033,904192.809867374,"UZB"
2034,1003090.48693255,"UZB"
2035,1112805.27117016,"UZB"
2036,1234520.3026807,"UZB"
2037,1369548.12959167,"UZB"
2038,1519344.86228791,"UZB"
2039,1685525.8757857,"UZB"
2040,1869883.22958162,"UZB"
2041,2074404.99282797,"UZB"
2042,2301296.68323322,"UZB"
2043,2553005.05087987,"UZB"
2044,2832244.46343912,"UZB"
2045,3142026.17731485,"UZB"
2046,3485690.81037025,"UZB"
2047,3866944.36641611,"UZB"
2048,4289898.19994074,"UZB"
2049,4759113.35205241,"UZB"
2050,5279649.73574348,"UZB"
2021,424555.3,"VEN"
2022,429250.577891138,"VEN"
2023,433997.782196751,"VEN"
2024,438797.487185834,"VEN"
2025,443650.273478387,"VEN"
2026,448556.728115652,"VEN"
2027,453517.444631128,"VEN"
2028,458533.023122368,"VEN"
2029,463604.070323577,"VEN"
2030,468731.199679003,"VEN"
2031,473915.031417153,"VEN"
2032,479156.192625813,"VEN"
2033,484455.317327914,"VEN"
2034,489813.046558227,"VEN"
2035,495230.028440908,"VEN"
2036,500706.918267902,"VEN"
2037,506244.378578215,"VEN"
2038,511843.079238062,"VEN"
2039,517503.697521896,"VEN"
2040,523226.918194343,"VEN"
2041,529013.433593035,"VEN"
2042,534863.943712363,"VEN"
2043,540779.156288157,"VEN"
2044,546759.786883295,"VEN"
2045,552806.558974273,"VEN"
2046,558920.204038716,"VEN"
2047,565101.46164387,"VEN"
2048,571351.079536066,"VEN"
2049,577669.813731172,"VEN"
2050,584058.428606055,"VEN"
2021,2036342,"VNM"
2022,2219313.61977497,"VNM"
2023,2418725.80485925,"VNM"
2024,2636055.79083736,"VNM"
2025,2872913.54747486,"VNM"
2026,3131053.70529459,"VNM"
2027,3412388.55379262,"VNM"
2028,3719002.20758409,"VNM"
2029,4053166.04542094,"VNM"
2030,4417355.53645319,"VNM"
2031,4814268.5783817,"VNM"
2032,5246845.48335064,"VNM"
2033,5718290.75963414,"VNM"
2034,6232096.85047474,"VNM"
2035,6792070.0059299,"VNM"
2036,7402358.47938378,"VNM"
2037,8067483.2576027,"VNM"
2038,8792371.55198108,"VNM"
2039,9582393.29907925,"VNM"
2040,10443400.9408474,"VNM"
2041,11381772.7792254,"VNM"
2042,12404460.2262876,"VNM"
2043,13519039.299959,"VNM"
2044,14733766.7467803,"VNM"
2045,16057641.2074775,"VNM"
2046,17500469.8784461,"VNM"
2047,19072941.1629761,"VNM"
2048,20786703.850414,"VNM"
2049,22654453.4098165,"VNM"
2050,24690026.0373569,"VNM"
2021,1791.187,"VUT"
2022,1968.11170244886,"VUT"
2023,2162.51216278153,"VUT"
2024,2376.11455099792,"VUT"
2025,2610.81553973875,"VUT"
2026,2868.69914570348,"VUT"
2027,3152.05523458135,"VUT"
2028,3463.39985380909,"VUT"
2029,3805.49757369909,"VUT"
2030,4181.38603531509,"VUT"
2031,4594.40292306715,"VUT"
2032,5048.21560152776,"VUT"
2033,5546.85367962792,"VUT"
2034,6094.7447913854,"VUT"
2035,6696.75391087857,"VUT"
2036,7358.22655056133,"VUT"
2037,8085.03622649655,"VUT"
2038,8883.63661197342,"VUT"
2039,9761.1188426044,"VUT"
2040,10725.2744817396,"VUT"
2041,11784.6647052976,"VUT"
2042,12948.6963203352,"VUT"
2043,14227.705292361,"VUT"
2044,15633.0485230684,"VUT"
2045,17177.204693425,"VUT"
2046,18873.8850675498,"VUT"
2047,20738.1552412559,"VUT"
2048,22786.5689163203,"VUT"
2049,25037.3148883212,"VUT"
2050,27510.3785532176,"VUT"
2021,2947.199,"WSM"
2022,2992.78305726429,"WSM"
2023,3039.07215897135,"WSM"
2024,3086.07720997906,"WSM"
2025,3133.80928380974,"WSM"
2026,3182.27962525887,"WSM"
2027,3231.49965304417,"WSM"
2028,3281.48096249558,"WSM"
2029,3332.235328287,"WSM"
2030,3383.77470721008,"WSM"
2031,3436.11124099111,"WSM"
2032,3489.25725915134,"WSM"
2033,3543.2252819116,"WSM"
2034,3598.02802314181,"WSM"
2035,3653.67839335618,"WSM"
2036,3710.18950275465,"WSM"
2037,3767.57466431142,"WSM"
2038,3825.84739691124,"WSM"
2039,3885.02142853423,"WSM"
2040,3945.11069948991,"WSM"
2041,4006.12936570129,"WSM"
2042,4068.09180203976,"WSM"
2043,4131.0126057115,"WSM"
2044,4194.90659969639,"WSM"
2045,4259.78883623994,"WSM"
2046,4325.67460039939,"WSM"
2047,4392.57941364454,"WSM"
2048,4460.51903751436,"WSM"
2049,4529.50947733011,"WSM"
2050,4599.56698596585,"WSM"
2021,91800.71,"YEM"
2022,100320.800955519,"YEM"
2023,109631.647776545,"YEM"
2024,119806.641092605,"YEM"
2025,130925.982971161,"YEM"
2026,143077.319092145,"YEM"
2027,156356.429595069,"YEM"
2028,170867.984044159,"YEM"
2029,186726.36646236,"YEM"
2030,204056.576937342,"YEM"
2031,222995.216906227,"YEM"
2032,243691.5658853,"YEM"
2033,266308.758131803,"YEM"
2034,291025.068512564,"YEM"
2035,318035.317715027,"YEM"
2036,347552.407876958,"YEM"
2037,379809.000739053,"YEM"
2038,415059.35154812,"YEM"
2039,453581.313166157,"YEM"
2040,495678.526182257,"YEM"
2041,541682.812290396,"YEM"
2042,591956.789798362,"YEM"
2043,646896.731883983,"YEM"
2044,706935.690128198,"YEM"
2045,772546.907945518,"YEM"
2046,844247.550817458,"YEM"
2047,922602.782731662,"YEM"
2048,1008230.22095832,"YEM"
2049,1101804.80427764,"YEM"
2050,1204064.11303106,"YEM"
2021,1088386,"ZAF"
2022,1091388.24366849,"ZAF"
2023,1094398.76883549,"ZAF"
2024,1097417.59834501,"ZAF"
2025,1100444.75510402,"ZAF"
2026,1103480.26208274,"ZAF"
2027,1106524.14231469,"ZAF"
2028,1109576.41889699,"ZAF"
2029,1112637.11499041,"ZAF"
2030,1115706.25381965,"ZAF"
2031,1118783.85867347,"ZAF"
2032,1121869.95290484,"ZAF"
2033,1124964.55993119,"ZAF"
2034,1128067.70323451,"ZAF"
2035,1131179.40636158,"ZAF"
2036,1134299.69292414,"ZAF"
2037,1137428.58659904,"ZAF"
2038,1140566.11112846,"ZAF"
2039,1143712.29032006,"ZAF"
2040,1146867.14804718,"ZAF"
2041,1150030.708249,"ZAF"
2042,1153202.99493076,"ZAF"
2043,1156384.03216388,"ZAF"
2044,1159573.84408622,"ZAF"
2045,1162772.45490219,"ZAF"
2046,1165979.88888299,"ZAF"
2047,1169196.17036675,"ZAF"
2048,1172421.32375875,"ZAF"
2049,1175655.37353158,"ZAF"
2050,1178898.34422535,"ZAF"
2021,63663.31,"ZMB"
2022,67263.764012141,"ZMB"
2023,71067.840316204,"ZMB"
2024,75087.0546925955,"ZMB"
2025,79333.574192254,"ZMB"
2026,83820.2539690043,"ZMB"
2027,88560.6761949517,"ZMB"
2028,93569.1911767211,"ZMB"
2029,98860.9607970097,"ZMB"
2030,104452.004412959,"ZMB"
2031,110359.247350293,"ZMB"
2032,116600.572140022,"ZMB"
2033,123194.872652821,"ZMB"
2034,130162.111294954,"ZMB"
2035,137523.379438892,"ZMB"
2036,145300.961271566,"ZMB"
2037,153518.40125353,"ZMB"
2038,162200.575393246,"ZMB"
2039,171373.76655227,"ZMB"
2040,181065.744009283,"ZMB"
2041,191305.847523843,"ZMB"
2042,202125.076154325,"ZMB"
2043,213556.182098929,"ZMB"
2044,225633.769843826,"ZMB"
2045,238394.400918596,"ZMB"
2046,251876.70457606,"ZMB"
2047,266121.494731579,"ZMB"
2048,281171.893515796,"ZMB"
2049,297073.461814872,"ZMB"
2050,313874.337193359,"ZMB"
2021,56355.63,"ZWE"
2022,63113.2115751554,"ZWE"
2023,70681.0921168005,"ZWE"
2024,79156.4342574233,"ZWE"
2025,88648.0513628121,"ZWE"
2026,99277.8045669332,"ZWE"
2027,111182.167324716,"ZWE"
2028,124513.97756975,"ZWE"
2029,139444.399972528,"ZWE"
2030,156165.123492306,"ZWE"
2031,174890.822436555,"ZWE"
2032,195861.912625078,"ZWE"
2033,219347.638044702,"ZWE"
2034,245649.52762352,"ZWE"
2035,275105.266505586,"ZWE"
2036,308093.031528643,"ZWE"
2037,345036.346567295,"ZWE"
2038,386409.520078479,"ZWE"
2039,432743.73466089,"ZWE"
2040,484633.8668111,"ZWE"
2041,542746.124433967,"ZWE"
2042,607826.600163933,"ZWE"
2043,680710.850311738,"ZWE"
2044,762334.622418889,"ZWE"
2045,853745.869149001,"ZWE"
2046,956118.202760147,"ZWE"
2047,1070765.96289773,"ZWE"
2048,1199161.09116054,"ZWE"
2049,1342952.02908936,"ZWE"
2050,1503984.88220611,"ZWE"
