Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_geothermal_mm_usd_per_mwh
Åland Islands,BGR,2029,9.449533896
Åland Islands,BGR,2030,9.233706243
Åland Islands,BGR,2031,9.022808101
Åland Islands,BGR,2032,8.816726879
Åland Islands,BGR,2033,8.615352559
Åland Islands,BGR,2034,8.418577635
Åland Islands,BGR,2035,8.226297056
Åland Islands,BGR,2036,8.038408171
Åland Islands,BGR,2037,7.854810675
Åland Islands,BGR,2038,7.675406551
Åland Islands,BGR,2039,7.500100023
Åland Islands,BGR,2040,7.328797502
Åland Islands,BGR,2041,7.161407536
Åland Islands,BGR,2042,6.997840761
Åland Islands,BGR,2043,6.838009858
Åland Islands,BGR,2044,6.681829497
Åland Islands,BGR,2045,6.5292163
Åland Islands,BGR,2046,6.380088794
Åland Islands,BGR,2047,6.234367364
Åland Islands,BGR,2048,6.091974217
Åland Islands,BGR,2049,5.952833333
Åland Islands,BGR,2050,5.816870432
Åland Islands,BHR,2021,11.36802586
Åland Islands,BHR,2022,11.10837979
Åland Islands,BHR,2023,10.85466404
Åland Islands,BHR,2024,10.60674317
Åland Islands,BHR,2025,10.36448482
Åland Islands,BHR,2026,10.12775966
Åland Islands,BHR,2027,9.896441312
Åland Islands,BHR,2028,9.67040628
Åland Islands,BHR,2029,9.449533896
Åland Islands,BHR,2030,9.233706243
Åland Islands,BHR,2031,9.022808101
Åland Islands,BHR,2032,8.816726879
Åland Islands,BHR,2033,8.615352559
Åland Islands,BHR,2034,8.418577635
Åland Islands,BHR,2035,8.226297056
Åland Islands,BHR,2036,8.038408171
Åland Islands,BHR,2037,7.854810675
Åland Islands,BHR,2038,7.675406551
Åland Islands,BHR,2039,7.500100023
Åland Islands,BHR,2040,7.328797502
Åland Islands,BHR,2041,7.161407536
Åland Islands,BHR,2042,6.997840761
Åland Islands,BHR,2043,6.838009858
Åland Islands,BHR,2044,6.681829497
Åland Islands,BHR,2045,6.5292163
Åland Islands,BHR,2046,6.380088794
Åland Islands,BHR,2047,6.234367364
Åland Islands,BHR,2048,6.091974217
Åland Islands,BHR,2049,5.952833333
Åland Islands,BHR,2050,5.816870432
Åland Islands,BHS,2021,11.36802586
Åland Islands,BHS,2022,11.10837979
Åland Islands,BHS,2023,10.85466404
Åland Islands,BHS,2024,10.60674317
Åland Islands,BHS,2025,10.36448482
Åland Islands,BHS,2026,10.12775966
Åland Islands,BHS,2027,9.896441312
Åland Islands,BHS,2028,9.67040628
Åland Islands,BHS,2029,9.449533896
Åland Islands,BHS,2030,9.233706243
Åland Islands,BHS,2031,9.022808101
Åland Islands,BHS,2032,8.816726879
Åland Islands,BHS,2033,8.615352559
Åland Islands,BHS,2034,8.418577635
Åland Islands,BHS,2035,8.226297056
Åland Islands,BHS,2036,8.038408171
Åland Islands,BHS,2037,7.854810675
Åland Islands,BHS,2038,7.675406551
Åland Islands,BHS,2039,7.500100023
Åland Islands,BHS,2040,7.328797502
Åland Islands,BHS,2041,7.161407536
Åland Islands,BHS,2042,6.997840761
Åland Islands,BHS,2043,6.838009858
Åland Islands,BHS,2044,6.681829497
Åland Islands,BHS,2045,6.5292163
Åland Islands,BHS,2046,6.380088794
Åland Islands,BHS,2047,6.234367364
Åland Islands,BHS,2048,6.091974217
Åland Islands,BHS,2049,5.952833333
Åland Islands,BHS,2050,5.816870432
Åland Islands,BIH,2021,11.36802586
Åland Islands,BIH,2022,11.10837979
Åland Islands,BIH,2023,10.85466404
Åland Islands,BIH,2024,10.60674317
Åland Islands,BIH,2025,10.36448482
Åland Islands,BIH,2026,10.12775966
Åland Islands,BIH,2027,9.896441312
Åland Islands,BIH,2028,9.67040628
Åland Islands,BIH,2029,9.449533896
Åland Islands,BIH,2030,9.233706243
Åland Islands,BIH,2031,9.022808101
Åland Islands,BIH,2032,8.816726879
Åland Islands,BIH,2033,8.615352559
Åland Islands,BIH,2034,8.418577635
Åland Islands,BIH,2035,8.226297056
Åland Islands,BIH,2036,8.038408171
Åland Islands,BIH,2037,7.854810675
Åland Islands,BIH,2038,7.675406551
Åland Islands,BIH,2039,7.500100023
Åland Islands,BIH,2040,7.328797502
Åland Islands,BIH,2041,7.161407536
Åland Islands,BIH,2042,6.997840761
Åland Islands,BIH,2043,6.838009858
Åland Islands,BIH,2044,6.681829497
Åland Islands,BIH,2045,6.5292163
Åland Islands,BIH,2046,6.380088794
Åland Islands,BIH,2047,6.234367364
Åland Islands,BIH,2048,6.091974217
Åland Islands,BIH,2049,5.952833333
Åland Islands,BIH,2050,5.816870432
Åland Islands,BLM,2021,11.36802586
Åland Islands,BLM,2022,11.10837979
Åland Islands,BLM,2023,10.85466404
Åland Islands,BLM,2024,10.60674317
Åland Islands,BLM,2025,10.36448482
Åland Islands,BLM,2026,10.12775966
Åland Islands,BLM,2027,9.896441312
Åland Islands,BLM,2028,9.67040628
Åland Islands,BLM,2029,9.449533896
Åland Islands,BLM,2030,9.233706243
Åland Islands,BLM,2031,9.022808101
Åland Islands,BLM,2032,8.816726879
Åland Islands,BLM,2033,8.615352559
Åland Islands,BLM,2034,8.418577635
Åland Islands,BLM,2035,8.226297056
Åland Islands,BLM,2036,8.038408171
Åland Islands,BLM,2037,7.854810675
Åland Islands,BLM,2038,7.675406551
Åland Islands,BLM,2039,7.500100023
Åland Islands,BLM,2040,7.328797502
Åland Islands,BLM,2041,7.161407536
Åland Islands,BLM,2042,6.997840761
Åland Islands,BLM,2043,6.838009858
Åland Islands,BLM,2044,6.681829497
Åland Islands,BLM,2045,6.5292163
Åland Islands,BLM,2046,6.380088794
Åland Islands,BLM,2047,6.234367364
Åland Islands,BLM,2048,6.091974217
Åland Islands,BLM,2049,5.952833333
Åland Islands,BLM,2050,5.816870432
Åland Islands,BLR,2021,11.36802586
Åland Islands,BLR,2022,11.10837979
Åland Islands,BLR,2023,10.85466404
Åland Islands,BLR,2024,10.60674317
Åland Islands,BLR,2025,10.36448482
Åland Islands,BLR,2026,10.12775966
Åland Islands,BLR,2027,9.896441312
Åland Islands,BLR,2028,9.67040628
Åland Islands,BLR,2029,9.449533896
Åland Islands,BLR,2030,9.233706243
Åland Islands,BLR,2031,9.022808101
Åland Islands,BLR,2032,8.816726879
Åland Islands,BLR,2033,8.615352559
Åland Islands,BLR,2034,8.418577635
Åland Islands,BLR,2035,8.226297056
Åland Islands,BLR,2036,8.038408171
Åland Islands,BLR,2037,7.854810675
Åland Islands,BLR,2038,7.675406551
Åland Islands,BLR,2039,7.500100023
Åland Islands,BLR,2040,7.328797502
Åland Islands,BLR,2041,7.161407536
Åland Islands,BLR,2042,6.997840761
Åland Islands,BLR,2043,6.838009858
Åland Islands,BLR,2044,6.681829497
Åland Islands,BLR,2045,6.5292163
Åland Islands,BLR,2046,6.380088794
Åland Islands,BLR,2047,6.234367364
Åland Islands,BLR,2048,6.091974217
Åland Islands,BLR,2049,5.952833333
Åland Islands,BLR,2050,5.816870432
Åland Islands,BLZ,2021,11.36802586
Åland Islands,BLZ,2022,11.10837979
Åland Islands,BLZ,2023,10.85466404
Åland Islands,BLZ,2024,10.60674317
Åland Islands,BLZ,2025,10.36448482
Åland Islands,BLZ,2026,10.12775966
Åland Islands,BLZ,2027,9.896441312
Åland Islands,BLZ,2028,9.67040628
Åland Islands,BLZ,2029,9.449533896
Åland Islands,BLZ,2030,9.233706243
Åland Islands,BLZ,2031,9.022808101
Åland Islands,BLZ,2032,8.816726879
Åland Islands,BLZ,2033,8.615352559
Åland Islands,BLZ,2034,8.418577635
Åland Islands,BLZ,2035,8.226297056
Åland Islands,BLZ,2036,8.038408171
Åland Islands,BLZ,2037,7.854810675
Åland Islands,BLZ,2038,7.675406551
Åland Islands,BLZ,2039,7.500100023
Åland Islands,BLZ,2040,7.328797502
Åland Islands,BLZ,2041,7.161407536
Åland Islands,BLZ,2042,6.997840761
Åland Islands,BLZ,2043,6.838009858
Åland Islands,BLZ,2044,6.681829497
Åland Islands,BLZ,2045,6.5292163
Åland Islands,BLZ,2046,6.380088794
Åland Islands,BLZ,2047,6.234367364
Åland Islands,BLZ,2048,6.091974217
Åland Islands,BLZ,2049,5.952833333
Åland Islands,BLZ,2050,5.816870432
Åland Islands,BMU,2021,11.36802586
Åland Islands,BMU,2022,11.10837979
Åland Islands,BMU,2023,10.85466404
Åland Islands,BMU,2024,10.60674317
Åland Islands,BMU,2025,10.36448482
Åland Islands,BMU,2026,10.12775966
Åland Islands,BMU,2027,9.896441312
Åland Islands,BMU,2028,9.67040628
Åland Islands,BMU,2029,9.449533896
Åland Islands,BMU,2030,9.233706243
Åland Islands,BMU,2031,9.022808101
Åland Islands,BMU,2032,8.816726879
Åland Islands,BMU,2033,8.615352559
Åland Islands,BMU,2034,8.418577635
Åland Islands,BMU,2035,8.226297056
Åland Islands,BMU,2036,8.038408171
Åland Islands,BMU,2037,7.854810675
Åland Islands,BMU,2038,7.675406551
Åland Islands,BMU,2039,7.500100023
Åland Islands,BMU,2040,7.328797502
Åland Islands,BMU,2041,7.161407536
Åland Islands,BMU,2042,6.997840761
Åland Islands,BMU,2043,6.838009858
Åland Islands,BMU,2044,6.681829497
Åland Islands,BMU,2045,6.5292163
Åland Islands,BMU,2046,6.380088794
Åland Islands,BMU,2047,6.234367364
Åland Islands,BMU,2048,6.091974217
Åland Islands,BMU,2049,5.952833333
Åland Islands,BMU,2050,5.816870432
Åland Islands,BOL,2021,11.36802586
Åland Islands,BOL,2022,11.10837979
Åland Islands,BOL,2023,10.85466404
Åland Islands,BOL,2024,10.60674317
Åland Islands,BOL,2025,10.36448482
Åland Islands,BOL,2026,10.12775966
Åland Islands,BOL,2027,9.896441312
Åland Islands,BOL,2028,9.67040628
Åland Islands,BOL,2029,9.449533896
Åland Islands,BOL,2030,9.233706243
Åland Islands,BOL,2031,9.022808101
Åland Islands,BOL,2032,8.816726879
Åland Islands,BOL,2033,8.615352559
Åland Islands,BOL,2034,8.418577635
Åland Islands,BOL,2035,8.226297056
Åland Islands,BOL,2036,8.038408171
Åland Islands,BOL,2037,7.854810675
Åland Islands,BOL,2038,7.675406551
Åland Islands,BOL,2039,7.500100023
Åland Islands,BOL,2040,7.328797502
Åland Islands,BOL,2041,7.161407536
Åland Islands,BOL,2042,6.997840761
Åland Islands,BOL,2043,6.838009858
Åland Islands,BOL,2044,6.681829497
Åland Islands,BOL,2045,6.5292163
Åland Islands,BOL,2046,6.380088794
Åland Islands,BOL,2047,6.234367364
Åland Islands,BOL,2048,6.091974217
Åland Islands,BOL,2049,5.952833333
Åland Islands,BOL,2050,5.816870432
Åland Islands,BRA,2021,11.36802586
Åland Islands,BRA,2022,11.10837979
Åland Islands,BRA,2023,10.85466404
Åland Islands,BRA,2024,10.60674317
Åland Islands,BRA,2025,10.36448482
Åland Islands,BRA,2026,10.12775966
Åland Islands,BRA,2027,9.896441312
Åland Islands,BRA,2028,9.67040628
Åland Islands,BRA,2029,9.449533896
Åland Islands,BRA,2030,9.233706243
Åland Islands,BRA,2031,9.022808101
Åland Islands,BRA,2032,8.816726879
Åland Islands,BRA,2033,8.615352559
Åland Islands,BRA,2034,8.418577635
Åland Islands,BRA,2035,8.226297056
Åland Islands,BRA,2036,8.038408171
Åland Islands,BRA,2037,7.854810675
Åland Islands,BRA,2038,7.675406551
Åland Islands,BRA,2039,7.500100023
Åland Islands,BRA,2040,7.328797502
Åland Islands,BRA,2041,7.161407536
Åland Islands,BRA,2042,6.997840761
Åland Islands,BRA,2043,6.838009858
Åland Islands,BRA,2044,6.681829497
Åland Islands,BRA,2045,6.5292163
Åland Islands,BRA,2046,6.380088794
Åland Islands,BRA,2047,6.234367364
Åland Islands,BRA,2048,6.091974217
Åland Islands,BRA,2049,5.952833333
Åland Islands,BRA,2050,5.816870432
Åland Islands,BRB,2021,11.36802586
Åland Islands,BRB,2022,11.10837979
Åland Islands,BRB,2023,10.85466404
Åland Islands,BRB,2024,10.60674317
Åland Islands,BRB,2025,10.36448482
Åland Islands,BRB,2026,10.12775966
Åland Islands,BRB,2027,9.896441312
Åland Islands,BRB,2028,9.67040628
Åland Islands,BRB,2029,9.449533896
Åland Islands,BRB,2030,9.233706243
Åland Islands,BRB,2031,9.022808101
Åland Islands,BRB,2032,8.816726879
Åland Islands,BRB,2033,8.615352559
Åland Islands,BRB,2034,8.418577635
Åland Islands,BRB,2035,8.226297056
Åland Islands,BRB,2036,8.038408171
Åland Islands,BRB,2037,7.854810675
Åland Islands,BRB,2038,7.675406551
Åland Islands,BRB,2039,7.500100023
Åland Islands,BRB,2040,7.328797502
Åland Islands,BRB,2041,7.161407536
Åland Islands,BRB,2042,6.997840761
Åland Islands,BRB,2043,6.838009858
Åland Islands,BRB,2044,6.681829497
Åland Islands,BRB,2045,6.5292163
Åland Islands,BRB,2046,6.380088794
Åland Islands,BRB,2047,6.234367364
Åland Islands,BRB,2048,6.091974217
Åland Islands,BRB,2049,5.952833333
Åland Islands,BRB,2050,5.816870432
Åland Islands,BRN,2021,11.36802586
Åland Islands,BRN,2022,11.10837979
Åland Islands,BRN,2023,10.85466404
Åland Islands,BRN,2024,10.60674317
Åland Islands,BRN,2025,10.36448482
Åland Islands,BRN,2026,10.12775966
Åland Islands,BRN,2027,9.896441312
Åland Islands,BRN,2028,9.67040628
Åland Islands,BRN,2029,9.449533896
Åland Islands,BRN,2030,9.233706243
Åland Islands,BRN,2031,9.022808101
Åland Islands,BRN,2032,8.816726879
Åland Islands,BRN,2033,8.615352559
Åland Islands,BRN,2034,8.418577635
Åland Islands,BRN,2035,8.226297056
Åland Islands,BRN,2036,8.038408171
Åland Islands,BRN,2037,7.854810675
Åland Islands,BRN,2038,7.675406551
Åland Islands,BRN,2039,7.500100023
Åland Islands,BRN,2040,7.328797502
Åland Islands,BRN,2041,7.161407536
Åland Islands,BRN,2042,6.997840761
Åland Islands,BRN,2043,6.838009858
Åland Islands,BRN,2044,6.681829497
Åland Islands,BRN,2045,6.5292163
Åland Islands,BRN,2046,6.380088794
Åland Islands,BRN,2047,6.234367364
Åland Islands,BRN,2048,6.091974217
Åland Islands,BRN,2049,5.952833333
Åland Islands,BRN,2050,5.816870432
Åland Islands,BTN,2021,11.36802586
Åland Islands,BTN,2022,11.10837979
Åland Islands,BTN,2023,10.85466404
Åland Islands,BTN,2024,10.60674317
Åland Islands,BTN,2025,10.36448482
Åland Islands,BTN,2026,10.12775966
Åland Islands,BTN,2027,9.896441312
Åland Islands,BTN,2028,9.67040628
Åland Islands,BTN,2029,9.449533896
Åland Islands,BTN,2030,9.233706243
Åland Islands,BTN,2031,9.022808101
Åland Islands,BTN,2032,8.816726879
Åland Islands,BTN,2033,8.615352559
Åland Islands,BTN,2034,8.418577635
Åland Islands,BTN,2035,8.226297056
Åland Islands,BTN,2036,8.038408171
Åland Islands,BTN,2037,7.854810675
Åland Islands,BTN,2038,7.675406551
Åland Islands,BTN,2039,7.500100023
Åland Islands,BTN,2040,7.328797502
Åland Islands,BTN,2041,7.161407536
Åland Islands,BTN,2042,6.997840761
Åland Islands,BTN,2043,6.838009858
Åland Islands,BTN,2044,6.681829497
Åland Islands,BTN,2045,6.5292163
Åland Islands,BTN,2046,6.380088794
Åland Islands,BTN,2047,6.234367364
Åland Islands,BTN,2048,6.091974217
Åland Islands,BTN,2049,5.952833333
Åland Islands,BTN,2050,5.816870432
Åland Islands,BVT,2021,11.36802586
Åland Islands,BVT,2022,11.10837979
Åland Islands,BVT,2023,10.85466404
Åland Islands,BVT,2024,10.60674317
Åland Islands,BVT,2025,10.36448482
Åland Islands,BVT,2026,10.12775966
Åland Islands,BVT,2027,9.896441312
Åland Islands,BVT,2028,9.67040628
Åland Islands,BVT,2029,9.449533896
Åland Islands,BVT,2030,9.233706243
Åland Islands,BVT,2031,9.022808101
Åland Islands,BVT,2032,8.816726879
Åland Islands,BVT,2033,8.615352559
Åland Islands,BVT,2034,8.418577635
Åland Islands,BVT,2035,8.226297056
Åland Islands,BVT,2036,8.038408171
Åland Islands,BVT,2037,7.854810675
Åland Islands,BVT,2038,7.675406551
Åland Islands,BVT,2039,7.500100023
Åland Islands,BVT,2040,7.328797502
Åland Islands,BVT,2041,7.161407536
Åland Islands,BVT,2042,6.997840761
Åland Islands,BVT,2043,6.838009858
Åland Islands,BVT,2044,6.681829497
Åland Islands,BVT,2045,6.5292163
Åland Islands,BVT,2046,6.380088794
Åland Islands,BVT,2047,6.234367364
Åland Islands,BVT,2048,6.091974217
Åland Islands,BVT,2049,5.952833333
Åland Islands,BVT,2050,5.816870432
Åland Islands,BWA,2021,11.36802586
Åland Islands,BWA,2022,11.10837979
Åland Islands,BWA,2023,10.85466404
Åland Islands,BWA,2024,10.60674317
Åland Islands,BWA,2025,10.36448482
Åland Islands,BWA,2026,10.12775966
Åland Islands,BWA,2027,9.896441312
Åland Islands,BWA,2028,9.67040628
Åland Islands,BWA,2029,9.449533896
Åland Islands,BWA,2030,9.233706243
Åland Islands,BWA,2031,9.022808101
Åland Islands,BWA,2032,8.816726879
Åland Islands,BWA,2033,8.615352559
Åland Islands,BWA,2034,8.418577635
Åland Islands,BWA,2035,8.226297056
Åland Islands,BWA,2036,8.038408171
Åland Islands,BWA,2037,7.854810675
Åland Islands,BWA,2038,7.675406551
Åland Islands,BWA,2039,7.500100023
Åland Islands,BWA,2040,7.328797502
Åland Islands,BWA,2041,7.161407536
Åland Islands,BWA,2042,6.997840761
Åland Islands,BWA,2043,6.838009858
Åland Islands,BWA,2044,6.681829497
Åland Islands,BWA,2045,6.5292163
Åland Islands,BWA,2046,6.380088794
Åland Islands,BWA,2047,6.234367364
Åland Islands,BWA,2048,6.091974217
Åland Islands,BWA,2049,5.952833333
Åland Islands,BWA,2050,5.816870432
Åland Islands,CAF,2021,11.36802586
Åland Islands,CAF,2022,11.10837979
Åland Islands,CAF,2023,10.85466404
Åland Islands,CAF,2024,10.60674317
Åland Islands,CAF,2025,10.36448482
Åland Islands,CAF,2026,10.12775966
Åland Islands,CAF,2027,9.896441312
Åland Islands,CAF,2028,9.67040628
Åland Islands,CAF,2029,9.449533896
Åland Islands,CAF,2030,9.233706243
Åland Islands,CAF,2031,9.022808101
Åland Islands,CAF,2032,8.816726879
Åland Islands,CAF,2033,8.615352559
Åland Islands,CAF,2034,8.418577635
Åland Islands,CAF,2035,8.226297056
Åland Islands,CAF,2036,8.038408171
Åland Islands,CAF,2037,7.854810675
Åland Islands,CAF,2038,7.675406551
Åland Islands,CAF,2039,7.500100023
Åland Islands,CAF,2040,7.328797502
Åland Islands,CAF,2041,7.161407536
Åland Islands,CAF,2042,6.997840761
Åland Islands,CAF,2043,6.838009858
Åland Islands,CAF,2044,6.681829497
Åland Islands,CAF,2045,6.5292163
Åland Islands,CAF,2046,6.380088794
Åland Islands,CAF,2047,6.234367364
Åland Islands,CAF,2048,6.091974217
Åland Islands,CAF,2049,5.952833333
Åland Islands,CAF,2050,5.816870432
Åland Islands,CAN,2021,11.36802586
Åland Islands,CAN,2022,11.10837979
Åland Islands,CAN,2023,10.85466404
Åland Islands,CAN,2024,10.60674317
Åland Islands,CAN,2025,10.36448482
Åland Islands,CAN,2026,10.12775966
Åland Islands,CAN,2027,9.896441312
Åland Islands,CAN,2028,9.67040628
Åland Islands,CAN,2029,9.449533896
Åland Islands,CAN,2030,9.233706243
Åland Islands,CAN,2031,9.022808101
Åland Islands,CAN,2032,8.816726879
Åland Islands,CAN,2033,8.615352559
Åland Islands,CAN,2034,8.418577635
Åland Islands,CAN,2035,8.226297056
Åland Islands,CAN,2036,8.038408171
Åland Islands,CAN,2037,7.854810675
Åland Islands,CAN,2038,7.675406551
Åland Islands,CAN,2039,7.500100023
Åland Islands,CAN,2040,7.328797502
Åland Islands,CAN,2041,7.161407536
Åland Islands,CAN,2042,6.997840761
Åland Islands,CAN,2043,6.838009858
Åland Islands,CAN,2044,6.681829497
Åland Islands,CAN,2045,6.5292163
Åland Islands,CAN,2046,6.380088794
Åland Islands,CAN,2047,6.234367364
Åland Islands,CAN,2048,6.091974217
Åland Islands,CAN,2049,5.952833333
Åland Islands,CAN,2050,5.816870432
Åland Islands,CCK,2021,11.36802586
Åland Islands,CCK,2022,11.10837979
Åland Islands,CCK,2023,10.85466404
Åland Islands,CCK,2024,10.60674317
Åland Islands,CCK,2025,10.36448482
Åland Islands,CCK,2026,10.12775966
Åland Islands,CCK,2027,9.896441312
Åland Islands,CCK,2028,9.67040628
Åland Islands,CCK,2029,9.449533896
Åland Islands,CCK,2030,9.233706243
Åland Islands,CCK,2031,9.022808101
Åland Islands,CCK,2032,8.816726879
Åland Islands,CCK,2033,8.615352559
Åland Islands,CCK,2034,8.418577635
Åland Islands,CCK,2035,8.226297056
Åland Islands,CCK,2036,8.038408171
Åland Islands,CCK,2037,7.854810675
Åland Islands,CCK,2038,7.675406551
Åland Islands,CCK,2039,7.500100023
Åland Islands,CCK,2040,7.328797502
Åland Islands,CCK,2041,7.161407536
Åland Islands,CCK,2042,6.997840761
Åland Islands,CCK,2043,6.838009858
Åland Islands,CCK,2044,6.681829497
Åland Islands,CCK,2045,6.5292163
Åland Islands,CCK,2046,6.380088794
Åland Islands,CCK,2047,6.234367364
Åland Islands,CCK,2048,6.091974217
Åland Islands,CCK,2049,5.952833333
Åland Islands,CCK,2050,5.816870432
Åland Islands,CHE,2021,11.36802586
Åland Islands,CHE,2022,11.10837979
Åland Islands,CHE,2023,10.85466404
Åland Islands,CHE,2024,10.60674317
Åland Islands,CHE,2025,10.36448482
Åland Islands,CHE,2026,10.12775966
Åland Islands,CHE,2027,9.896441312
Åland Islands,CHE,2028,9.67040628
Åland Islands,CHE,2029,9.449533896
Åland Islands,CHE,2030,9.233706243
Åland Islands,CHE,2031,9.022808101
Åland Islands,CHE,2032,8.816726879
Åland Islands,CHE,2033,8.615352559
Åland Islands,CHE,2034,8.418577635
Åland Islands,CHE,2035,8.226297056
Åland Islands,CHE,2036,8.038408171
Åland Islands,CHE,2037,7.854810675
Åland Islands,CHE,2038,7.675406551
Åland Islands,CHE,2039,7.500100023
Åland Islands,CHE,2040,7.328797502
Åland Islands,CHE,2041,7.161407536
Åland Islands,CHE,2042,6.997840761
Åland Islands,CHE,2043,6.838009858
Åland Islands,CHE,2044,6.681829497
Åland Islands,CHE,2045,6.5292163
Åland Islands,CHE,2046,6.380088794
Åland Islands,CHE,2047,6.234367364
Åland Islands,CHE,2048,6.091974217
Åland Islands,CHE,2049,5.952833333
Åland Islands,CHE,2050,5.816870432
Albania,CHL,2021,11.36802586
Albania,CHL,2022,11.10837979
Albania,CHL,2023,10.85466404
Albania,CHL,2024,10.60674317
Albania,CHL,2025,10.36448482
Albania,CHL,2026,10.12775966
Albania,CHL,2027,9.896441312
Albania,CHL,2028,9.67040628
Albania,CHL,2029,9.449533896
Albania,CHL,2030,9.233706243
Albania,CHL,2031,9.022808101
Albania,CHL,2032,8.816726879
Albania,CHL,2033,8.615352559
Albania,CHL,2034,8.418577635
Albania,CHL,2035,8.226297056
Albania,CHL,2036,8.038408171
Albania,CHL,2037,7.854810675
Albania,CHL,2038,7.675406551
Albania,CHL,2039,7.500100023
Albania,CHL,2040,7.328797502
Albania,CHL,2041,7.161407536
Albania,CHL,2042,6.997840761
Albania,CHL,2043,6.838009858
Albania,CHL,2044,6.681829497
Albania,CHL,2045,6.5292163
Albania,CHL,2046,6.380088794
Albania,CHL,2047,6.234367364
Albania,CHL,2048,6.091974217
Albania,CHL,2049,5.952833333
Albania,CHL,2050,5.816870432
Albania,CHN,2021,11.36802586
Albania,CHN,2022,11.10837979
Albania,CHN,2023,10.85466404
Albania,CHN,2024,10.60674317
Albania,CHN,2025,10.36448482
Albania,CHN,2026,10.12775966
Albania,CHN,2027,9.896441312
Albania,CHN,2028,9.67040628
Albania,CHN,2029,9.449533896
Albania,CHN,2030,9.233706243
Albania,CHN,2031,9.022808101
Albania,CHN,2032,8.816726879
Albania,CHN,2033,8.615352559
Albania,CHN,2034,8.418577635
Albania,CHN,2035,8.226297056
Albania,CHN,2036,8.038408171
Albania,CHN,2037,7.854810675
Albania,CHN,2038,7.675406551
Albania,CHN,2039,7.500100023
Albania,CHN,2040,7.328797502
Albania,CHN,2041,7.161407536
Albania,CHN,2042,6.997840761
Albania,CHN,2043,6.838009858
Albania,CHN,2044,6.681829497
Albania,CHN,2045,6.5292163
