,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_metals
3684,Dominican Republic,DOM,2045,0.01101473096471513
3685,Dominican Republic,DOM,2046,0.010334798512330049
3686,Dominican Republic,DOM,2047,0.009696837864911184
3687,Dominican Republic,DOM,2048,0.009098258129192682
3688,Dominican Republic,DOM,2049,0.008536628346129291
3689,Dominican Republic,DOM,2050,0.00800966761825704
3690,Cuba,CUB,2021,0.07068802091845074
3691,Cuba,CUB,2022,0.06805552432162901
3692,Cuba,CUB,2023,0.06552106467989874
3693,Cuba,CUB,2024,0.06308099099345392
3694,Cuba,CUB,2025,0.06073178822957998
3695,Cuba,CUB,2026,0.05847007225909454
3696,Cuba,CUB,2027,0.05629258498136242
3697,Cuba,CUB,2028,0.05419618963085891
3698,Cuba,CUB,2029,0.052177866258521895
3699,Cuba,CUB,2030,0.05023470738138443
3700,Cuba,CUB,2031,0.04836391379421654
3701,Cuba,CUB,2032,0.04656279053714944
3702,Cuba,CUB,2033,0.04482874301346827
3703,Cuba,CUB,2034,0.04315927325198082
3704,Cuba,CUB,2035,0.041551976308582005
3705,Cuba,CUB,2036,0.040004536801826585
3706,Cuba,CUB,2037,0.03851472557752128
3707,Cuba,CUB,2038,0.03708039649753022
3708,Cuba,CUB,2039,0.03569948334816983
3709,Cuba,CUB,2040,0.03436999686373754
3710,Cuba,CUB,2041,0.033090021860887435
3711,Cuba,CUB,2042,0.03185771447972539
3712,Cuba,CUB,2043,0.030671299527648174
3713,Cuba,CUB,2044,0.029529067922101047
3714,Cuba,CUB,2045,0.028429374228569424
3715,Cuba,CUB,2046,0.027370634290259106
3716,Cuba,CUB,2047,0.026351322946048753
3717,Cuba,CUB,2048,0.025369971833428772
3718,Cuba,CUB,2049,0.02442516727326132
3719,Cuba,CUB,2050,0.023515548233313362
3720,Lebanon,LBN,2021,0.0073176756357958405
3721,Lebanon,LBN,2022,0.007236817626732215
3722,Lebanon,LBN,2023,0.007156853073180303
3723,Lebanon,LBN,2024,0.007077772102738334
3724,Lebanon,LBN,2025,0.006999564952091484
3725,Lebanon,LBN,2026,0.006922221965806448
3726,Lebanon,LBN,2027,0.0068457335951394496
3727,Lebanon,LBN,2028,0.006770090396857303
3728,Lebanon,LBN,2029,0.006695283032071573
3729,Lebanon,LBN,2030,0.006621302265085588
3730,Lebanon,LBN,2031,0.006548138962254247
3731,Lebanon,LBN,2032,0.006475784090856309
3732,Lebanon,LBN,2033,0.006404228717979275
3733,Lebanon,LBN,2034,0.00633346400941651
3734,Lebanon,LBN,2035,0.006263481228576587
3735,Lebanon,LBN,2036,0.006194271735404645
3736,Lebanon,LBN,2037,0.006125826985315714
3737,Lebanon,LBN,2038,0.006058138528139791
3738,Lebanon,LBN,2039,0.005991198007078592
3739,Lebanon,LBN,2040,0.0059249971576738085
3740,Lebanon,LBN,2041,0.005859527806786812
3741,Lebanon,LBN,2042,0.0057947818715895485
3742,Lebanon,LBN,2043,0.005730751358566703
3743,Lebanon,LBN,2044,0.005667428362528776
3744,Lebanon,LBN,2045,0.005604805065636103
3745,Lebanon,LBN,2046,0.005542873736433659
3746,Lebanon,LBN,2047,0.005481626728896642
3747,Lebanon,LBN,2048,0.005421056481486345
3748,Lebanon,LBN,2049,0.005361155516216666
3749,Lebanon,LBN,2050,0.005301916437730984
3750,Ireland,IRL,2021,0.020543077731408198
3751,Ireland,IRL,2022,0.02042395530212869
3752,Ireland,IRL,2023,0.020305523623930555
3753,Ireland,IRL,2024,0.02018777869137953
3754,Ireland,IRL,2025,0.02007071652226758
3755,Ireland,IRL,2026,0.019954333157478122
3756,Ireland,IRL,2027,0.01983862466085216
3757,Ireland,IRL,2028,0.019723587119055218
3758,Ireland,IRL,2029,0.019609216641444865
3759,Ireland,IRL,2030,0.01949550935993926
3760,Ireland,IRL,2031,0.019382461428886232
3761,Ireland,IRL,2032,0.019270069024933282
3762,Ireland,IRL,2033,0.019158328346898266
3763,Ireland,IRL,2034,0.019047235615640777
3764,Ireland,IRL,2035,0.018936787073934435
3765,Ireland,IRL,2036,0.018826978986339716
3766,Ireland,IRL,2037,0.01871780763907766
3767,Ireland,IRL,2038,0.01860926933990429
3768,Ireland,IRL,2039,0.01850136041798569
3769,Ireland,IRL,2040,0.018394077223773928
3770,Ireland,IRL,2041,0.018287416128883537
3771,Ireland,IRL,2042,0.01818137352596881
3772,Ireland,IRL,2043,0.018075945828601926
3773,Ireland,IRL,2044,0.017971129471151467
3774,Ireland,IRL,2045,0.017866920908661987
3775,Ireland,IRL,2046,0.017763316616733964
3776,Ireland,IRL,2047,0.01766031309140478
3777,Ireland,IRL,2048,0.01755790684903017
3778,Ireland,IRL,2049,0.017456094426165983
3779,Ireland,IRL,2050,0.01735487237945198
3780,Peru,PER,2021,0.0266238262748248
3781,Peru,PER,2022,0.02591928759548494
3782,Peru,PER,2023,0.02523339292116381
3783,Peru,PER,2024,0.024565648880903457
3784,Peru,PER,2025,0.023915575159680128
3785,Peru,PER,2026,0.023282704152908774
3786,Peru,PER,2027,0.02266658063009032
3787,Peru,PER,2028,0.022066761407359935
3788,Peru,PER,2029,0.021482815028700208
3789,Peru,PER,2030,0.020914321455590645
3790,Peru,PER,2031,0.02036087176486966
3791,Peru,PER,2032,0.019822067854591965
3792,Peru,PER,2033,0.019297522157669906
3793,Peru,PER,2034,0.018786857363092543
3794,Peru,PER,2035,0.01828970614452199
3795,Peru,PER,2036,0.01780571089607191
3796,Peru,PER,2037,0.017334523475077943
3797,Peru,PER,2038,0.016875804951675247
3798,Peru,PER,2039,0.016429225365002867
3799,Peru,PER,2040,0.015994463485859135
3800,Peru,PER,2041,0.015571206585639234
3801,Peru,PER,2042,0.015159150211385199
3802,Peru,PER,2043,0.014757997966790467
3803,Peru,PER,2044,0.014367461298999294
3804,Peru,PER,2045,0.013987259291046867
3805,Peru,PER,2046,0.013617118459793926
3806,Peru,PER,2047,0.013256772559206785
3807,Peru,PER,2048,0.012905962388844257
3808,Peru,PER,2049,0.012564435607412196
3809,Peru,PER,2050,0.012231946551251772
3810,French Polynesia,PYF,2021,1.4906344259908144
3811,French Polynesia,PYF,2022,1.4690195064008316
3812,French Polynesia,PYF,2023,1.4477180135912422
3813,French Polynesia,PYF,2024,1.4267254027222527
3814,French Polynesia,PYF,2025,1.4060371948564465
3815,French Polynesia,PYF,2026,1.3856489760031587
3816,French Polynesia,PYF,2027,1.3655563961767248
3817,French Polynesia,PYF,2028,1.3457551684683773
3818,French Polynesia,PYF,2029,1.3262410681315944
3819,French Polynesia,PYF,2030,1.307009931680723
3820,French Polynesia,PYF,2031,1.2880576560026609
3821,French Polynesia,PYF,2032,1.2693801974814325
3822,French Polynesia,PYF,2033,1.2509735711354468
3823,French Polynesia,PYF,2034,1.2328338497672693
3824,French Polynesia,PYF,2035,1.214957163125731
3825,French Polynesia,PYF,2036,1.1973396970801709
3826,French Polynesia,PYF,2037,1.1799776928066688
3827,French Polynesia,PYF,2038,1.162867445986066
3828,French Polynesia,PYF,2039,1.1460053060136242
3829,French Polynesia,PYF,2040,1.1293876752201375
3830,French Polynesia,PYF,2041,1.1130110081043387
3831,French Polynesia,PYF,2042,1.096871810576448
3832,French Polynesia,PYF,2043,1.080966639212671
3833,French Polynesia,PYF,2044,1.0652921005205267
3834,French Polynesia,PYF,2045,1.0498448502148134
3835,French Polynesia,PYF,2046,1.0346215925040796
3836,French Polynesia,PYF,2047,1.0196190793874436
3837,French Polynesia,PYF,2048,1.0048341099616085
3838,French Polynesia,PYF,2049,0.9902635297379201
3839,French Polynesia,PYF,2050,0.9759042299693331
3840,Sudan,SDN,2021,0.0012289117487314122
3841,Sudan,SDN,2022,0.0004486235179255866
3842,Sudan,SDN,2023,0.00016377340443175776
3843,Sudan,SDN,2024,5.978671854563167e-05
3844,Sudan,SDN,2025,2.1825593275396592e-05
3845,Sudan,SDN,2026,7.967597710843766e-06
3846,Sudan,SDN,2027,2.9086317370994516e-06
3847,Sudan,SDN,2028,1.0618179894484494e-06
3848,Sudan,SDN,2029,3.876246787572594e-07
3849,Sudan,SDN,2030,1.415053173658471e-07
3850,Sudan,SDN,2031,5.165758513365584e-08
3851,Sudan,SDN,2032,1.885799171024622e-08
3852,Sudan,SDN,2033,6.8842523401663834e-09
3853,Sudan,SDN,2034,2.513148325191811e-09
3854,Sudan,SDN,2035,9.17443782175737e-10
3855,Sudan,SDN,2036,3.3491978368951967e-10
3856,Sudan,SDN,2037,1.2226499725205836e-10
3857,Sudan,SDN,2038,4.4633760921402524e-11
3858,Sudan,SDN,2039,1.6293891618726387e-11
3859,Sudan,SDN,2040,5.9482082307676484e-12
3860,Sudan,SDN,2041,2.171438351529772e-12
3861,Sudan,SDN,2042,7.926999747764075e-13
3862,Sudan,SDN,2043,2.893811143972058e-13
3863,Sudan,SDN,2044,1.056407619962259e-13
3864,Sudan,SDN,2045,3.856495825026444e-14
3865,Sudan,SDN,2046,1.4078429355685389e-14
3866,Sudan,SDN,2047,5.139436994506925e-15
3867,Sudan,SDN,2048,1.876190301714267e-15
3868,Sudan,SDN,2049,6.849174436828348e-16
3869,Sudan,SDN,2050,2.5003428715754597e-16
3870,Solomon Islands,SLB,2021,2.79157570682453
3871,Solomon Islands,SLB,2022,2.3251109411732305
3872,Solomon Islands,SLB,2023,1.936591178790937
3873,Solomon Islands,SLB,2024,1.6129920200188244
3874,Solomon Islands,SLB,2025,1.3434654072258765
3875,Solomon Islands,SLB,2026,1.118975963930388
3876,Solomon Islands,SLB,2027,0.9319981006726626
3877,Solomon Islands,SLB,2028,0.7762637336788115
3878,Solomon Islands,SLB,2029,0.6465521590548908
3879,Solomon Islands,SLB,2030,0.5385150384360307
3880,Solomon Islands,SLB,2031,0.44853062906119007
3881,Solomon Islands,SLB,2032,0.3735823716089657
3882,Solomon Islands,SLB,2033,0.3111577656783384
3883,Solomon Islands,SLB,2034,0.2591641429036111
3884,Solomon Islands,SLB,2035,0.2158585141545099
3885,Solomon Islands,SLB,2036,0.17978913907979327
3886,Solomon Islands,SLB,2037,0.14974685922240663
3887,Solomon Islands,SLB,2038,0.12472456323973528
3888,Solomon Islands,SLB,2039,0.10388342537614352
3889,Solomon Islands,SLB,2040,0.08652478539562192
3890,Solomon Islands,SLB,2041,0.07206672730179055
3891,Solomon Islands,SLB,2042,0.06002457169056921
3892,Solomon Islands,SLB,2043,0.04999462777806433
3893,Solomon Islands,SLB,2044,0.04164066042073754
3894,Solomon Islands,SLB,2045,0.0346826184599771
3895,Solomon Islands,SLB,2046,0.028887246529867523
3896,Solomon Islands,SLB,2047,0.02406026560654017
3897,Solomon Islands,SLB,2048,0.02003986016662128
3898,Solomon Islands,SLB,2049,0.016691253623923877
3899,Solomon Islands,SLB,2050,0.013902190196026861
3900,Costa Rica,CRI,2021,0.18020550207762254
3901,Costa Rica,CRI,2022,0.17386665446333335
3902,Costa Rica,CRI,2023,0.16775078000254764
3903,Costa Rica,CRI,2024,0.16185003546725446
3904,Costa Rica,CRI,2025,0.15615685352016656
3905,Costa Rica,CRI,2026,0.15066393301008654
3906,Costa Rica,CRI,2027,0.14536422960863893
3907,Costa Rica,CRI,2028,0.1402509467763482
3908,Costa Rica,CRI,2029,0.13531752704650973
3909,Costa Rica,CRI,2030,0.13055764361564315
3910,Costa Rica,CRI,2031,0.12596519222975885
3911,Costa Rica,CRI,2032,0.12153428335603757
3912,Costa Rica,CRI,2033,0.11725923462986725
3913,Costa Rica,CRI,2034,0.11313456356756636
3914,Costa Rica,CRI,2035,0.10915498053543993
3915,Costa Rica,CRI,2036,0.10531538196615275
3916,Costa Rica,CRI,2037,0.10161084381372372
3917,Costa Rica,CRI,2038,0.09803661523874325
3918,Costa Rica,CRI,2039,0.09458811251571624
3919,Costa Rica,CRI,2040,0.09126091315472161
3920,Costa Rica,CRI,2041,0.08805075022984277
3921,Costa Rica,CRI,2042,0.08495350690710335
3922,Costa Rica,CRI,2043,0.08196521116488091
3923,Costa Rica,CRI,2044,0.07908203070003884
3924,Costa Rica,CRI,2045,0.07630026801323583
3925,Costa Rica,CRI,2046,0.07361635566711303
3926,Costa Rica,CRI,2047,0.07102685171127852
3927,Costa Rica,CRI,2048,0.0685284352682189
3928,Costa Rica,CRI,2049,0.0661179022744823
3929,Costa Rica,CRI,2050,0.06379216137166638
3930,Comoros,COM,2021,3.697913928219229
3931,Comoros,COM,2022,3.2137753331986634
3932,Comoros,COM,2023,2.793021171601457
3933,Comoros,COM,2024,2.4273530213606005
3934,Comoros,COM,2025,2.109558907113504
3935,Comoros,COM,2026,1.8333710603360973
3936,Comoros,COM,2027,1.593342301816584
3937,Comoros,COM,2028,1.3847386083932
3938,Comoros,COM,2029,1.2034457450784888
3939,Comoros,COM,2030,1.045888121100381
3940,Comoros,COM,2031,0.9089582694793958
3941,Comoros,COM,2032,0.7899555592865177
3942,Comoros,COM,2033,0.6865329318199472
3943,Comoros,COM,2034,0.5966506101925451
3944,Comoros,COM,2035,0.5185358693565165
3945,Comoros,COM,2036,0.4506480731202962
3946,Comoros,COM,2037,0.39164828859198414
3947,Comoros,COM,2038,0.3403728787631665
3948,Comoros,COM,2039,0.29581055240668025
3949,Comoros,COM,2040,0.25708241864954995
3950,Comoros,COM,2041,0.22342465284281102
3951,Comoros,COM,2042,0.19417343185174685
3952,Comoros,COM,2043,0.1687518416493226
3953,Comoros,COM,2044,0.14665849899475797
3954,Comoros,COM,2045,0.12745766278564177
3955,Comoros,COM,2046,0.11077064005243263
3956,Comoros,COM,2047,0.09626831709805854
3957,Comoros,COM,2048,0.08366466847628203
3958,Comoros,COM,2049,0.07271111578813856
3959,Comoros,COM,2050,0.06319162503649806
3960,Malaysia,MYS,2021,0.007211505998334422
3961,Malaysia,MYS,2022,0.006692526645762879
3962,Malaysia,MYS,2023,0.006210895881469282
3963,Malaysia,MYS,2024,0.005763925897086165
3964,Malaysia,MYS,2025,0.005349122313613986
3965,Malaysia,MYS,2026,0.004964170261187416
3966,Malaysia,MYS,2027,0.004606921460617759
3967,Malaysia,MYS,2028,0.0042753822346181525
3968,Malaysia,MYS,2029,0.003967702381806476
3969,Malaysia,MYS,2030,0.0036821648513957633
3970,Malaysia,MYS,2031,0.00341717616095018
3971,Malaysia,MYS,2032,0.003171257503731779
3972,Malaysia,MYS,2033,0.002943036496010997
3973,Malaysia,MYS,2034,0.0027312395182858273
3974,Malaysia,MYS,2035,0.002534684607668654
3975,Malaysia,MYS,2036,0.0023522748617758066
3976,Malaysia,MYS,2037,0.002182992317309137
3977,Malaysia,MYS,2038,0.002025892269168373
3978,Malaysia,MYS,2039,0.0018800979983911545
3979,Malaysia,MYS,2040,0.0017447958794992828
3980,Malaysia,MYS,2041,0.0016192308399470493
3981,Malaysia,MYS,2042,0.0015027021463324744
3982,Malaysia,MYS,2043,0.001394559493855776
3983,Malaysia,MYS,2044,0.0012941993772017902
3984,Malaysia,MYS,2045,0.0012010617225934736
3985,Malaysia,MYS,2046,0.0011146267622212593
3986,Malaysia,MYS,2047,0.0010344121336055296
3987,Malaysia,MYS,2048,0.0009599701877048072
3988,Malaysia,MYS,2049,0.0008908854907471827
3989,Malaysia,MYS,2050,0.0008267725058435926
3990,Luxembourg,LUX,2021,0.006936951021300266
3991,Luxembourg,LUX,2022,0.007148585273634973
3992,Luxembourg,LUX,2023,0.007366676117146952
3993,Luxembourg,LUX,2024,0.007591420531149193
3994,Luxembourg,LUX,2025,0.007823021504449272
3995,Luxembourg,LUX,2026,0.00806168821868854
3996,Luxembourg,LUX,2027,0.00830763623727465
3997,Luxembourg,LUX,2028,0.008561087700078086
3998,Luxembourg,LUX,2029,0.008822271524068578
3999,Luxembourg,LUX,2030,0.00909142361007251
4000,Luxembourg,LUX,2031,0.009368787055838214
4001,Luxembourg,LUX,2032,0.009654612375601506
4002,Luxembourg,LUX,2033,0.009949157726349701
4003,Luxembourg,LUX,2034,0.01025268914098861
4004,Luxembourg,LUX,2035,0.010565480768623106
4005,Luxembourg,LUX,2036,0.01088781512216812
4006,Luxembourg,LUX,2037,0.011219983333513896
4007,Luxembourg,LUX,2038,0.011562285416475868
4008,Luxembourg,LUX,2039,0.011915030537766578
4009,Luxembourg,LUX,2040,0.012278537296234782
4010,Luxembourg,LUX,2041,0.01265313401062319
4011,Luxembourg,LUX,2042,0.013039159016105677
4012,Luxembourg,LUX,2043,0.013436960969870897
4013,Luxembourg,LUX,2044,0.013846899166029044
4014,Luxembourg,LUX,2045,0.014269343860125707
4015,Luxembourg,LUX,2046,0.014704676603556075
4016,Luxembourg,LUX,2047,0.015153290588181533
4017,Luxembourg,LUX,2048,0.015615591001460141
4018,Luxembourg,LUX,2049,0.01609199539241098
4019,Luxembourg,LUX,2050,0.016582934048744235
4020,Guinea,GIN,2021,0.5421533845103869
4021,Guinea,GIN,2022,0.4837844910846473
4022,Guinea,GIN,2023,0.4316996637868399
4023,Guinea,GIN,2024,0.38522235240704
4024,Guinea,GIN,2025,0.34374884495459634
4025,Guinea,GIN,2026,0.30674042580676536
4026,Guinea,GIN,2027,0.2737163781206106
4027,Guinea,GIN,2028,0.24424773961376184
4028,Guinea,GIN,2029,0.21795173060541012
4029,Guinea,GIN,2030,0.19448678194120272
4030,Guinea,GIN,2031,0.17354809821778955
4031,Guinea,GIN,2032,0.15486369867602148
4032,Guinea,GIN,2033,0.13819088433640467
4033,Guinea,GIN,2034,0.12331308548705396
4034,Guinea,GIN,2035,0.11003704857492977
4035,Guinea,GIN,2036,0.09819032595979141
4036,Guinea,GIN,2037,0.08761903592429438
4037,Guinea,GIN,2038,0.0781858638441281
4038,Guinea,GIN,2039,0.06976827855460954
4039,Guinea,GIN,2040,0.06225694074542295
4040,Guinea,GIN,2041,0.05555428270951684
4041,Guinea,GIN,2042,0.04957324099796593
4042,Guinea,GIN,2043,0.044236125518751765
4043,Guinea,GIN,2044,0.039473610389747275
4044,Guinea,GIN,2045,0.03522383343769701
4045,Guinea,GIN,2046,0.03143159264623229
4046,Guinea,GIN,2047,0.028047629115273247
4047,Guinea,GIN,2048,0.025027987217893014
4048,Guinea,GIN,2049,0.022333443643474036
4049,Guinea,GIN,2050,0.01992899791077254
4050,Aruba,ABW,2021,4.549606902982426
4051,Aruba,ABW,2022,4.183943434589053
4052,Aruba,ABW,2023,3.847669268385675
4053,Aruba,ABW,2024,3.5384223114702933
4054,Aruba,ABW,2025,3.2540303183500683
4055,Aruba,ABW,2026,2.992495632422562
4056,Aruba,ABW,2027,2.7519811538230314
4057,Aruba,ABW,2028,2.5307974350713103
4058,Aruba,ABW,2029,2.3273908138745227
4059,Aruba,ABW,2030,2.140332499726469
4060,Aruba,ABW,2031,1.9683085376448226
4061,Aruba,ABW,2032,1.8101105785482505
4062,Aruba,ABW,2033,1.664627391441775
4063,Aruba,ABW,2034,1.530837057789388
4064,Aruba,ABW,2035,1.4077997932447475
4065,Aruba,ABW,2036,1.2946513463176301
4066,Aruba,ABW,2037,1.1905969276063497
4067,Aruba,ABW,2038,1.0949056269531792
4068,Aruba,ABW,2039,1.0069052793071724
4069,Aruba,ABW,2040,0.9259777432306591
4070,Aruba,ABW,2041,0.8515545588841512
4071,Aruba,ABW,2042,0.7831129549900595
4072,Aruba,ABW,2043,0.7201721767268328
4073,Aruba,ABW,2044,0.6622901087596597
4074,Aruba,ABW,2045,0.6090601696866991
4075,Aruba,ABW,2046,0.560108456086585
4076,Aruba,ABW,2047,0.5150911161061098
4077,Aruba,ABW,2048,0.47369193413931043
4078,Aruba,ABW,2049,0.4356201096320543
4079,Aruba,ABW,2050,0.4006082144097341
4080,"Macao SAR, China",MAC,2021,0.5667909560322275
4081,"Macao SAR, China",MAC,2022,0.5446759168291668
4082,"Macao SAR, China",MAC,2023,0.5234237618230931
4083,"Macao SAR, China",MAC,2024,0.5030008230141099
4084,"Macao SAR, China",MAC,2025,0.4833747460597437
4085,"Macao SAR, China",MAC,2026,0.4645144390186543
4086,"Macao SAR, China",MAC,2027,0.4463900230943115
4087,"Macao SAR, China",MAC,2028,0.42897278530051747
4088,"Macao SAR, China",MAC,2029,0.412235132973851
4089,"Macao SAR, China",MAC,2030,0.39615055006092736
4090,"Macao SAR, China",MAC,2031,0.3806935551112536
4091,"Macao SAR, China",MAC,2032,0.36583966090910497
4092,"Macao SAR, China",MAC,2033,0.35156533568049636
4093,"Macao SAR, China",MAC,2034,0.33784796581376747
4094,"Macao SAR, China",MAC,2035,0.3246658200347503
4095,"Macao SAR, China",MAC,2036,0.31199801497973484
4096,"Macao SAR, China",MAC,2037,0.2998244821117175
4097,"Macao SAR, China",MAC,2038,0.28812593592750474
4098,"Macao SAR, China",MAC,2039,0.2768838434053142
4099,"Macao SAR, China",MAC,2040,0.2660803946444737
4100,"Macao SAR, China",MAC,2041,0.25569847465068724
4101,"Macao SAR, China",MAC,2042,0.24572163622219892
4102,"Macao SAR, China",MAC,2043,0.23613407389386662
4103,"Macao SAR, China",MAC,2044,0.226920598897904
4104,"Macao SAR, China",MAC,2045,0.21806661510158587
4105,"Macao SAR, China",MAC,2046,0.20955809588383126
4106,"Macao SAR, China",MAC,2047,0.20138156191400203
4107,"Macao SAR, China",MAC,2048,0.1935240597977402
4108,"Macao SAR, China",MAC,2049,0.18597314155599104
4109,"Macao SAR, China",MAC,2050,0.17871684490472073
4110,India,IND,2021,0.0014834251571470734
4111,India,IND,2022,0.0013948238884779532
4112,India,IND,2023,0.0013115145516410234
4113,India,IND,2024,0.0012331810728041911
4114,India,IND,2025,0.0011595262564335898
4115,India,IND,2026,0.0010902706577401236
4116,India,IND,2027,0.0010251515224719376
4117,India,IND,2028,0.0009639217900304462
4118,India,IND,2029,0.0009063491561277312
4119,India,IND,2030,0.0008522151914290748
4120,India,IND,2031,0.0008013145128367505
4121,India,IND,2032,0.0007534540042709766
4122,India,IND,2033,0.0007084520839916792
4123,India,IND,2034,0.0006661380156812427
4124,India,IND,2035,0.0006263512606746093
4125,India,IND,2036,0.0005889408688790409
4126,India,IND,2037,0.0005537649060727134
4127,India,IND,2038,0.0005206899154093234
4128,India,IND,2039,0.0004895904110856899
4129,India,IND,2040,0.00046034840225131593
4130,India,IND,2041,0.0004328529453536364
4131,India,IND,2042,0.00040699972322057486
4132,India,IND,2043,0.0003826906492834198
4133,India,IND,2044,0.00035983349543851025
4134,India,IND,2045,0.0003383415421357824
4135,India,IND,2046,0.0003181332493666697
4136,India,IND,2047,0.00029913194730305474
4137,India,IND,2048,0.0002812655454136018
4138,India,IND,2049,0.00026446625895382213
4139,India,IND,2050,0.0002486703517922169
