Year,Nation,iso_code3,iso_code3,frac_enfu_fuel_demand_imported_pj_fuel_natural_gas
1965,namibia,NAM,,-0.0
1966,namibia,NAM,,-0.0
1967,namibia,NAM,,-0.0
1968,namibia,NAM,,-0.0
1969,namibia,NAM,,-0.0
1970,namibia,NAM,,-0.0
1971,namibia,NAM,,-0.0
1972,namibia,NAM,,-0.0
1973,namibia,NAM,,-0.0
1974,namibia,NAM,,-0.0
1975,namibia,NAM,,-0.0
1976,namibia,NAM,,-0.0
1977,namibia,NAM,,-0.0
1978,namibia,NAM,,-0.0
1979,namibia,NAM,,-0.0
1980,namibia,NAM,,-0.0
1981,namibia,NAM,,-0.0
1982,namibia,NAM,,-0.0
1983,namibia,NAM,,-0.0
1984,namibia,NAM,,-0.0
1985,namibia,NAM,,-0.0
1986,namibia,NAM,,-0.0
1987,namibia,NAM,,-0.0
1988,namibia,NAM,,-0.0
1989,namibia,NAM,,-0.0
1990,namibia,NAM,,-0.0
1991,namibia,NAM,,-0.0
1992,namibia,NAM,,-0.0
1993,namibia,NAM,,-0.0
1994,namibia,NAM,,-0.0
1995,namibia,NAM,,-0.0
1996,namibia,NAM,,-0.0
1997,namibia,NAM,,-0.0
1998,namibia,NAM,,-0.0
1999,namibia,NAM,,-0.0
2000,namibia,NAM,,-0.0
2001,namibia,NAM,,-0.0
2002,namibia,NAM,,-0.0
2003,namibia,NAM,,-0.0
2004,namibia,NAM,,-0.0
2005,namibia,NAM,,-0.0
2006,namibia,NAM,,-0.0
2007,namibia,NAM,,-0.0
2008,namibia,NAM,,-0.0
2009,namibia,NAM,,-0.0
2010,namibia,NAM,,-0.0
2011,namibia,NAM,,-0.0
2012,namibia,NAM,,-0.0
2013,namibia,NAM,,-0.0
2014,namibia,NAM,,-0.0
2015,namibia,NAM,,-0.0
2016,namibia,NAM,,-0.0
2017,namibia,NAM,,-0.0
1960,nepal,NPL,,-0.0
1961,nepal,NPL,,-0.0
1962,nepal,NPL,,-0.0
1963,nepal,NPL,,-0.0
1964,nepal,NPL,,-0.0
1965,nepal,NPL,,-0.0
1966,nepal,NPL,,-0.0
1967,nepal,NPL,,-0.0
1968,nepal,NPL,,-0.0
1969,nepal,NPL,,-0.0
1970,nepal,NPL,,-0.0
1971,nepal,NPL,,-0.0
1972,nepal,NPL,,-0.0
1973,nepal,NPL,,-0.0
1974,nepal,NPL,,-0.0
1975,nepal,NPL,,-0.0
1976,nepal,NPL,,-0.0
1977,nepal,NPL,,-0.0
1978,nepal,NPL,,-0.0
1979,nepal,NPL,,-0.0
1980,nepal,NPL,,-0.0
1981,nepal,NPL,,-0.0
1982,nepal,NPL,,-0.0
1983,nepal,NPL,,-0.0
1984,nepal,NPL,,-0.0
1985,nepal,NPL,,-0.0
1986,nepal,NPL,,-0.0
1987,nepal,NPL,,-0.0
1988,nepal,NPL,,-0.0
1989,nepal,NPL,,-0.0
1990,nepal,NPL,,-0.0
1991,nepal,NPL,,-0.0
1992,nepal,NPL,,-0.0
1993,nepal,NPL,,-0.0
1994,nepal,NPL,,-0.0
1995,nepal,NPL,,-0.0
1996,nepal,NPL,,-0.0
1997,nepal,NPL,,-0.0
1998,nepal,NPL,,-0.0
1999,nepal,NPL,,-0.0
2000,nepal,NPL,,-0.0
2001,nepal,NPL,,-0.0
2002,nepal,NPL,,-0.0
2003,nepal,NPL,,-0.0
2004,nepal,NPL,,-0.0
2005,nepal,NPL,,-0.0
2006,nepal,NPL,,-0.0
2007,nepal,NPL,,-0.0
2008,nepal,NPL,,-0.0
2009,nepal,NPL,,-0.0
2010,nepal,NPL,,-0.0
2011,nepal,NPL,,-0.0
2012,nepal,NPL,,-0.0
2013,nepal,NPL,,-0.0
2014,nepal,NPL,,-0.0
2015,nepal,NPL,,-0.0
2016,nepal,NPL,,-0.0
2017,nepal,NPL,,-0.0
1960,netherlands,NLD,,-0.0
1961,netherlands,NLD,,-0.0
1962,netherlands,NLD,,-0.0
1963,netherlands,NLD,,-0.0
1964,netherlands,NLD,,-0.0
1965,netherlands,NLD,,-0.0
1966,netherlands,NLD,,-0.0
1967,netherlands,NLD,,-0.0
1968,netherlands,NLD,,-0.0
1969,netherlands,NLD,,-0.0
1970,netherlands,NLD,,-0.0
1971,netherlands,NLD,,-0.0
1972,netherlands,NLD,,-0.0
1973,netherlands,NLD,,-0.0
1974,netherlands,NLD,,-0.0
1975,netherlands,NLD,,-0.0
1976,netherlands,NLD,,-0.0
1977,netherlands,NLD,,-0.09859178259634442
1978,netherlands,NLD,,-0.38435427275809925
1979,netherlands,NLD,,-0.3686336009149471
1980,netherlands,NLD,,-0.4878396199767725
1981,netherlands,NLD,,-0.41085726894767777
1982,netherlands,NLD,,-0.3847226613216608
1983,netherlands,NLD,,-0.36699346988837916
1984,netherlands,NLD,,-0.33190718002208836
1985,netherlands,NLD,,-0.21738557732936162
1986,netherlands,NLD,,-0.22228347809944268
1987,netherlands,NLD,,-0.21869721867624659
1988,netherlands,NLD,,-0.21647157124133098
1989,netherlands,NLD,,-0.23160436090427877
1990,netherlands,NLD,,-0.19028214319991166
1991,netherlands,NLD,,-0.17774766161749814
1992,netherlands,NLD,,-0.21582235036123418
1993,netherlands,NLD,,-0.24850292771566215
1994,netherlands,NLD,,-0.2390117067798286
1995,netherlands,NLD,,-0.2308981273405938
1996,netherlands,NLD,,-0.3187521102756355
1997,netherlands,NLD,,-0.3379634034211783
1998,netherlands,NLD,,-0.3293303436678022
1999,netherlands,NLD,,-0.39666141817575934
2000,netherlands,NLD,,-0.49036001091566606
2001,netherlands,NLD,,-0.49948614926914525
2002,netherlands,NLD,,-0.6079794572691933
2003,netherlands,NLD,,-0.5959146091831988
2004,netherlands,NLD,,-0.5139841158166257
2005,netherlands,NLD,,-0.5670012689177348
2006,netherlands,NLD,,-0.5693926555659902
2007,netherlands,NLD,,-0.5670715712442593
2008,netherlands,NLD,,-0.5945323807766519
2009,netherlands,NLD,,-0.6409456679683807
2010,netherlands,NLD,,-0.634177283614985
2011,netherlands,NLD,,-0.5691390402182664
2012,netherlands,NLD,,-0.5402801146570207
2013,netherlands,NLD,,-0.5029878502901917
2014,netherlands,NLD,,-0.48804889183301287
2015,netherlands,NLD,,-0.5275446841024378
2016,netherlands,NLD,,-0.5933588720202637
2017,netherlands,NLD,,-0.6680849129808883
1960,new zealand,NZL,,-0.0
1961,new zealand,NZL,,-0.0
1962,new zealand,NZL,,-0.0
1963,new zealand,NZL,,-0.0
1964,new zealand,NZL,,-0.0
1965,new zealand,NZL,,-0.0
1966,new zealand,NZL,,-0.0
1967,new zealand,NZL,,-0.0
1968,new zealand,NZL,,-0.0
1969,new zealand,NZL,,-0.0
1970,new zealand,NZL,,-0.0
1971,new zealand,NZL,,-0.0
1972,new zealand,NZL,,-0.0
1973,new zealand,NZL,,-0.0
1974,new zealand,NZL,,-0.0
1975,new zealand,NZL,,-0.0
1976,new zealand,NZL,,-0.0
1977,new zealand,NZL,,-0.0
1978,new zealand,NZL,,-0.0
1979,new zealand,NZL,,-0.0
1980,new zealand,NZL,,-0.0
1981,new zealand,NZL,,-0.0
1982,new zealand,NZL,,-0.0
1983,new zealand,NZL,,-0.0
1984,new zealand,NZL,,-0.0
1985,new zealand,NZL,,-0.0
1986,new zealand,NZL,,-0.0
1987,new zealand,NZL,,-0.0
1988,new zealand,NZL,,-0.0
1989,new zealand,NZL,,-0.0
1990,new zealand,NZL,,-0.0
1991,new zealand,NZL,,-0.0
1992,new zealand,NZL,,-0.0
1993,new zealand,NZL,,-0.0
1994,new zealand,NZL,,-0.0
1995,new zealand,NZL,,-0.0
1996,new zealand,NZL,,-0.0
1997,new zealand,NZL,,-0.0
1998,new zealand,NZL,,-0.0
1999,new zealand,NZL,,-0.0
2000,new zealand,NZL,,-0.0
2001,new zealand,NZL,,-0.0
2002,new zealand,NZL,,-0.0
2003,new zealand,NZL,,-0.0
2004,new zealand,NZL,,-0.0
2005,new zealand,NZL,,-0.0
2006,new zealand,NZL,,-0.0
2007,new zealand,NZL,,-0.0
2008,new zealand,NZL,,-0.0
2009,new zealand,NZL,,-0.0
2010,new zealand,NZL,,-0.0
2011,new zealand,NZL,,-0.0
2012,new zealand,NZL,,-0.0
2013,new zealand,NZL,,-0.0
2014,new zealand,NZL,,-0.0
2015,new zealand,NZL,,-0.0
2016,new zealand,NZL,,-0.0
2017,new zealand,NZL,,-0.0
1960,nicaragua,NIC,,-0.0
1961,nicaragua,NIC,,-0.0
1962,nicaragua,NIC,,-0.0
1963,nicaragua,NIC,,-0.0
1964,nicaragua,NIC,,-0.0
1965,nicaragua,NIC,,-0.0
1966,nicaragua,NIC,,-0.0
1967,nicaragua,NIC,,-0.0
1968,nicaragua,NIC,,-0.0
1969,nicaragua,NIC,,-0.0
1970,nicaragua,NIC,,-0.0
1971,nicaragua,NIC,,-0.0
1972,nicaragua,NIC,,-0.0
1973,nicaragua,NIC,,-0.0
1974,nicaragua,NIC,,-0.0
1975,nicaragua,NIC,,-0.0
1976,nicaragua,NIC,,-0.0
1977,nicaragua,NIC,,-0.0
1978,nicaragua,NIC,,-0.0
1979,nicaragua,NIC,,-0.0
1980,nicaragua,NIC,,-0.0
1981,nicaragua,NIC,,-0.0
1982,nicaragua,NIC,,-0.0
1983,nicaragua,NIC,,-0.0
1984,nicaragua,NIC,,-0.0
1985,nicaragua,NIC,,-0.0
1986,nicaragua,NIC,,-0.0
1987,nicaragua,NIC,,-0.0
1988,nicaragua,NIC,,-0.0
1989,nicaragua,NIC,,-0.0
1990,nicaragua,NIC,,-0.0
1991,nicaragua,NIC,,-0.0
1992,nicaragua,NIC,,-0.0
1993,nicaragua,NIC,,-0.0
1994,nicaragua,NIC,,-0.0
1995,nicaragua,NIC,,-0.0
1996,nicaragua,NIC,,-0.0
1997,nicaragua,NIC,,-0.0
1998,nicaragua,NIC,,-0.0
1999,nicaragua,NIC,,-0.0
2000,nicaragua,NIC,,-0.0
2001,nicaragua,NIC,,-0.0
2002,nicaragua,NIC,,-0.0
2003,nicaragua,NIC,,-0.0
2004,nicaragua,NIC,,-0.0
2005,nicaragua,NIC,,-0.0
2006,nicaragua,NIC,,-0.0
2007,nicaragua,NIC,,-0.0
2008,nicaragua,NIC,,-0.0
2009,nicaragua,NIC,,-0.0
2010,nicaragua,NIC,,-0.0
2011,nicaragua,NIC,,-0.0
2012,nicaragua,NIC,,-0.0
2013,nicaragua,NIC,,-0.0
2014,nicaragua,NIC,,-0.0
2015,nicaragua,NIC,,-0.0
2016,nicaragua,NIC,,-0.0
2017,nicaragua,NIC,,-0.0
1960,niger,NER,,-0.0
1961,niger,NER,,-0.0
1962,niger,NER,,-0.0
1963,niger,NER,,-0.0
1964,niger,NER,,-0.0
1965,niger,NER,,-0.0
1966,niger,NER,,-0.0
1967,niger,NER,,-0.0
1968,niger,NER,,-0.0
1969,niger,NER,,-0.0
1970,niger,NER,,-0.0
1971,niger,NER,,-0.0
1972,niger,NER,,-0.0
1973,niger,NER,,-0.0
1974,niger,NER,,-0.0
1975,niger,NER,,-0.0
1976,niger,NER,,-0.0
1977,niger,NER,,-0.0
1978,niger,NER,,-0.0
1979,niger,NER,,-0.0
1980,niger,NER,,-0.0
1981,niger,NER,,-0.0
1982,niger,NER,,-0.0
1983,niger,NER,,-0.0
1984,niger,NER,,-0.0
1985,niger,NER,,-0.0
1986,niger,NER,,-0.0
1987,niger,NER,,-0.0
1988,niger,NER,,-0.0
1989,niger,NER,,-0.0
1990,niger,NER,,-0.0
1991,niger,NER,,-0.0
1992,niger,NER,,-0.0
1993,niger,NER,,-0.0
1994,niger,NER,,-0.0
1995,niger,NER,,-0.0
1996,niger,NER,,-0.0
1997,niger,NER,,-0.0
1998,niger,NER,,-0.0
1999,niger,NER,,-0.0
2000,niger,NER,,-0.0
2001,niger,NER,,-0.0
2002,niger,NER,,-0.0
2003,niger,NER,,-0.0
2004,niger,NER,,-0.0
2005,niger,NER,,-0.0
2006,niger,NER,,-0.0
2007,niger,NER,,-0.0
2008,niger,NER,,-0.0
2009,niger,NER,,-0.0
2010,niger,NER,,-0.0
2011,niger,NER,,-0.0
2012,niger,NER,,-0.0
2013,niger,NER,,-0.0
2014,niger,NER,,-0.0
2015,niger,NER,,-0.0
2016,niger,NER,,-0.0
2017,niger,NER,,-0.0
1960,nigeria,NGA,,-0.0
1961,nigeria,NGA,,-0.0
1962,nigeria,NGA,,-0.0
1963,nigeria,NGA,,-0.0
1964,nigeria,NGA,,-0.0
1965,nigeria,NGA,,-0.0
1966,nigeria,NGA,,-0.0
1967,nigeria,NGA,,-0.0
1968,nigeria,NGA,,-0.0
1969,nigeria,NGA,,-0.0
1970,nigeria,NGA,,-0.0
1971,nigeria,NGA,,-0.0
1972,nigeria,NGA,,-0.0
1973,nigeria,NGA,,-0.0
1974,nigeria,NGA,,-0.0
1975,nigeria,NGA,,-0.0
1976,nigeria,NGA,,-0.0
1977,nigeria,NGA,,-0.0
1978,nigeria,NGA,,-0.0
1979,nigeria,NGA,,-0.0
1980,nigeria,NGA,,-0.0
1981,nigeria,NGA,,-0.0
1982,nigeria,NGA,,-0.0
1983,nigeria,NGA,,-0.0
1984,nigeria,NGA,,-0.0
1985,nigeria,NGA,,-0.0
1986,nigeria,NGA,,-0.0
1987,nigeria,NGA,,-0.0
1988,nigeria,NGA,,-0.0
1989,nigeria,NGA,,-0.0
1990,nigeria,NGA,,-0.0
1991,nigeria,NGA,,-0.0
1992,nigeria,NGA,,-0.0
1993,nigeria,NGA,,-0.0
1994,nigeria,NGA,,-0.0
1995,nigeria,NGA,,-0.0
1996,nigeria,NGA,,-0.0
1997,nigeria,NGA,,-0.0
1998,nigeria,NGA,,-0.0
1999,nigeria,NGA,,-0.0
2000,nigeria,NGA,,-0.0
2001,nigeria,NGA,,-0.0
2002,nigeria,NGA,,-0.0
2003,nigeria,NGA,,-0.0
2004,nigeria,NGA,,-0.0
2005,nigeria,NGA,,-0.0
2006,nigeria,NGA,,-0.0
2007,nigeria,NGA,,-0.0
2008,nigeria,NGA,,-0.0
2009,nigeria,NGA,,-0.0
2010,nigeria,NGA,,-0.0
2011,nigeria,NGA,,-0.0
2012,nigeria,NGA,,-0.0
2013,nigeria,NGA,,-0.0
2014,nigeria,NGA,,-0.0
2015,nigeria,NGA,,-0.0
2016,nigeria,NGA,,-0.0
2017,nigeria,NGA,,-0.0
1960,norway,NOR,,-0.0
1961,norway,NOR,,-0.0
1962,norway,NOR,,-0.0
1963,norway,NOR,,-0.0
1964,norway,NOR,,-0.0
1965,norway,NOR,,-0.0
1966,norway,NOR,,-0.0
1967,norway,NOR,,-0.0
1968,norway,NOR,,-0.0
1969,norway,NOR,,-0.0
1970,norway,NOR,,-0.0
1971,norway,NOR,,-0.0
1972,norway,NOR,,-0.0
1973,norway,NOR,,-0.0
1974,norway,NOR,,-0.0
1975,norway,NOR,,-0.0
1976,norway,NOR,,-0.0
1977,norway,NOR,,-0.0
1978,norway,NOR,,-0.0
1979,norway,NOR,,-0.0
1980,norway,NOR,,-0.0
1981,norway,NOR,,-0.0
1982,norway,NOR,,-0.0
1983,norway,NOR,,-0.0
1984,norway,NOR,,-0.0
1985,norway,NOR,,-0.0
1986,norway,NOR,,-0.0
1987,norway,NOR,,-0.0
1988,norway,NOR,,-0.0
1989,norway,NOR,,-0.0
1990,norway,NOR,,-0.0
1991,norway,NOR,,-0.0
1992,norway,NOR,,-0.0
1993,norway,NOR,,-0.0
1994,norway,NOR,,-0.0
1995,norway,NOR,,-0.0
1996,norway,NOR,,-0.0
1997,norway,NOR,,-0.0
1998,norway,NOR,,-0.0
1999,norway,NOR,,-0.0
2000,norway,NOR,,-0.0
2001,norway,NOR,,-0.0
2002,norway,NOR,,-0.0
2003,norway,NOR,,-0.0
2004,norway,NOR,,-0.0
2005,norway,NOR,,-0.0
2006,norway,NOR,,-0.0
2007,norway,NOR,,-0.0
2008,norway,NOR,,-0.0
2009,norway,NOR,,-0.0
2010,norway,NOR,,-0.0013878389091088311
2011,norway,NOR,,-0.00017960717524385128
2012,norway,NOR,,-0.0003812174432305913
2013,norway,NOR,,-0.0
2014,norway,NOR,,-0.0
2015,norway,NOR,,-0.0022304075319146653
2016,norway,NOR,,-0.0020443153400093914
2017,norway,NOR,,-0.014120297424688396
1960,oman,OMN,,-0.0
1961,oman,OMN,,-0.0
1962,oman,OMN,,-0.0
1963,oman,OMN,,-0.0
1964,oman,OMN,,-0.0
1965,oman,OMN,,-0.0
1966,oman,OMN,,-0.0
1967,oman,OMN,,-0.0
1968,oman,OMN,,-0.0
1969,oman,OMN,,-0.0
1970,oman,OMN,,-0.0
1971,oman,OMN,,-0.0
1972,oman,OMN,,-0.0
1973,oman,OMN,,-0.0
1974,oman,OMN,,-0.0
1975,oman,OMN,,-0.0
1976,oman,OMN,,-0.0
1977,oman,OMN,,-0.0
1978,oman,OMN,,-0.0
1979,oman,OMN,,-0.0
1980,oman,OMN,,-0.0
1981,oman,OMN,,-0.0
1982,oman,OMN,,-0.0
1983,oman,OMN,,-0.0
1984,oman,OMN,,-0.0
1985,oman,OMN,,-0.0
1986,oman,OMN,,-0.0
1987,oman,OMN,,-0.0
1988,oman,OMN,,-0.0
1989,oman,OMN,,-0.0
1990,oman,OMN,,-0.0
1991,oman,OMN,,-0.0
1992,oman,OMN,,-0.0
1993,oman,OMN,,-0.0
1994,oman,OMN,,-0.0
1995,oman,OMN,,-0.0
1996,oman,OMN,,-0.0
1997,oman,OMN,,-0.0
1998,oman,OMN,,-0.0
1999,oman,OMN,,-0.0
2000,oman,OMN,,-0.0
2001,oman,OMN,,-0.0
2002,oman,OMN,,-0.0
2003,oman,OMN,,-0.0
2004,oman,OMN,,-0.0
2005,oman,OMN,,-0.0
2006,oman,OMN,,-0.0
2007,oman,OMN,,-0.0
2008,oman,OMN,,-1.0
2009,oman,OMN,,-1.0
2010,oman,OMN,,-1.0
2011,oman,OMN,,-1.0
2012,oman,OMN,,-1.0
2013,oman,OMN,,-1.0
2014,oman,OMN,,-1.0
2015,oman,OMN,,-1.0
2016,oman,OMN,,-1.0
2017,oman,OMN,,-1.0
1960,pakistan,PAK,,-0.0
1961,pakistan,PAK,,-0.0
1962,pakistan,PAK,,-0.0
1963,pakistan,PAK,,-0.0
1964,pakistan,PAK,,-0.0
1965,pakistan,PAK,,-0.0
1966,pakistan,PAK,,-0.0
1967,pakistan,PAK,,-0.0
1968,pakistan,PAK,,-0.0
1969,pakistan,PAK,,-0.0
1970,pakistan,PAK,,-0.0
1971,pakistan,PAK,,-0.0
1972,pakistan,PAK,,-0.0
1973,pakistan,PAK,,-0.0
1974,pakistan,PAK,,-0.0
1975,pakistan,PAK,,-0.0
1976,pakistan,PAK,,-0.0
1977,pakistan,PAK,,-0.0
1978,pakistan,PAK,,-0.0
1979,pakistan,PAK,,-0.0
1980,pakistan,PAK,,-0.0
1981,pakistan,PAK,,-0.0
1982,pakistan,PAK,,-0.0
1983,pakistan,PAK,,-0.0
1984,pakistan,PAK,,-0.0
1985,pakistan,PAK,,-0.0
1986,pakistan,PAK,,-0.0
1987,pakistan,PAK,,-0.0
1988,pakistan,PAK,,-0.0
1989,pakistan,PAK,,-0.0
1990,pakistan,PAK,,-0.0
1991,pakistan,PAK,,-0.0
1992,pakistan,PAK,,-0.0
1993,pakistan,PAK,,-0.0
1994,pakistan,PAK,,-0.0
1995,pakistan,PAK,,-0.0
1996,pakistan,PAK,,-0.0
1997,pakistan,PAK,,-0.0
1998,pakistan,PAK,,-0.0
1999,pakistan,PAK,,-0.0
2000,pakistan,PAK,,-0.0
2001,pakistan,PAK,,-0.0
2002,pakistan,PAK,,-0.0
2003,pakistan,PAK,,-0.0
2004,pakistan,PAK,,-0.0
2005,pakistan,PAK,,-0.0
2006,pakistan,PAK,,-0.0
2007,pakistan,PAK,,-0.0
2008,pakistan,PAK,,-0.0
2009,pakistan,PAK,,-0.0
2010,pakistan,PAK,,-0.0
2011,pakistan,PAK,,-0.0
2012,pakistan,PAK,,-0.0
2013,pakistan,PAK,,-0.0
2014,pakistan,PAK,,-0.0
2015,pakistan,PAK,,-0.0
2016,pakistan,PAK,,-0.0
2017,pakistan,PAK,,-0.5268495294623274
1960,panama,PAN,,-0.0
1961,panama,PAN,,-0.0
1962,panama,PAN,,-0.0
1963,panama,PAN,,-0.0
1964,panama,PAN,,-0.0
1965,panama,PAN,,-0.0
1966,panama,PAN,,-0.0
1967,panama,PAN,,-0.0
1968,panama,PAN,,-0.0
1969,panama,PAN,,-0.0
1970,panama,PAN,,-0.0
1971,panama,PAN,,-0.0
1972,panama,PAN,,-0.0
1973,panama,PAN,,-0.0
1974,panama,PAN,,-0.0
1975,panama,PAN,,-0.0
1976,panama,PAN,,-0.0
1977,panama,PAN,,-0.0
1978,panama,PAN,,-0.0
1979,panama,PAN,,-0.0
1980,panama,PAN,,-0.0
1981,panama,PAN,,-0.0
1982,panama,PAN,,-0.0
1983,panama,PAN,,-0.0
1984,panama,PAN,,-0.0
1985,panama,PAN,,-0.0
1986,panama,PAN,,-0.0
1987,panama,PAN,,-0.0
1988,panama,PAN,,-0.0
1989,panama,PAN,,-0.0
1990,panama,PAN,,-0.0
1991,panama,PAN,,-0.0
1992,panama,PAN,,-0.0
1993,panama,PAN,,-0.0
1994,panama,PAN,,-0.0
1995,panama,PAN,,-0.0
1996,panama,PAN,,-0.0
1997,panama,PAN,,-0.0
1998,panama,PAN,,-0.0
1999,panama,PAN,,-0.0
2000,panama,PAN,,-0.0
2001,panama,PAN,,-0.0
2002,panama,PAN,,-0.0
2003,panama,PAN,,-0.0
2004,panama,PAN,,-0.0
2005,panama,PAN,,-0.0
2006,panama,PAN,,-0.0
2007,panama,PAN,,-0.0
2008,panama,PAN,,-0.0
2009,panama,PAN,,-0.0
2010,panama,PAN,,-0.0
2011,panama,PAN,,-0.0
2012,panama,PAN,,-0.0
2013,panama,PAN,,-0.0
2014,panama,PAN,,-0.0
2015,panama,PAN,,-0.0
2016,panama,PAN,,-0.0
2017,panama,PAN,,-0.0
1960,paraguay,PRY,,-0.0
1961,paraguay,PRY,,-0.0
1962,paraguay,PRY,,-0.0
1963,paraguay,PRY,,-0.0
1964,paraguay,PRY,,-0.0
1965,paraguay,PRY,,-0.0
1966,paraguay,PRY,,-0.0
1967,paraguay,PRY,,-0.0
1968,paraguay,PRY,,-0.0
1969,paraguay,PRY,,-0.0
1970,paraguay,PRY,,-0.0
1971,paraguay,PRY,,-0.0
1972,paraguay,PRY,,-0.0
1973,paraguay,PRY,,-0.0
1974,paraguay,PRY,,-0.0
1975,paraguay,PRY,,-0.0
1976,paraguay,PRY,,-0.0
1977,paraguay,PRY,,-0.0
1978,paraguay,PRY,,-0.0
1979,paraguay,PRY,,-0.0
1980,paraguay,PRY,,-0.0
1981,paraguay,PRY,,-0.0
1982,paraguay,PRY,,-0.0
1983,paraguay,PRY,,-0.0
1984,paraguay,PRY,,-0.0
1985,paraguay,PRY,,-0.0
1986,paraguay,PRY,,-0.0
1987,paraguay,PRY,,-0.0
1988,paraguay,PRY,,-0.0
1989,paraguay,PRY,,-0.0
1990,paraguay,PRY,,-0.0
1991,paraguay,PRY,,-0.0
1992,paraguay,PRY,,-0.0
1993,paraguay,PRY,,-0.0
1994,paraguay,PRY,,-0.0
1995,paraguay,PRY,,-0.0
1996,paraguay,PRY,,-0.0
1997,paraguay,PRY,,-0.0
1998,paraguay,PRY,,-0.0
1999,paraguay,PRY,,-0.0
2000,paraguay,PRY,,-0.0
2001,paraguay,PRY,,-0.0
2002,paraguay,PRY,,-0.0
2003,paraguay,PRY,,-0.0
2004,paraguay,PRY,,-0.0
2005,paraguay,PRY,,-0.0
2006,paraguay,PRY,,-0.0
2007,paraguay,PRY,,-0.0
2008,paraguay,PRY,,-0.0
2009,paraguay,PRY,,-0.0
2010,paraguay,PRY,,-0.0
2011,paraguay,PRY,,-0.0
2012,paraguay,PRY,,-0.0
2013,paraguay,PRY,,-0.0
2014,paraguay,PRY,,-0.0
2015,paraguay,PRY,,-0.0
2016,paraguay,PRY,,-0.0
2017,paraguay,PRY,,-0.0
1960,peru,PER,,-0.0
1961,peru,PER,,-0.0
1962,peru,PER,,-0.0
1963,peru,PER,,-0.0
1964,peru,PER,,-0.0
1965,peru,PER,,-0.0
1966,peru,PER,,-0.0
1967,peru,PER,,-0.0
1968,peru,PER,,-0.0
1969,peru,PER,,-0.0
1970,peru,PER,,-0.0
1971,peru,PER,,-0.0
1972,peru,PER,,-0.0
1973,peru,PER,,-0.0
1974,peru,PER,,-0.0
1975,peru,PER,,-0.0
1976,peru,PER,,-0.0
1977,peru,PER,,-0.0
1978,peru,PER,,-0.0
1979,peru,PER,,-0.0
1980,peru,PER,,-0.0
1981,peru,PER,,-0.0
1982,peru,PER,,-0.0
1983,peru,PER,,-0.0
1984,peru,PER,,-0.0
1985,peru,PER,,-0.0
1986,peru,PER,,-0.0
1987,peru,PER,,-0.0
1988,peru,PER,,-0.0
1989,peru,PER,,-0.0
1990,peru,PER,,-0.0
1991,peru,PER,,-0.0
1992,peru,PER,,-0.0
1993,peru,PER,,-0.0
1994,peru,PER,,-0.0
1995,peru,PER,,-0.0
1996,peru,PER,,-0.0
1997,peru,PER,,-0.0
1998,peru,PER,,-0.0
1999,peru,PER,,-0.0
2000,peru,PER,,-0.0
2001,peru,PER,,-0.0
2002,peru,PER,,-0.0
2003,peru,PER,,-0.0
2004,peru,PER,,-0.0
2005,peru,PER,,-0.0
2006,peru,PER,,-0.0
2007,peru,PER,,-0.0
2008,peru,PER,,-0.0
2009,peru,PER,,-0.0
2010,peru,PER,,-0.0
2011,peru,PER,,-0.0
2012,peru,PER,,-0.0
2013,peru,PER,,-0.0
2014,peru,PER,,-0.0
2015,peru,PER,,-0.0
2016,peru,PER,,-0.0
2017,peru,PER,,-0.0
1960,philippines,PHL,,-0.0
1961,philippines,PHL,,-0.0
1962,philippines,PHL,,-0.0
1963,philippines,PHL,,-0.0
1964,philippines,PHL,,-0.0
1965,philippines,PHL,,-0.0
1966,philippines,PHL,,-0.0
1967,philippines,PHL,,-0.0
1968,philippines,PHL,,-0.0
1969,philippines,PHL,,-0.0
1970,philippines,PHL,,-0.0
1971,philippines,PHL,,-0.0
1972,philippines,PHL,,-0.0
1973,philippines,PHL,,-0.0
1974,philippines,PHL,,-0.0
1975,philippines,PHL,,-0.0
1976,philippines,PHL,,-0.0
1977,philippines,PHL,,-0.0
1978,philippines,PHL,,-0.0
1979,philippines,PHL,,-0.0
1980,philippines,PHL,,-0.0
1981,philippines,PHL,,-0.0
1982,philippines,PHL,,-0.0
1983,philippines,PHL,,-0.0
1984,philippines,PHL,,-0.0
1985,philippines,PHL,,-0.0
1986,philippines,PHL,,-0.0
1987,philippines,PHL,,-0.0
1988,philippines,PHL,,-0.0
1989,philippines,PHL,,-0.0
1990,philippines,PHL,,-0.0
1991,philippines,PHL,,-0.0
1992,philippines,PHL,,-0.0
1993,philippines,PHL,,-0.0
1994,philippines,PHL,,-0.0
1995,philippines,PHL,,-0.0
1996,philippines,PHL,,-0.0
1997,philippines,PHL,,-0.0
1998,philippines,PHL,,-0.0
1999,philippines,PHL,,-0.0
2000,philippines,PHL,,-0.0
2001,philippines,PHL,,-0.0
2002,philippines,PHL,,-0.0
2003,philippines,PHL,,-0.0
2004,philippines,PHL,,-0.0
2005,philippines,PHL,,-0.0
2006,philippines,PHL,,-0.0
2007,philippines,PHL,,-0.0
2008,philippines,PHL,,-0.0
2009,philippines,PHL,,-0.0
2010,philippines,PHL,,-0.0
2011,philippines,PHL,,-0.0
2012,philippines,PHL,,-0.0
2013,philippines,PHL,,-0.0
2014,philippines,PHL,,-0.0
2015,philippines,PHL,,-0.0
2016,philippines,PHL,,-0.0
