iso_code3,Nation,Year,yf_agrc_vegetables_and_vines_tonne_ha
THA,Thailand,2023,17.54293875863158
THA,Thailand,2024,17.54293875863158
THA,Thailand,2025,17.54293875863158
THA,Thailand,2026,17.54293875863158
THA,Thailand,2027,17.54293875863158
THA,Thailand,2028,17.54293875863158
THA,Thailand,2029,17.54293875863158
THA,Thailand,2030,17.54293875863158
THA,Thailand,2031,17.54293875863158
THA,Thailand,2032,17.54293875863158
THA,Thailand,2033,17.54293875863158
THA,Thailand,2034,17.54293875863158
THA,Thailand,2035,17.54293875863158
THA,Thailand,2036,17.54293875863158
THA,Thailand,2037,17.54293875863158
THA,Thailand,2038,17.54293875863158
THA,Thailand,2039,17.54293875863158
THA,Thailand,2040,17.54293875863158
THA,Thailand,2041,17.54293875863158
THA,Thailand,2042,17.54293875863158
THA,Thailand,2043,17.54293875863158
THA,Thailand,2044,17.54293875863158
THA,Thailand,2045,17.54293875863158
THA,Thailand,2046,17.54293875863158
THA,Thailand,2047,17.54293875863158
THA,Thailand,2048,17.54293875863158
THA,Thailand,2049,17.54293875863158
THA,Thailand,2050,17.54293875863158
TJK,Tajikistan,2023,36.14296895611111
TJK,Tajikistan,2024,36.14296895611111
TJK,Tajikistan,2025,36.14296895611111
TJK,Tajikistan,2026,36.14296895611111
TJK,Tajikistan,2027,36.14296895611111
TJK,Tajikistan,2028,36.14296895611111
TJK,Tajikistan,2029,36.14296895611111
TJK,Tajikistan,2030,36.14296895611111
TJK,Tajikistan,2031,36.14296895611111
TJK,Tajikistan,2032,36.14296895611111
TJK,Tajikistan,2033,36.14296895611111
TJK,Tajikistan,2034,36.14296895611111
TJK,Tajikistan,2035,36.14296895611111
TJK,Tajikistan,2036,36.14296895611111
TJK,Tajikistan,2037,36.14296895611111
TJK,Tajikistan,2038,36.14296895611111
TJK,Tajikistan,2039,36.14296895611111
TJK,Tajikistan,2040,36.14296895611111
TJK,Tajikistan,2041,36.14296895611111
TJK,Tajikistan,2042,36.14296895611111
TJK,Tajikistan,2043,36.14296895611111
TJK,Tajikistan,2044,36.14296895611111
TJK,Tajikistan,2045,36.14296895611111
TJK,Tajikistan,2046,36.14296895611111
TJK,Tajikistan,2047,36.14296895611111
TJK,Tajikistan,2048,36.14296895611111
TJK,Tajikistan,2049,36.14296895611111
TJK,Tajikistan,2050,36.14296895611111
TKL,Tokelau,2023,16.822580261437498
TKL,Tokelau,2024,16.822580261437498
TKL,Tokelau,2025,16.822580261437498
TKL,Tokelau,2026,16.822580261437498
TKL,Tokelau,2027,16.822580261437498
TKL,Tokelau,2028,16.822580261437498
TKL,Tokelau,2029,16.822580261437498
TKL,Tokelau,2030,16.822580261437498
TKL,Tokelau,2031,16.822580261437498
TKL,Tokelau,2032,16.822580261437498
TKL,Tokelau,2033,16.822580261437498
TKL,Tokelau,2034,16.822580261437498
TKL,Tokelau,2035,16.822580261437498
TKL,Tokelau,2036,16.822580261437498
TKL,Tokelau,2037,16.822580261437498
TKL,Tokelau,2038,16.822580261437498
TKL,Tokelau,2039,16.822580261437498
TKL,Tokelau,2040,16.822580261437498
TKL,Tokelau,2041,16.822580261437498
TKL,Tokelau,2042,16.822580261437498
TKL,Tokelau,2043,16.822580261437498
TKL,Tokelau,2044,16.822580261437498
TKL,Tokelau,2045,16.822580261437498
TKL,Tokelau,2046,16.822580261437498
TKL,Tokelau,2047,16.822580261437498
TKL,Tokelau,2048,16.822580261437498
TKL,Tokelau,2049,16.822580261437498
TKL,Tokelau,2050,16.822580261437498
TKM,Turkmenistan,2023,6.6682259292
TKM,Turkmenistan,2024,6.6682259292
TKM,Turkmenistan,2025,6.6682259292
TKM,Turkmenistan,2026,6.6682259292
TKM,Turkmenistan,2027,6.6682259292
TKM,Turkmenistan,2028,6.6682259292
TKM,Turkmenistan,2029,6.6682259292
TKM,Turkmenistan,2030,6.6682259292
TKM,Turkmenistan,2031,6.6682259292
TKM,Turkmenistan,2032,6.6682259292
TKM,Turkmenistan,2033,6.6682259292
TKM,Turkmenistan,2034,6.6682259292
TKM,Turkmenistan,2035,6.6682259292
TKM,Turkmenistan,2036,6.6682259292
TKM,Turkmenistan,2037,6.6682259292
TKM,Turkmenistan,2038,6.6682259292
TKM,Turkmenistan,2039,6.6682259292
TKM,Turkmenistan,2040,6.6682259292
TKM,Turkmenistan,2041,6.6682259292
TKM,Turkmenistan,2042,6.6682259292
TKM,Turkmenistan,2043,6.6682259292
TKM,Turkmenistan,2044,6.6682259292
TKM,Turkmenistan,2045,6.6682259292
TKM,Turkmenistan,2046,6.6682259292
TKM,Turkmenistan,2047,6.6682259292
TKM,Turkmenistan,2048,6.6682259292
TKM,Turkmenistan,2049,6.6682259292
TKM,Turkmenistan,2050,6.6682259292
TLS,Timor-Leste,2023,5.77034483025
TLS,Timor-Leste,2024,5.77034483025
TLS,Timor-Leste,2025,5.77034483025
TLS,Timor-Leste,2026,5.77034483025
TLS,Timor-Leste,2027,5.77034483025
TLS,Timor-Leste,2028,5.77034483025
TLS,Timor-Leste,2029,5.77034483025
TLS,Timor-Leste,2030,5.77034483025
TLS,Timor-Leste,2031,5.77034483025
TLS,Timor-Leste,2032,5.77034483025
TLS,Timor-Leste,2033,5.77034483025
TLS,Timor-Leste,2034,5.77034483025
TLS,Timor-Leste,2035,5.77034483025
TLS,Timor-Leste,2036,5.77034483025
TLS,Timor-Leste,2037,5.77034483025
TLS,Timor-Leste,2038,5.77034483025
TLS,Timor-Leste,2039,5.77034483025
TLS,Timor-Leste,2040,5.77034483025
TLS,Timor-Leste,2041,5.77034483025
TLS,Timor-Leste,2042,5.77034483025
TLS,Timor-Leste,2043,5.77034483025
TLS,Timor-Leste,2044,5.77034483025
TLS,Timor-Leste,2045,5.77034483025
TLS,Timor-Leste,2046,5.77034483025
TLS,Timor-Leste,2047,5.77034483025
TLS,Timor-Leste,2048,5.77034483025
TLS,Timor-Leste,2049,5.77034483025
TLS,Timor-Leste,2050,5.77034483025
TON,Tonga,2023,0.0
TON,Tonga,2024,0.0
TON,Tonga,2025,0.0
TON,Tonga,2026,0.0
TON,Tonga,2027,0.0
TON,Tonga,2028,0.0
TON,Tonga,2029,0.0
TON,Tonga,2030,0.0
TON,Tonga,2031,0.0
TON,Tonga,2032,0.0
TON,Tonga,2033,0.0
TON,Tonga,2034,0.0
TON,Tonga,2035,0.0
TON,Tonga,2036,0.0
TON,Tonga,2037,0.0
TON,Tonga,2038,0.0
TON,Tonga,2039,0.0
TON,Tonga,2040,0.0
TON,Tonga,2041,0.0
TON,Tonga,2042,0.0
TON,Tonga,2043,0.0
TON,Tonga,2044,0.0
TON,Tonga,2045,0.0
TON,Tonga,2046,0.0
TON,Tonga,2047,0.0
TON,Tonga,2048,0.0
TON,Tonga,2049,0.0
TON,Tonga,2050,0.0
TTO,Trinidad and Tobago,2023,13.8298568375
TTO,Trinidad and Tobago,2024,13.8298568375
TTO,Trinidad and Tobago,2025,13.8298568375
TTO,Trinidad and Tobago,2026,13.8298568375
TTO,Trinidad and Tobago,2027,13.8298568375
TTO,Trinidad and Tobago,2028,13.8298568375
TTO,Trinidad and Tobago,2029,13.8298568375
TTO,Trinidad and Tobago,2030,13.8298568375
TTO,Trinidad and Tobago,2031,13.8298568375
TTO,Trinidad and Tobago,2032,13.8298568375
TTO,Trinidad and Tobago,2033,13.8298568375
TTO,Trinidad and Tobago,2034,13.8298568375
TTO,Trinidad and Tobago,2035,13.8298568375
TTO,Trinidad and Tobago,2036,13.8298568375
TTO,Trinidad and Tobago,2037,13.8298568375
TTO,Trinidad and Tobago,2038,13.8298568375
TTO,Trinidad and Tobago,2039,13.8298568375
TTO,Trinidad and Tobago,2040,13.8298568375
TTO,Trinidad and Tobago,2041,13.8298568375
TTO,Trinidad and Tobago,2042,13.8298568375
TTO,Trinidad and Tobago,2043,13.8298568375
TTO,Trinidad and Tobago,2044,13.8298568375
TTO,Trinidad and Tobago,2045,13.8298568375
TTO,Trinidad and Tobago,2046,13.8298568375
TTO,Trinidad and Tobago,2047,13.8298568375
TTO,Trinidad and Tobago,2048,13.8298568375
TTO,Trinidad and Tobago,2049,13.8298568375
TTO,Trinidad and Tobago,2050,13.8298568375
TUN,Tunisia,2023,11.006115240083334
TUN,Tunisia,2024,11.006115240083334
TUN,Tunisia,2025,11.006115240083334
TUN,Tunisia,2026,11.006115240083334
TUN,Tunisia,2027,11.006115240083334
TUN,Tunisia,2028,11.006115240083334
TUN,Tunisia,2029,11.006115240083334
TUN,Tunisia,2030,11.006115240083334
TUN,Tunisia,2031,11.006115240083334
TUN,Tunisia,2032,11.006115240083334
TUN,Tunisia,2033,11.006115240083334
TUN,Tunisia,2034,11.006115240083334
TUN,Tunisia,2035,11.006115240083334
TUN,Tunisia,2036,11.006115240083334
TUN,Tunisia,2037,11.006115240083334
TUN,Tunisia,2038,11.006115240083334
TUN,Tunisia,2039,11.006115240083334
TUN,Tunisia,2040,11.006115240083334
TUN,Tunisia,2041,11.006115240083334
TUN,Tunisia,2042,11.006115240083334
TUN,Tunisia,2043,11.006115240083334
TUN,Tunisia,2044,11.006115240083334
TUN,Tunisia,2045,11.006115240083334
TUN,Tunisia,2046,11.006115240083334
TUN,Tunisia,2047,11.006115240083334
TUN,Tunisia,2048,11.006115240083334
TUN,Tunisia,2049,11.006115240083334
TUN,Tunisia,2050,11.006115240083334
TUR,Türkiye,2023,24.72067673668421
TUR,Türkiye,2024,24.72067673668421
TUR,Türkiye,2025,24.72067673668421
TUR,Türkiye,2026,24.72067673668421
TUR,Türkiye,2027,24.72067673668421
TUR,Türkiye,2028,24.72067673668421
TUR,Türkiye,2029,24.72067673668421
TUR,Türkiye,2030,24.72067673668421
TUR,Türkiye,2031,24.72067673668421
TUR,Türkiye,2032,24.72067673668421
TUR,Türkiye,2033,24.72067673668421
TUR,Türkiye,2034,24.72067673668421
TUR,Türkiye,2035,24.72067673668421
TUR,Türkiye,2036,24.72067673668421
TUR,Türkiye,2037,24.72067673668421
TUR,Türkiye,2038,24.72067673668421
TUR,Türkiye,2039,24.72067673668421
TUR,Türkiye,2040,24.72067673668421
TUR,Türkiye,2041,24.72067673668421
TUR,Türkiye,2042,24.72067673668421
TUR,Türkiye,2043,24.72067673668421
TUR,Türkiye,2044,24.72067673668421
TUR,Türkiye,2045,24.72067673668421
TUR,Türkiye,2046,24.72067673668421
TUR,Türkiye,2047,24.72067673668421
TUR,Türkiye,2048,24.72067673668421
TUR,Türkiye,2049,24.72067673668421
TUR,Türkiye,2050,24.72067673668421
TUV,Tuvalu,2023,28.1649574635
TUV,Tuvalu,2024,28.1649574635
TUV,Tuvalu,2025,28.1649574635
TUV,Tuvalu,2026,28.1649574635
TUV,Tuvalu,2027,28.1649574635
TUV,Tuvalu,2028,28.1649574635
TUV,Tuvalu,2029,28.1649574635
TUV,Tuvalu,2030,28.1649574635
TUV,Tuvalu,2031,28.1649574635
TUV,Tuvalu,2032,28.1649574635
TUV,Tuvalu,2033,28.1649574635
TUV,Tuvalu,2034,28.1649574635
TUV,Tuvalu,2035,28.1649574635
TUV,Tuvalu,2036,28.1649574635
TUV,Tuvalu,2037,28.1649574635
TUV,Tuvalu,2038,28.1649574635
TUV,Tuvalu,2039,28.1649574635
TUV,Tuvalu,2040,28.1649574635
TUV,Tuvalu,2041,28.1649574635
TUV,Tuvalu,2042,28.1649574635
TUV,Tuvalu,2043,28.1649574635
TUV,Tuvalu,2044,28.1649574635
TUV,Tuvalu,2045,28.1649574635
TUV,Tuvalu,2046,28.1649574635
TUV,Tuvalu,2047,28.1649574635
TUV,Tuvalu,2048,28.1649574635
TUV,Tuvalu,2049,28.1649574635
TUV,Tuvalu,2050,28.1649574635
TWN,"China, Taiwan Province of",2023,8.181565282
TWN,"China, Taiwan Province of",2024,8.181565282
TWN,"China, Taiwan Province of",2025,8.181565282
TWN,"China, Taiwan Province of",2026,8.181565282
TWN,"China, Taiwan Province of",2027,8.181565282
TWN,"China, Taiwan Province of",2028,8.181565282
TWN,"China, Taiwan Province of",2029,8.181565282
TWN,"China, Taiwan Province of",2030,8.181565282
TWN,"China, Taiwan Province of",2031,8.181565282
TWN,"China, Taiwan Province of",2032,8.181565282
TWN,"China, Taiwan Province of",2033,8.181565282
TWN,"China, Taiwan Province of",2034,8.181565282
TWN,"China, Taiwan Province of",2035,8.181565282
TWN,"China, Taiwan Province of",2036,8.181565282
TWN,"China, Taiwan Province of",2037,8.181565282
TWN,"China, Taiwan Province of",2038,8.181565282
TWN,"China, Taiwan Province of",2039,8.181565282
TWN,"China, Taiwan Province of",2040,8.181565282
TWN,"China, Taiwan Province of",2041,8.181565282
TWN,"China, Taiwan Province of",2042,8.181565282
TWN,"China, Taiwan Province of",2043,8.181565282
TWN,"China, Taiwan Province of",2044,8.181565282
TWN,"China, Taiwan Province of",2045,8.181565282
TWN,"China, Taiwan Province of",2046,8.181565282
TWN,"China, Taiwan Province of",2047,8.181565282
TWN,"China, Taiwan Province of",2048,8.181565282
TWN,"China, Taiwan Province of",2049,8.181565282
TWN,"China, Taiwan Province of",2050,8.181565282
TZA,United Republic of Tanzania,2023,30.960293410869568
TZA,United Republic of Tanzania,2024,30.960293410869568
TZA,United Republic of Tanzania,2025,30.960293410869568
TZA,United Republic of Tanzania,2026,30.960293410869568
TZA,United Republic of Tanzania,2027,30.960293410869568
TZA,United Republic of Tanzania,2028,30.960293410869568
TZA,United Republic of Tanzania,2029,30.960293410869568
TZA,United Republic of Tanzania,2030,30.960293410869568
TZA,United Republic of Tanzania,2031,30.960293410869568
TZA,United Republic of Tanzania,2032,30.960293410869568
TZA,United Republic of Tanzania,2033,30.960293410869568
TZA,United Republic of Tanzania,2034,30.960293410869568
TZA,United Republic of Tanzania,2035,30.960293410869568
TZA,United Republic of Tanzania,2036,30.960293410869568
TZA,United Republic of Tanzania,2037,30.960293410869568
TZA,United Republic of Tanzania,2038,30.960293410869568
TZA,United Republic of Tanzania,2039,30.960293410869568
TZA,United Republic of Tanzania,2040,30.960293410869568
TZA,United Republic of Tanzania,2041,30.960293410869568
TZA,United Republic of Tanzania,2042,30.960293410869568
TZA,United Republic of Tanzania,2043,30.960293410869568
TZA,United Republic of Tanzania,2044,30.960293410869568
TZA,United Republic of Tanzania,2045,30.960293410869568
TZA,United Republic of Tanzania,2046,30.960293410869568
TZA,United Republic of Tanzania,2047,30.960293410869568
TZA,United Republic of Tanzania,2048,30.960293410869568
TZA,United Republic of Tanzania,2049,30.960293410869568
TZA,United Republic of Tanzania,2050,30.960293410869568
UGA,Uganda,2023,4.0301114986
UGA,Uganda,2024,4.0301114986
UGA,Uganda,2025,4.0301114986
UGA,Uganda,2026,4.0301114986
UGA,Uganda,2027,4.0301114986
UGA,Uganda,2028,4.0301114986
UGA,Uganda,2029,4.0301114986
UGA,Uganda,2030,4.0301114986
UGA,Uganda,2031,4.0301114986
UGA,Uganda,2032,4.0301114986
UGA,Uganda,2033,4.0301114986
UGA,Uganda,2034,4.0301114986
UGA,Uganda,2035,4.0301114986
UGA,Uganda,2036,4.0301114986
UGA,Uganda,2037,4.0301114986
UGA,Uganda,2038,4.0301114986
UGA,Uganda,2039,4.0301114986
UGA,Uganda,2040,4.0301114986
UGA,Uganda,2041,4.0301114986
UGA,Uganda,2042,4.0301114986
UGA,Uganda,2043,4.0301114986
UGA,Uganda,2044,4.0301114986
UGA,Uganda,2045,4.0301114986
UGA,Uganda,2046,4.0301114986
UGA,Uganda,2047,4.0301114986
UGA,Uganda,2048,4.0301114986
UGA,Uganda,2049,4.0301114986
UGA,Uganda,2050,4.0301114986
UKR,Ukraine,2023,15.85102327470588
UKR,Ukraine,2024,15.85102327470588
UKR,Ukraine,2025,15.85102327470588
UKR,Ukraine,2026,15.85102327470588
UKR,Ukraine,2027,15.85102327470588
UKR,Ukraine,2028,15.85102327470588
UKR,Ukraine,2029,15.85102327470588
UKR,Ukraine,2030,15.85102327470588
UKR,Ukraine,2031,15.85102327470588
UKR,Ukraine,2032,15.85102327470588
UKR,Ukraine,2033,15.85102327470588
UKR,Ukraine,2034,15.85102327470588
UKR,Ukraine,2035,15.85102327470588
UKR,Ukraine,2036,15.85102327470588
UKR,Ukraine,2037,15.85102327470588
UKR,Ukraine,2038,15.85102327470588
UKR,Ukraine,2039,15.85102327470588
UKR,Ukraine,2040,15.85102327470588
UKR,Ukraine,2041,15.85102327470588
UKR,Ukraine,2042,15.85102327470588
UKR,Ukraine,2043,15.85102327470588
UKR,Ukraine,2044,15.85102327470588
UKR,Ukraine,2045,15.85102327470588
UKR,Ukraine,2046,15.85102327470588
UKR,Ukraine,2047,15.85102327470588
UKR,Ukraine,2048,15.85102327470588
UKR,Ukraine,2049,15.85102327470588
UKR,Ukraine,2050,15.85102327470588
URY,Uruguay,2023,41.15385465326667
URY,Uruguay,2024,41.15385465326667
URY,Uruguay,2025,41.15385465326667
URY,Uruguay,2026,41.15385465326667
URY,Uruguay,2027,41.15385465326667
URY,Uruguay,2028,41.15385465326667
URY,Uruguay,2029,41.15385465326667
URY,Uruguay,2030,41.15385465326667
URY,Uruguay,2031,41.15385465326667
URY,Uruguay,2032,41.15385465326667
URY,Uruguay,2033,41.15385465326667
URY,Uruguay,2034,41.15385465326667
URY,Uruguay,2035,41.15385465326667
URY,Uruguay,2036,41.15385465326667
URY,Uruguay,2037,41.15385465326667
URY,Uruguay,2038,41.15385465326667
URY,Uruguay,2039,41.15385465326667
URY,Uruguay,2040,41.15385465326667
URY,Uruguay,2041,41.15385465326667
URY,Uruguay,2042,41.15385465326667
URY,Uruguay,2043,41.15385465326667
URY,Uruguay,2044,41.15385465326667
URY,Uruguay,2045,41.15385465326667
URY,Uruguay,2046,41.15385465326667
URY,Uruguay,2047,41.15385465326667
URY,Uruguay,2048,41.15385465326667
URY,Uruguay,2049,41.15385465326667
URY,Uruguay,2050,41.15385465326667
USA,United States of America,2023,120.23077051149998
USA,United States of America,2024,120.23077051149998
USA,United States of America,2025,120.23077051149998
USA,United States of America,2026,120.23077051149998
USA,United States of America,2027,120.23077051149998
USA,United States of America,2028,120.23077051149998
USA,United States of America,2029,120.23077051149998
USA,United States of America,2030,120.23077051149998
USA,United States of America,2031,120.23077051149998
USA,United States of America,2032,120.23077051149998
USA,United States of America,2033,120.23077051149998
USA,United States of America,2034,120.23077051149998
USA,United States of America,2035,120.23077051149998
USA,United States of America,2036,120.23077051149998
USA,United States of America,2037,120.23077051149998
USA,United States of America,2038,120.23077051149998
USA,United States of America,2039,120.23077051149998
USA,United States of America,2040,120.23077051149998
USA,United States of America,2041,120.23077051149998
USA,United States of America,2042,120.23077051149998
USA,United States of America,2043,120.23077051149998
USA,United States of America,2044,120.23077051149998
USA,United States of America,2045,120.23077051149998
USA,United States of America,2046,120.23077051149998
USA,United States of America,2047,120.23077051149998
USA,United States of America,2048,120.23077051149998
USA,United States of America,2049,120.23077051149998
USA,United States of America,2050,120.23077051149998
UZB,Uzbekistan,2023,10.458484570111112
UZB,Uzbekistan,2024,10.458484570111112
UZB,Uzbekistan,2025,10.458484570111112
UZB,Uzbekistan,2026,10.458484570111112
UZB,Uzbekistan,2027,10.458484570111112
UZB,Uzbekistan,2028,10.458484570111112
UZB,Uzbekistan,2029,10.458484570111112
UZB,Uzbekistan,2030,10.458484570111112
UZB,Uzbekistan,2031,10.458484570111112
UZB,Uzbekistan,2032,10.458484570111112
UZB,Uzbekistan,2033,10.458484570111112
UZB,Uzbekistan,2034,10.458484570111112
UZB,Uzbekistan,2035,10.458484570111112
UZB,Uzbekistan,2036,10.458484570111112
UZB,Uzbekistan,2037,10.458484570111112
UZB,Uzbekistan,2038,10.458484570111112
UZB,Uzbekistan,2039,10.458484570111112
UZB,Uzbekistan,2040,10.458484570111112
UZB,Uzbekistan,2041,10.458484570111112
UZB,Uzbekistan,2042,10.458484570111112
UZB,Uzbekistan,2043,10.458484570111112
UZB,Uzbekistan,2044,10.458484570111112
UZB,Uzbekistan,2045,10.458484570111112
UZB,Uzbekistan,2046,10.458484570111112
UZB,Uzbekistan,2047,10.458484570111112
UZB,Uzbekistan,2048,10.458484570111112
UZB,Uzbekistan,2049,10.458484570111112
UZB,Uzbekistan,2050,10.458484570111112
VCT,Saint Vincent and the Grenadines,2023,34.32606016565
VCT,Saint Vincent and the Grenadines,2024,34.32606016565
VCT,Saint Vincent and the Grenadines,2025,34.32606016565
VCT,Saint Vincent and the Grenadines,2026,34.32606016565
VCT,Saint Vincent and the Grenadines,2027,34.32606016565
VCT,Saint Vincent and the Grenadines,2028,34.32606016565
VCT,Saint Vincent and the Grenadines,2029,34.32606016565
VCT,Saint Vincent and the Grenadines,2030,34.32606016565
VCT,Saint Vincent and the Grenadines,2031,34.32606016565
VCT,Saint Vincent and the Grenadines,2032,34.32606016565
VCT,Saint Vincent and the Grenadines,2033,34.32606016565
VCT,Saint Vincent and the Grenadines,2034,34.32606016565
VCT,Saint Vincent and the Grenadines,2035,34.32606016565
VCT,Saint Vincent and the Grenadines,2036,34.32606016565
VCT,Saint Vincent and the Grenadines,2037,34.32606016565
VCT,Saint Vincent and the Grenadines,2038,34.32606016565
VCT,Saint Vincent and the Grenadines,2039,34.32606016565
VCT,Saint Vincent and the Grenadines,2040,34.32606016565
VCT,Saint Vincent and the Grenadines,2041,34.32606016565
VCT,Saint Vincent and the Grenadines,2042,34.32606016565
VCT,Saint Vincent and the Grenadines,2043,34.32606016565
VCT,Saint Vincent and the Grenadines,2044,34.32606016565
VCT,Saint Vincent and the Grenadines,2045,34.32606016565
VCT,Saint Vincent and the Grenadines,2046,34.32606016565
VCT,Saint Vincent and the Grenadines,2047,34.32606016565
VCT,Saint Vincent and the Grenadines,2048,34.32606016565
VCT,Saint Vincent and the Grenadines,2049,34.32606016565
VCT,Saint Vincent and the Grenadines,2050,34.32606016565
VEN,Venezuela (Bolivarian Republic of),2023,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2024,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2025,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2026,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2027,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2028,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2029,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2030,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2031,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2032,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2033,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2034,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2035,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2036,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2037,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2038,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2039,27.106484327999997
VEN,Venezuela (Bolivarian Republic of),2040,27.106484327999997
