,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_aviation
4272,Thailand,THA,2033,0.0005502214517147714
4273,Thailand,THA,2034,0.0005502214517147714
4274,Thailand,THA,2035,0.0005502214517147714
4275,Thailand,THA,2036,0.0005502214517147714
4276,Thailand,THA,2037,0.0005502214517147714
4277,Thailand,THA,2038,0.0005502214517147714
4278,Thailand,THA,2039,0.0005502214517147714
4279,Thailand,THA,2040,0.0005502214517147714
4280,Thailand,THA,2041,0.0005502214517147714
4281,Thailand,THA,2042,0.0005502214517147714
4282,Thailand,THA,2043,0.0005502214517147714
4283,Thailand,THA,2044,0.0005502214517147714
4284,Thailand,THA,2045,0.0005502214517147714
4285,Thailand,THA,2046,0.0005502214517147714
4286,Thailand,THA,2047,0.0005502214517147714
4287,Thailand,THA,2048,0.0005502214517147714
4288,Thailand,THA,2049,0.0005502214517147714
4289,Thailand,THA,2050,0.0005502214517147714
4290,Tajikistan,TJK,2021,2.3873946578764824e-05
4291,Tajikistan,TJK,2022,2.3873946578764824e-05
4292,Tajikistan,TJK,2023,2.3873946578764824e-05
4293,Tajikistan,TJK,2024,2.3873946578764824e-05
4294,Tajikistan,TJK,2025,2.3873946578764824e-05
4295,Tajikistan,TJK,2026,2.3873946578764824e-05
4296,Tajikistan,TJK,2027,2.3873946578764824e-05
4297,Tajikistan,TJK,2028,2.3873946578764824e-05
4298,Tajikistan,TJK,2029,2.3873946578764824e-05
4299,Tajikistan,TJK,2030,2.3873946578764824e-05
4300,Tajikistan,TJK,2031,2.3873946578764824e-05
4301,Tajikistan,TJK,2032,2.3873946578764824e-05
4302,Tajikistan,TJK,2033,2.3873946578764824e-05
4303,Tajikistan,TJK,2034,2.3873946578764824e-05
4304,Tajikistan,TJK,2035,2.3873946578764824e-05
4305,Tajikistan,TJK,2036,2.3873946578764824e-05
4306,Tajikistan,TJK,2037,2.3873946578764824e-05
4307,Tajikistan,TJK,2038,2.3873946578764824e-05
4308,Tajikistan,TJK,2039,2.3873946578764824e-05
4309,Tajikistan,TJK,2040,2.3873946578764824e-05
4310,Tajikistan,TJK,2041,2.3873946578764824e-05
4311,Tajikistan,TJK,2042,2.3873946578764824e-05
4312,Tajikistan,TJK,2043,2.3873946578764824e-05
4313,Tajikistan,TJK,2044,2.3873946578764824e-05
4314,Tajikistan,TJK,2045,2.3873946578764824e-05
4315,Tajikistan,TJK,2046,2.3873946578764824e-05
4316,Tajikistan,TJK,2047,2.3873946578764824e-05
4317,Tajikistan,TJK,2048,2.3873946578764824e-05
4318,Tajikistan,TJK,2049,2.3873946578764824e-05
4319,Tajikistan,TJK,2050,2.3873946578764824e-05
4320,Turkmenistan,TKM,2021,4.753577563261653e-05
4321,Turkmenistan,TKM,2022,4.753577563261653e-05
4322,Turkmenistan,TKM,2023,4.753577563261653e-05
4323,Turkmenistan,TKM,2024,4.753577563261653e-05
4324,Turkmenistan,TKM,2025,4.753577563261653e-05
4325,Turkmenistan,TKM,2026,4.753577563261653e-05
4326,Turkmenistan,TKM,2027,4.753577563261653e-05
4327,Turkmenistan,TKM,2028,4.753577563261653e-05
4328,Turkmenistan,TKM,2029,4.753577563261653e-05
4329,Turkmenistan,TKM,2030,4.753577563261653e-05
4330,Turkmenistan,TKM,2031,4.753577563261653e-05
4331,Turkmenistan,TKM,2032,4.753577563261653e-05
4332,Turkmenistan,TKM,2033,4.753577563261653e-05
4333,Turkmenistan,TKM,2034,4.753577563261653e-05
4334,Turkmenistan,TKM,2035,4.753577563261653e-05
4335,Turkmenistan,TKM,2036,4.753577563261653e-05
4336,Turkmenistan,TKM,2037,4.753577563261653e-05
4337,Turkmenistan,TKM,2038,4.753577563261653e-05
4338,Turkmenistan,TKM,2039,4.753577563261653e-05
4339,Turkmenistan,TKM,2040,4.753577563261653e-05
4340,Turkmenistan,TKM,2041,4.753577563261653e-05
4341,Turkmenistan,TKM,2042,4.753577563261653e-05
4342,Turkmenistan,TKM,2043,4.753577563261653e-05
4343,Turkmenistan,TKM,2044,4.753577563261653e-05
4344,Turkmenistan,TKM,2045,4.753577563261653e-05
4345,Turkmenistan,TKM,2046,4.753577563261653e-05
4346,Turkmenistan,TKM,2047,4.753577563261653e-05
4347,Turkmenistan,TKM,2048,4.753577563261653e-05
4348,Turkmenistan,TKM,2049,4.753577563261653e-05
4349,Turkmenistan,TKM,2050,4.753577563261653e-05
4350,Timor-Leste,TLS,2021,0.006566554801489405
4351,Timor-Leste,TLS,2022,0.006566554801489405
4352,Timor-Leste,TLS,2023,0.006566554801489405
4353,Timor-Leste,TLS,2024,0.006566554801489405
4354,Timor-Leste,TLS,2025,0.006566554801489405
4355,Timor-Leste,TLS,2026,0.006566554801489405
4356,Timor-Leste,TLS,2027,0.006566554801489405
4357,Timor-Leste,TLS,2028,0.006566554801489405
4358,Timor-Leste,TLS,2029,0.006566554801489405
4359,Timor-Leste,TLS,2030,0.006566554801489405
4360,Timor-Leste,TLS,2031,0.006566554801489405
4361,Timor-Leste,TLS,2032,0.006566554801489405
4362,Timor-Leste,TLS,2033,0.006566554801489405
4363,Timor-Leste,TLS,2034,0.006566554801489405
4364,Timor-Leste,TLS,2035,0.006566554801489405
4365,Timor-Leste,TLS,2036,0.006566554801489405
4366,Timor-Leste,TLS,2037,0.006566554801489405
4367,Timor-Leste,TLS,2038,0.006566554801489405
4368,Timor-Leste,TLS,2039,0.006566554801489405
4369,Timor-Leste,TLS,2040,0.006566554801489405
4370,Timor-Leste,TLS,2041,0.006566554801489405
4371,Timor-Leste,TLS,2042,0.006566554801489405
4372,Timor-Leste,TLS,2043,0.006566554801489405
4373,Timor-Leste,TLS,2044,0.006566554801489405
4374,Timor-Leste,TLS,2045,0.006566554801489405
4375,Timor-Leste,TLS,2046,0.006566554801489405
4376,Timor-Leste,TLS,2047,0.006566554801489405
4377,Timor-Leste,TLS,2048,0.006566554801489405
4378,Timor-Leste,TLS,2049,0.006566554801489405
4379,Timor-Leste,TLS,2050,0.006566554801489405
4380,Tonga,TON,2021,0.006656332502563708
4381,Tonga,TON,2022,0.006656332502563708
4382,Tonga,TON,2023,0.006656332502563708
4383,Tonga,TON,2024,0.006656332502563708
4384,Tonga,TON,2025,0.006656332502563708
4385,Tonga,TON,2026,0.006656332502563708
4386,Tonga,TON,2027,0.006656332502563708
4387,Tonga,TON,2028,0.006656332502563708
4388,Tonga,TON,2029,0.006656332502563708
4389,Tonga,TON,2030,0.006656332502563708
4390,Tonga,TON,2031,0.006656332502563708
4391,Tonga,TON,2032,0.006656332502563708
4392,Tonga,TON,2033,0.006656332502563708
4393,Tonga,TON,2034,0.006656332502563708
4394,Tonga,TON,2035,0.006656332502563708
4395,Tonga,TON,2036,0.006656332502563708
4396,Tonga,TON,2037,0.006656332502563708
4397,Tonga,TON,2038,0.006656332502563708
4398,Tonga,TON,2039,0.006656332502563708
4399,Tonga,TON,2040,0.006656332502563708
4400,Tonga,TON,2041,0.006656332502563708
4401,Tonga,TON,2042,0.006656332502563708
4402,Tonga,TON,2043,0.006656332502563708
4403,Tonga,TON,2044,0.006656332502563708
4404,Tonga,TON,2045,0.006656332502563708
4405,Tonga,TON,2046,0.006656332502563708
4406,Tonga,TON,2047,0.006656332502563708
4407,Tonga,TON,2048,0.006656332502563708
4408,Tonga,TON,2049,0.006656332502563708
4409,Tonga,TON,2050,0.006656332502563708
4410,Trinidad and Tobago,TTO,2021,0.00040249672127489454
4411,Trinidad and Tobago,TTO,2022,0.00040249672127489454
4412,Trinidad and Tobago,TTO,2023,0.00040249672127489454
4413,Trinidad and Tobago,TTO,2024,0.00040249672127489454
4414,Trinidad and Tobago,TTO,2025,0.00040249672127489454
4415,Trinidad and Tobago,TTO,2026,0.00040249672127489454
4416,Trinidad and Tobago,TTO,2027,0.00040249672127489454
4417,Trinidad and Tobago,TTO,2028,0.00040249672127489454
4418,Trinidad and Tobago,TTO,2029,0.00040249672127489454
4419,Trinidad and Tobago,TTO,2030,0.00040249672127489454
4420,Trinidad and Tobago,TTO,2031,0.00040249672127489454
4421,Trinidad and Tobago,TTO,2032,0.00040249672127489454
4422,Trinidad and Tobago,TTO,2033,0.00040249672127489454
4423,Trinidad and Tobago,TTO,2034,0.00040249672127489454
4424,Trinidad and Tobago,TTO,2035,0.00040249672127489454
4425,Trinidad and Tobago,TTO,2036,0.00040249672127489454
4426,Trinidad and Tobago,TTO,2037,0.00040249672127489454
4427,Trinidad and Tobago,TTO,2038,0.00040249672127489454
4428,Trinidad and Tobago,TTO,2039,0.00040249672127489454
4429,Trinidad and Tobago,TTO,2040,0.00040249672127489454
4430,Trinidad and Tobago,TTO,2041,0.00040249672127489454
4431,Trinidad and Tobago,TTO,2042,0.00040249672127489454
4432,Trinidad and Tobago,TTO,2043,0.00040249672127489454
4433,Trinidad and Tobago,TTO,2044,0.00040249672127489454
4434,Trinidad and Tobago,TTO,2045,0.00040249672127489454
4435,Trinidad and Tobago,TTO,2046,0.00040249672127489454
4436,Trinidad and Tobago,TTO,2047,0.00040249672127489454
4437,Trinidad and Tobago,TTO,2048,0.00040249672127489454
4438,Trinidad and Tobago,TTO,2049,0.00040249672127489454
4439,Trinidad and Tobago,TTO,2050,0.00040249672127489454
4440,Tunisia,TUN,2021,4.783567315888716e-05
4441,Tunisia,TUN,2022,4.783567315888716e-05
4442,Tunisia,TUN,2023,4.783567315888716e-05
4443,Tunisia,TUN,2024,4.783567315888716e-05
4444,Tunisia,TUN,2025,4.783567315888716e-05
4445,Tunisia,TUN,2026,4.783567315888716e-05
4446,Tunisia,TUN,2027,4.783567315888716e-05
4447,Tunisia,TUN,2028,4.783567315888716e-05
4448,Tunisia,TUN,2029,4.783567315888716e-05
4449,Tunisia,TUN,2030,4.783567315888716e-05
4450,Tunisia,TUN,2031,4.783567315888716e-05
4451,Tunisia,TUN,2032,4.783567315888716e-05
4452,Tunisia,TUN,2033,4.783567315888716e-05
4453,Tunisia,TUN,2034,4.783567315888716e-05
4454,Tunisia,TUN,2035,4.783567315888716e-05
4455,Tunisia,TUN,2036,4.783567315888716e-05
4456,Tunisia,TUN,2037,4.783567315888716e-05
4457,Tunisia,TUN,2038,4.783567315888716e-05
4458,Tunisia,TUN,2039,4.783567315888716e-05
4459,Tunisia,TUN,2040,4.783567315888716e-05
4460,Tunisia,TUN,2041,4.783567315888716e-05
4461,Tunisia,TUN,2042,4.783567315888716e-05
4462,Tunisia,TUN,2043,4.783567315888716e-05
4463,Tunisia,TUN,2044,4.783567315888716e-05
4464,Tunisia,TUN,2045,4.783567315888716e-05
4465,Tunisia,TUN,2046,4.783567315888716e-05
4466,Tunisia,TUN,2047,4.783567315888716e-05
4467,Tunisia,TUN,2048,4.783567315888716e-05
4468,Tunisia,TUN,2049,4.783567315888716e-05
4469,Tunisia,TUN,2050,4.783567315888716e-05
4470,Turkey,TUR,2021,0.010436929726065894
4471,Turkey,TUR,2022,0.010436929726065894
4472,Turkey,TUR,2023,0.010436929726065894
4473,Turkey,TUR,2024,0.010436929726065894
4474,Turkey,TUR,2025,0.010436929726065894
4475,Turkey,TUR,2026,0.010436929726065894
4476,Turkey,TUR,2027,0.010436929726065894
4477,Turkey,TUR,2028,0.010436929726065894
4478,Turkey,TUR,2029,0.010436929726065894
4479,Turkey,TUR,2030,0.010436929726065894
4480,Turkey,TUR,2031,0.010436929726065894
4481,Turkey,TUR,2032,0.010436929726065894
4482,Turkey,TUR,2033,0.010436929726065894
4483,Turkey,TUR,2034,0.010436929726065894
4484,Turkey,TUR,2035,0.010436929726065894
4485,Turkey,TUR,2036,0.010436929726065894
4486,Turkey,TUR,2037,0.010436929726065894
4487,Turkey,TUR,2038,0.010436929726065894
4488,Turkey,TUR,2039,0.010436929726065894
4489,Turkey,TUR,2040,0.010436929726065894
4490,Turkey,TUR,2041,0.010436929726065894
4491,Turkey,TUR,2042,0.010436929726065894
4492,Turkey,TUR,2043,0.010436929726065894
4493,Turkey,TUR,2044,0.010436929726065894
4494,Turkey,TUR,2045,0.010436929726065894
4495,Turkey,TUR,2046,0.010436929726065894
4496,Turkey,TUR,2047,0.010436929726065894
4497,Turkey,TUR,2048,0.010436929726065894
4498,Turkey,TUR,2049,0.010436929726065894
4499,Turkey,TUR,2050,0.010436929726065894
4500,Uganda,UGA,2021,4.346771843019675e-07
4501,Uganda,UGA,2022,4.346771843019675e-07
4502,Uganda,UGA,2023,4.346771843019675e-07
4503,Uganda,UGA,2024,4.346771843019675e-07
4504,Uganda,UGA,2025,4.346771843019675e-07
4505,Uganda,UGA,2026,4.346771843019675e-07
4506,Uganda,UGA,2027,4.346771843019675e-07
4507,Uganda,UGA,2028,4.346771843019675e-07
4508,Uganda,UGA,2029,4.346771843019675e-07
4509,Uganda,UGA,2030,4.346771843019675e-07
4510,Uganda,UGA,2031,4.346771843019675e-07
4511,Uganda,UGA,2032,4.346771843019675e-07
4512,Uganda,UGA,2033,4.346771843019675e-07
4513,Uganda,UGA,2034,4.346771843019675e-07
4514,Uganda,UGA,2035,4.346771843019675e-07
4515,Uganda,UGA,2036,4.346771843019675e-07
4516,Uganda,UGA,2037,4.346771843019675e-07
4517,Uganda,UGA,2038,4.346771843019675e-07
4518,Uganda,UGA,2039,4.346771843019675e-07
4519,Uganda,UGA,2040,4.346771843019675e-07
4520,Uganda,UGA,2041,4.346771843019675e-07
4521,Uganda,UGA,2042,4.346771843019675e-07
4522,Uganda,UGA,2043,4.346771843019675e-07
4523,Uganda,UGA,2044,4.346771843019675e-07
4524,Uganda,UGA,2045,4.346771843019675e-07
4525,Uganda,UGA,2046,4.346771843019675e-07
4526,Uganda,UGA,2047,4.346771843019675e-07
4527,Uganda,UGA,2048,4.346771843019675e-07
4528,Uganda,UGA,2049,4.346771843019675e-07
4529,Uganda,UGA,2050,4.346771843019675e-07
4530,Ukraine,UKR,2021,2.262127344530665e-05
4531,Ukraine,UKR,2022,2.262127344530665e-05
4532,Ukraine,UKR,2023,2.262127344530665e-05
4533,Ukraine,UKR,2024,2.262127344530665e-05
4534,Ukraine,UKR,2025,2.262127344530665e-05
4535,Ukraine,UKR,2026,2.262127344530665e-05
4536,Ukraine,UKR,2027,2.262127344530665e-05
4537,Ukraine,UKR,2028,2.262127344530665e-05
4538,Ukraine,UKR,2029,2.262127344530665e-05
4539,Ukraine,UKR,2030,2.262127344530665e-05
4540,Ukraine,UKR,2031,2.262127344530665e-05
4541,Ukraine,UKR,2032,2.262127344530665e-05
4542,Ukraine,UKR,2033,2.262127344530665e-05
4543,Ukraine,UKR,2034,2.262127344530665e-05
4544,Ukraine,UKR,2035,2.262127344530665e-05
4545,Ukraine,UKR,2036,2.262127344530665e-05
4546,Ukraine,UKR,2037,2.262127344530665e-05
4547,Ukraine,UKR,2038,2.262127344530665e-05
4548,Ukraine,UKR,2039,2.262127344530665e-05
4549,Ukraine,UKR,2040,2.262127344530665e-05
4550,Ukraine,UKR,2041,2.262127344530665e-05
4551,Ukraine,UKR,2042,2.262127344530665e-05
4552,Ukraine,UKR,2043,2.262127344530665e-05
4553,Ukraine,UKR,2044,2.262127344530665e-05
4554,Ukraine,UKR,2045,2.262127344530665e-05
4555,Ukraine,UKR,2046,2.262127344530665e-05
4556,Ukraine,UKR,2047,2.262127344530665e-05
4557,Ukraine,UKR,2048,2.262127344530665e-05
4558,Ukraine,UKR,2049,2.262127344530665e-05
4559,Ukraine,UKR,2050,2.262127344530665e-05
4560,Uruguay,URY,2021,0.007794656334100024
4561,Uruguay,URY,2022,0.007794656334100024
4562,Uruguay,URY,2023,0.007794656334100024
4563,Uruguay,URY,2024,0.007794656334100024
4564,Uruguay,URY,2025,0.007794656334100024
4565,Uruguay,URY,2026,0.007794656334100024
4566,Uruguay,URY,2027,0.007794656334100024
4567,Uruguay,URY,2028,0.007794656334100024
4568,Uruguay,URY,2029,0.007794656334100024
4569,Uruguay,URY,2030,0.007794656334100024
4570,Uruguay,URY,2031,0.007794656334100024
4571,Uruguay,URY,2032,0.007794656334100024
4572,Uruguay,URY,2033,0.007794656334100024
4573,Uruguay,URY,2034,0.007794656334100024
4574,Uruguay,URY,2035,0.007794656334100024
4575,Uruguay,URY,2036,0.007794656334100024
4576,Uruguay,URY,2037,0.007794656334100024
4577,Uruguay,URY,2038,0.007794656334100024
4578,Uruguay,URY,2039,0.007794656334100024
4579,Uruguay,URY,2040,0.007794656334100024
4580,Uruguay,URY,2041,0.007794656334100024
4581,Uruguay,URY,2042,0.007794656334100024
4582,Uruguay,URY,2043,0.007794656334100024
4583,Uruguay,URY,2044,0.007794656334100024
4584,Uruguay,URY,2045,0.007794656334100024
4585,Uruguay,URY,2046,0.007794656334100024
4586,Uruguay,URY,2047,0.007794656334100024
4587,Uruguay,URY,2048,0.007794656334100024
4588,Uruguay,URY,2049,0.007794656334100024
4589,Uruguay,URY,2050,0.007794656334100024
4590,United States,USA,2021,0.0026560124319913708
4591,United States,USA,2022,0.0026560124319913708
4592,United States,USA,2023,0.0026560124319913708
4593,United States,USA,2024,0.0026560124319913708
4594,United States,USA,2025,0.0026560124319913708
4595,United States,USA,2026,0.0026560124319913708
4596,United States,USA,2027,0.0026560124319913708
4597,United States,USA,2028,0.0026560124319913708
4598,United States,USA,2029,0.0026560124319913708
4599,United States,USA,2030,0.0026560124319913708
4600,United States,USA,2031,0.0026560124319913708
4601,United States,USA,2032,0.0026560124319913708
4602,United States,USA,2033,0.0026560124319913708
4603,United States,USA,2034,0.0026560124319913708
4604,United States,USA,2035,0.0026560124319913708
4605,United States,USA,2036,0.0026560124319913708
4606,United States,USA,2037,0.0026560124319913708
4607,United States,USA,2038,0.0026560124319913708
4608,United States,USA,2039,0.0026560124319913708
4609,United States,USA,2040,0.0026560124319913708
4610,United States,USA,2041,0.0026560124319913708
4611,United States,USA,2042,0.0026560124319913708
4612,United States,USA,2043,0.0026560124319913708
4613,United States,USA,2044,0.0026560124319913708
4614,United States,USA,2045,0.0026560124319913708
4615,United States,USA,2046,0.0026560124319913708
4616,United States,USA,2047,0.0026560124319913708
4617,United States,USA,2048,0.0026560124319913708
4618,United States,USA,2049,0.0026560124319913708
4619,United States,USA,2050,0.0026560124319913708
4620,Uzbekistan,UZB,2021,0.0002876955184710998
4621,Uzbekistan,UZB,2022,0.0002876955184710998
4622,Uzbekistan,UZB,2023,0.0002876955184710998
4623,Uzbekistan,UZB,2024,0.0002876955184710998
4624,Uzbekistan,UZB,2025,0.0002876955184710998
4625,Uzbekistan,UZB,2026,0.0002876955184710998
4626,Uzbekistan,UZB,2027,0.0002876955184710998
4627,Uzbekistan,UZB,2028,0.0002876955184710998
4628,Uzbekistan,UZB,2029,0.0002876955184710998
4629,Uzbekistan,UZB,2030,0.0002876955184710998
4630,Uzbekistan,UZB,2031,0.0002876955184710998
4631,Uzbekistan,UZB,2032,0.0002876955184710998
4632,Uzbekistan,UZB,2033,0.0002876955184710998
4633,Uzbekistan,UZB,2034,0.0002876955184710998
4634,Uzbekistan,UZB,2035,0.0002876955184710998
4635,Uzbekistan,UZB,2036,0.0002876955184710998
4636,Uzbekistan,UZB,2037,0.0002876955184710998
4637,Uzbekistan,UZB,2038,0.0002876955184710998
4638,Uzbekistan,UZB,2039,0.0002876955184710998
4639,Uzbekistan,UZB,2040,0.0002876955184710998
4640,Uzbekistan,UZB,2041,0.0002876955184710998
4641,Uzbekistan,UZB,2042,0.0002876955184710998
4642,Uzbekistan,UZB,2043,0.0002876955184710998
4643,Uzbekistan,UZB,2044,0.0002876955184710998
4644,Uzbekistan,UZB,2045,0.0002876955184710998
4645,Uzbekistan,UZB,2046,0.0002876955184710998
4646,Uzbekistan,UZB,2047,0.0002876955184710998
4647,Uzbekistan,UZB,2048,0.0002876955184710998
4648,Uzbekistan,UZB,2049,0.0002876955184710998
4649,Uzbekistan,UZB,2050,0.0002876955184710998
4650,Vietnam,VNM,2021,0.0007886019345400005
4651,Vietnam,VNM,2022,0.0007886019345400005
4652,Vietnam,VNM,2023,0.0007886019345400005
4653,Vietnam,VNM,2024,0.0007886019345400005
4654,Vietnam,VNM,2025,0.0007886019345400005
4655,Vietnam,VNM,2026,0.0007886019345400005
4656,Vietnam,VNM,2027,0.0007886019345400005
4657,Vietnam,VNM,2028,0.0007886019345400005
4658,Vietnam,VNM,2029,0.0007886019345400005
4659,Vietnam,VNM,2030,0.0007886019345400005
4660,Vietnam,VNM,2031,0.0007886019345400005
4661,Vietnam,VNM,2032,0.0007886019345400005
4662,Vietnam,VNM,2033,0.0007886019345400005
4663,Vietnam,VNM,2034,0.0007886019345400005
4664,Vietnam,VNM,2035,0.0007886019345400005
4665,Vietnam,VNM,2036,0.0007886019345400005
4666,Vietnam,VNM,2037,0.0007886019345400005
4667,Vietnam,VNM,2038,0.0007886019345400005
4668,Vietnam,VNM,2039,0.0007886019345400005
4669,Vietnam,VNM,2040,0.0007886019345400005
4670,Vietnam,VNM,2041,0.0007886019345400005
4671,Vietnam,VNM,2042,0.0007886019345400005
4672,Vietnam,VNM,2043,0.0007886019345400005
4673,Vietnam,VNM,2044,0.0007886019345400005
4674,Vietnam,VNM,2045,0.0007886019345400005
4675,Vietnam,VNM,2046,0.0007886019345400005
4676,Vietnam,VNM,2047,0.0007886019345400005
4677,Vietnam,VNM,2048,0.0007886019345400005
4678,Vietnam,VNM,2049,0.0007886019345400005
4679,Vietnam,VNM,2050,0.0007886019345400005
4680,Vanuatu,VUT,2021,7.1218841603705385e-06
4681,Vanuatu,VUT,2022,7.1218841603705385e-06
4682,Vanuatu,VUT,2023,7.1218841603705385e-06
4683,Vanuatu,VUT,2024,7.1218841603705385e-06
4684,Vanuatu,VUT,2025,7.1218841603705385e-06
4685,Vanuatu,VUT,2026,7.1218841603705385e-06
4686,Vanuatu,VUT,2027,7.1218841603705385e-06
4687,Vanuatu,VUT,2028,7.1218841603705385e-06
4688,Vanuatu,VUT,2029,7.1218841603705385e-06
4689,Vanuatu,VUT,2030,7.1218841603705385e-06
4690,Vanuatu,VUT,2031,7.1218841603705385e-06
4691,Vanuatu,VUT,2032,7.1218841603705385e-06
4692,Vanuatu,VUT,2033,7.1218841603705385e-06
4693,Vanuatu,VUT,2034,7.1218841603705385e-06
4694,Vanuatu,VUT,2035,7.1218841603705385e-06
4695,Vanuatu,VUT,2036,7.1218841603705385e-06
4696,Vanuatu,VUT,2037,7.1218841603705385e-06
4697,Vanuatu,VUT,2038,7.1218841603705385e-06
4698,Vanuatu,VUT,2039,7.1218841603705385e-06
4699,Vanuatu,VUT,2040,7.1218841603705385e-06
4700,Vanuatu,VUT,2041,7.1218841603705385e-06
4701,Vanuatu,VUT,2042,7.1218841603705385e-06
4702,Vanuatu,VUT,2043,7.1218841603705385e-06
4703,Vanuatu,VUT,2044,7.1218841603705385e-06
4704,Vanuatu,VUT,2045,7.1218841603705385e-06
4705,Vanuatu,VUT,2046,7.1218841603705385e-06
4706,Vanuatu,VUT,2047,7.1218841603705385e-06
4707,Vanuatu,VUT,2048,7.1218841603705385e-06
4708,Vanuatu,VUT,2049,7.1218841603705385e-06
4709,Vanuatu,VUT,2050,7.1218841603705385e-06
4710,Samoa,WSM,2021,5.2206552697141e-08
4711,Samoa,WSM,2022,5.2206552697141e-08
4712,Samoa,WSM,2023,5.2206552697141e-08
4713,Samoa,WSM,2024,5.2206552697141e-08
4714,Samoa,WSM,2025,5.2206552697141e-08
4715,Samoa,WSM,2026,5.2206552697141e-08
4716,Samoa,WSM,2027,5.2206552697141e-08
4717,Samoa,WSM,2028,5.2206552697141e-08
4718,Samoa,WSM,2029,5.2206552697141e-08
4719,Samoa,WSM,2030,5.2206552697141e-08
4720,Samoa,WSM,2031,5.2206552697141e-08
4721,Samoa,WSM,2032,5.2206552697141e-08
4722,Samoa,WSM,2033,5.2206552697141e-08
4723,Samoa,WSM,2034,5.2206552697141e-08
4724,Samoa,WSM,2035,5.2206552697141e-08
4725,Samoa,WSM,2036,5.2206552697141e-08
4726,Samoa,WSM,2037,5.2206552697141e-08
4727,Samoa,WSM,2038,5.2206552697141e-08
4728,Samoa,WSM,2039,5.2206552697141e-08
4729,Samoa,WSM,2040,5.2206552697141e-08
