iso_code3,Nation,pop_lvst_initial_goats,Year
SRB,Serbia,191703,2027
SRB,Serbia,191703,2028
SRB,Serbia,191703,2029
SRB,Serbia,191703,2030
SRB,Serbia,191703,2031
SRB,Serbia,191703,2032
SRB,Serbia,191703,2033
SRB,Serbia,191703,2034
SRB,Serbia,191703,2035
SRB,Serbia,191703,2036
SRB,Serbia,191703,2037
SRB,Serbia,191703,2038
SRB,Serbia,191703,2039
SRB,Serbia,191703,2040
SRB,Serbia,191703,2041
SRB,Serbia,191703,2042
SRB,Serbia,191703,2043
SRB,Serbia,191703,2044
SRB,Serbia,191703,2045
SRB,Serbia,191703,2046
SRB,Serbia,191703,2047
SRB,Serbia,191703,2048
SRB,Serbia,191703,2049
SRB,Serbia,191703,2050
SYC,Seychelles,5787,2023
SYC,Seychelles,5787,2024
SYC,Seychelles,5787,2025
SYC,Seychelles,5787,2026
SYC,Seychelles,5787,2027
SYC,Seychelles,5787,2028
SYC,Seychelles,5787,2029
SYC,Seychelles,5787,2030
SYC,Seychelles,5787,2031
SYC,Seychelles,5787,2032
SYC,Seychelles,5787,2033
SYC,Seychelles,5787,2034
SYC,Seychelles,5787,2035
SYC,Seychelles,5787,2036
SYC,Seychelles,5787,2037
SYC,Seychelles,5787,2038
SYC,Seychelles,5787,2039
SYC,Seychelles,5787,2040
SYC,Seychelles,5787,2041
SYC,Seychelles,5787,2042
SYC,Seychelles,5787,2043
SYC,Seychelles,5787,2044
SYC,Seychelles,5787,2045
SYC,Seychelles,5787,2046
SYC,Seychelles,5787,2047
SYC,Seychelles,5787,2048
SYC,Seychelles,5787,2049
SYC,Seychelles,5787,2050
SLE,Sierra Leone,752645,2023
SLE,Sierra Leone,752645,2024
SLE,Sierra Leone,752645,2025
SLE,Sierra Leone,752645,2026
SLE,Sierra Leone,752645,2027
SLE,Sierra Leone,752645,2028
SLE,Sierra Leone,752645,2029
SLE,Sierra Leone,752645,2030
SLE,Sierra Leone,752645,2031
SLE,Sierra Leone,752645,2032
SLE,Sierra Leone,752645,2033
SLE,Sierra Leone,752645,2034
SLE,Sierra Leone,752645,2035
SLE,Sierra Leone,752645,2036
SLE,Sierra Leone,752645,2037
SLE,Sierra Leone,752645,2038
SLE,Sierra Leone,752645,2039
SLE,Sierra Leone,752645,2040
SLE,Sierra Leone,752645,2041
SLE,Sierra Leone,752645,2042
SLE,Sierra Leone,752645,2043
SLE,Sierra Leone,752645,2044
SLE,Sierra Leone,752645,2045
SLE,Sierra Leone,752645,2046
SLE,Sierra Leone,752645,2047
SLE,Sierra Leone,752645,2048
SLE,Sierra Leone,752645,2049
SLE,Sierra Leone,752645,2050
SGP,Singapore,746,2023
SGP,Singapore,746,2024
SGP,Singapore,746,2025
SGP,Singapore,746,2026
SGP,Singapore,746,2027
SGP,Singapore,746,2028
SGP,Singapore,746,2029
SGP,Singapore,746,2030
SGP,Singapore,746,2031
SGP,Singapore,746,2032
SGP,Singapore,746,2033
SGP,Singapore,746,2034
SGP,Singapore,746,2035
SGP,Singapore,746,2036
SGP,Singapore,746,2037
SGP,Singapore,746,2038
SGP,Singapore,746,2039
SGP,Singapore,746,2040
SGP,Singapore,746,2041
SGP,Singapore,746,2042
SGP,Singapore,746,2043
SGP,Singapore,746,2044
SGP,Singapore,746,2045
SGP,Singapore,746,2046
SGP,Singapore,746,2047
SGP,Singapore,746,2048
SGP,Singapore,746,2049
SGP,Singapore,746,2050
SVK,Slovakia,20500,2023
SVK,Slovakia,20500,2024
SVK,Slovakia,20500,2025
SVK,Slovakia,20500,2026
SVK,Slovakia,20500,2027
SVK,Slovakia,20500,2028
SVK,Slovakia,20500,2029
SVK,Slovakia,20500,2030
SVK,Slovakia,20500,2031
SVK,Slovakia,20500,2032
SVK,Slovakia,20500,2033
SVK,Slovakia,20500,2034
SVK,Slovakia,20500,2035
SVK,Slovakia,20500,2036
SVK,Slovakia,20500,2037
SVK,Slovakia,20500,2038
SVK,Slovakia,20500,2039
SVK,Slovakia,20500,2040
SVK,Slovakia,20500,2041
SVK,Slovakia,20500,2042
SVK,Slovakia,20500,2043
SVK,Slovakia,20500,2044
SVK,Slovakia,20500,2045
SVK,Slovakia,20500,2046
SVK,Slovakia,20500,2047
SVK,Slovakia,20500,2048
SVK,Slovakia,20500,2049
SVK,Slovakia,20500,2050
SVN,Slovenia,25960,2023
SVN,Slovenia,25960,2024
SVN,Slovenia,25960,2025
SVN,Slovenia,25960,2026
SVN,Slovenia,25960,2027
SVN,Slovenia,25960,2028
SVN,Slovenia,25960,2029
SVN,Slovenia,25960,2030
SVN,Slovenia,25960,2031
SVN,Slovenia,25960,2032
SVN,Slovenia,25960,2033
SVN,Slovenia,25960,2034
SVN,Slovenia,25960,2035
SVN,Slovenia,25960,2036
SVN,Slovenia,25960,2037
SVN,Slovenia,25960,2038
SVN,Slovenia,25960,2039
SVN,Slovenia,25960,2040
SVN,Slovenia,25960,2041
SVN,Slovenia,25960,2042
SVN,Slovenia,25960,2043
SVN,Slovenia,25960,2044
SVN,Slovenia,25960,2045
SVN,Slovenia,25960,2046
SVN,Slovenia,25960,2047
SVN,Slovenia,25960,2048
SVN,Slovenia,25960,2049
SVN,Slovenia,25960,2050
SOM,Somalia,11178929,2023
SOM,Somalia,11178929,2024
SOM,Somalia,11178929,2025
SOM,Somalia,11178929,2026
SOM,Somalia,11178929,2027
SOM,Somalia,11178929,2028
SOM,Somalia,11178929,2029
SOM,Somalia,11178929,2030
SOM,Somalia,11178929,2031
SOM,Somalia,11178929,2032
SOM,Somalia,11178929,2033
SOM,Somalia,11178929,2034
SOM,Somalia,11178929,2035
SOM,Somalia,11178929,2036
SOM,Somalia,11178929,2037
SOM,Somalia,11178929,2038
SOM,Somalia,11178929,2039
SOM,Somalia,11178929,2040
SOM,Somalia,11178929,2041
SOM,Somalia,11178929,2042
SOM,Somalia,11178929,2043
SOM,Somalia,11178929,2044
SOM,Somalia,11178929,2045
SOM,Somalia,11178929,2046
SOM,Somalia,11178929,2047
SOM,Somalia,11178929,2048
SOM,Somalia,11178929,2049
SOM,Somalia,11178929,2050
ZAF,South Africa,5138635,2023
ZAF,South Africa,5138635,2024
ZAF,South Africa,5138635,2025
ZAF,South Africa,5138635,2026
ZAF,South Africa,5138635,2027
ZAF,South Africa,5138635,2028
ZAF,South Africa,5138635,2029
ZAF,South Africa,5138635,2030
ZAF,South Africa,5138635,2031
ZAF,South Africa,5138635,2032
ZAF,South Africa,5138635,2033
ZAF,South Africa,5138635,2034
ZAF,South Africa,5138635,2035
ZAF,South Africa,5138635,2036
ZAF,South Africa,5138635,2037
ZAF,South Africa,5138635,2038
ZAF,South Africa,5138635,2039
ZAF,South Africa,5138635,2040
ZAF,South Africa,5138635,2041
ZAF,South Africa,5138635,2042
ZAF,South Africa,5138635,2043
ZAF,South Africa,5138635,2044
ZAF,South Africa,5138635,2045
ZAF,South Africa,5138635,2046
ZAF,South Africa,5138635,2047
ZAF,South Africa,5138635,2048
ZAF,South Africa,5138635,2049
ZAF,South Africa,5138635,2050
SSD,South Sudan,16444483,2023
SSD,South Sudan,16444483,2024
SSD,South Sudan,16444483,2025
SSD,South Sudan,16444483,2026
SSD,South Sudan,16444483,2027
SSD,South Sudan,16444483,2028
SSD,South Sudan,16444483,2029
SSD,South Sudan,16444483,2030
SSD,South Sudan,16444483,2031
SSD,South Sudan,16444483,2032
SSD,South Sudan,16444483,2033
SSD,South Sudan,16444483,2034
SSD,South Sudan,16444483,2035
SSD,South Sudan,16444483,2036
SSD,South Sudan,16444483,2037
SSD,South Sudan,16444483,2038
SSD,South Sudan,16444483,2039
SSD,South Sudan,16444483,2040
SSD,South Sudan,16444483,2041
SSD,South Sudan,16444483,2042
SSD,South Sudan,16444483,2043
SSD,South Sudan,16444483,2044
SSD,South Sudan,16444483,2045
SSD,South Sudan,16444483,2046
SSD,South Sudan,16444483,2047
SSD,South Sudan,16444483,2048
SSD,South Sudan,16444483,2049
SSD,South Sudan,16444483,2050
ESP,Spain,2463450,2023
ESP,Spain,2463450,2024
ESP,Spain,2463450,2025
ESP,Spain,2463450,2026
ESP,Spain,2463450,2027
ESP,Spain,2463450,2028
ESP,Spain,2463450,2029
ESP,Spain,2463450,2030
ESP,Spain,2463450,2031
ESP,Spain,2463450,2032
ESP,Spain,2463450,2033
ESP,Spain,2463450,2034
ESP,Spain,2463450,2035
ESP,Spain,2463450,2036
ESP,Spain,2463450,2037
ESP,Spain,2463450,2038
ESP,Spain,2463450,2039
ESP,Spain,2463450,2040
ESP,Spain,2463450,2041
ESP,Spain,2463450,2042
ESP,Spain,2463450,2043
ESP,Spain,2463450,2044
ESP,Spain,2463450,2045
ESP,Spain,2463450,2046
ESP,Spain,2463450,2047
ESP,Spain,2463450,2048
ESP,Spain,2463450,2049
ESP,Spain,2463450,2050
LKA,Sri Lanka,365790,2023
LKA,Sri Lanka,365790,2024
LKA,Sri Lanka,365790,2025
LKA,Sri Lanka,365790,2026
LKA,Sri Lanka,365790,2027
LKA,Sri Lanka,365790,2028
LKA,Sri Lanka,365790,2029
LKA,Sri Lanka,365790,2030
LKA,Sri Lanka,365790,2031
LKA,Sri Lanka,365790,2032
LKA,Sri Lanka,365790,2033
LKA,Sri Lanka,365790,2034
LKA,Sri Lanka,365790,2035
LKA,Sri Lanka,365790,2036
LKA,Sri Lanka,365790,2037
LKA,Sri Lanka,365790,2038
LKA,Sri Lanka,365790,2039
LKA,Sri Lanka,365790,2040
LKA,Sri Lanka,365790,2041
LKA,Sri Lanka,365790,2042
LKA,Sri Lanka,365790,2043
LKA,Sri Lanka,365790,2044
LKA,Sri Lanka,365790,2045
LKA,Sri Lanka,365790,2046
LKA,Sri Lanka,365790,2047
LKA,Sri Lanka,365790,2048
LKA,Sri Lanka,365790,2049
LKA,Sri Lanka,365790,2050
SDN,Sudan,32598924,2023
SDN,Sudan,32598924,2024
SDN,Sudan,32598924,2025
SDN,Sudan,32598924,2026
SDN,Sudan,32598924,2027
SDN,Sudan,32598924,2028
SDN,Sudan,32598924,2029
SDN,Sudan,32598924,2030
SDN,Sudan,32598924,2031
SDN,Sudan,32598924,2032
SDN,Sudan,32598924,2033
SDN,Sudan,32598924,2034
SDN,Sudan,32598924,2035
SDN,Sudan,32598924,2036
SDN,Sudan,32598924,2037
SDN,Sudan,32598924,2038
SDN,Sudan,32598924,2039
SDN,Sudan,32598924,2040
SDN,Sudan,32598924,2041
SDN,Sudan,32598924,2042
SDN,Sudan,32598924,2043
SDN,Sudan,32598924,2044
SDN,Sudan,32598924,2045
SDN,Sudan,32598924,2046
SDN,Sudan,32598924,2047
SDN,Sudan,32598924,2048
SDN,Sudan,32598924,2049
SDN,Sudan,32598924,2050
SUR,Suriname,3892,2023
SUR,Suriname,3892,2024
SUR,Suriname,3892,2025
SUR,Suriname,3892,2026
SUR,Suriname,3892,2027
SUR,Suriname,3892,2028
SUR,Suriname,3892,2029
SUR,Suriname,3892,2030
SUR,Suriname,3892,2031
SUR,Suriname,3892,2032
SUR,Suriname,3892,2033
SUR,Suriname,3892,2034
SUR,Suriname,3892,2035
SUR,Suriname,3892,2036
SUR,Suriname,3892,2037
SUR,Suriname,3892,2038
SUR,Suriname,3892,2039
SUR,Suriname,3892,2040
SUR,Suriname,3892,2041
SUR,Suriname,3892,2042
SUR,Suriname,3892,2043
SUR,Suriname,3892,2044
SUR,Suriname,3892,2045
SUR,Suriname,3892,2046
SUR,Suriname,3892,2047
SUR,Suriname,3892,2048
SUR,Suriname,3892,2049
SUR,Suriname,3892,2050
SWE,Sweden,12000,2023
SWE,Sweden,12000,2024
SWE,Sweden,12000,2025
SWE,Sweden,12000,2026
SWE,Sweden,12000,2027
SWE,Sweden,12000,2028
SWE,Sweden,12000,2029
SWE,Sweden,12000,2030
SWE,Sweden,12000,2031
SWE,Sweden,12000,2032
SWE,Sweden,12000,2033
SWE,Sweden,12000,2034
SWE,Sweden,12000,2035
SWE,Sweden,12000,2036
SWE,Sweden,12000,2037
SWE,Sweden,12000,2038
SWE,Sweden,12000,2039
SWE,Sweden,12000,2040
SWE,Sweden,12000,2041
SWE,Sweden,12000,2042
SWE,Sweden,12000,2043
SWE,Sweden,12000,2044
SWE,Sweden,12000,2045
SWE,Sweden,12000,2046
SWE,Sweden,12000,2047
SWE,Sweden,12000,2048
SWE,Sweden,12000,2049
SWE,Sweden,12000,2050
CHE,Switzerland,82313,2023
CHE,Switzerland,82313,2024
CHE,Switzerland,82313,2025
CHE,Switzerland,82313,2026
CHE,Switzerland,82313,2027
CHE,Switzerland,82313,2028
CHE,Switzerland,82313,2029
CHE,Switzerland,82313,2030
CHE,Switzerland,82313,2031
CHE,Switzerland,82313,2032
CHE,Switzerland,82313,2033
CHE,Switzerland,82313,2034
CHE,Switzerland,82313,2035
CHE,Switzerland,82313,2036
CHE,Switzerland,82313,2037
CHE,Switzerland,82313,2038
CHE,Switzerland,82313,2039
CHE,Switzerland,82313,2040
CHE,Switzerland,82313,2041
CHE,Switzerland,82313,2042
CHE,Switzerland,82313,2043
CHE,Switzerland,82313,2044
CHE,Switzerland,82313,2045
CHE,Switzerland,82313,2046
CHE,Switzerland,82313,2047
CHE,Switzerland,82313,2048
CHE,Switzerland,82313,2049
CHE,Switzerland,82313,2050
SYR,Syrian Arab Republic,2028594,2023
SYR,Syrian Arab Republic,2028594,2024
SYR,Syrian Arab Republic,2028594,2025
SYR,Syrian Arab Republic,2028594,2026
SYR,Syrian Arab Republic,2028594,2027
SYR,Syrian Arab Republic,2028594,2028
SYR,Syrian Arab Republic,2028594,2029
SYR,Syrian Arab Republic,2028594,2030
SYR,Syrian Arab Republic,2028594,2031
SYR,Syrian Arab Republic,2028594,2032
SYR,Syrian Arab Republic,2028594,2033
SYR,Syrian Arab Republic,2028594,2034
SYR,Syrian Arab Republic,2028594,2035
SYR,Syrian Arab Republic,2028594,2036
SYR,Syrian Arab Republic,2028594,2037
SYR,Syrian Arab Republic,2028594,2038
SYR,Syrian Arab Republic,2028594,2039
SYR,Syrian Arab Republic,2028594,2040
SYR,Syrian Arab Republic,2028594,2041
SYR,Syrian Arab Republic,2028594,2042
SYR,Syrian Arab Republic,2028594,2043
SYR,Syrian Arab Republic,2028594,2044
SYR,Syrian Arab Republic,2028594,2045
SYR,Syrian Arab Republic,2028594,2046
SYR,Syrian Arab Republic,2028594,2047
SYR,Syrian Arab Republic,2028594,2048
SYR,Syrian Arab Republic,2028594,2049
SYR,Syrian Arab Republic,2028594,2050
TJK,Tajikistan,2071390,2023
TJK,Tajikistan,2071390,2024
TJK,Tajikistan,2071390,2025
TJK,Tajikistan,2071390,2026
TJK,Tajikistan,2071390,2027
TJK,Tajikistan,2071390,2028
TJK,Tajikistan,2071390,2029
TJK,Tajikistan,2071390,2030
TJK,Tajikistan,2071390,2031
TJK,Tajikistan,2071390,2032
TJK,Tajikistan,2071390,2033
TJK,Tajikistan,2071390,2034
TJK,Tajikistan,2071390,2035
TJK,Tajikistan,2071390,2036
TJK,Tajikistan,2071390,2037
TJK,Tajikistan,2071390,2038
TJK,Tajikistan,2071390,2039
TJK,Tajikistan,2071390,2040
TJK,Tajikistan,2071390,2041
TJK,Tajikistan,2071390,2042
TJK,Tajikistan,2071390,2043
TJK,Tajikistan,2071390,2044
TJK,Tajikistan,2071390,2045
TJK,Tajikistan,2071390,2046
TJK,Tajikistan,2071390,2047
TJK,Tajikistan,2071390,2048
TJK,Tajikistan,2071390,2049
TJK,Tajikistan,2071390,2050
THA,Thailand,474076,2023
THA,Thailand,474076,2024
THA,Thailand,474076,2025
THA,Thailand,474076,2026
THA,Thailand,474076,2027
THA,Thailand,474076,2028
THA,Thailand,474076,2029
THA,Thailand,474076,2030
THA,Thailand,474076,2031
THA,Thailand,474076,2032
THA,Thailand,474076,2033
THA,Thailand,474076,2034
THA,Thailand,474076,2035
THA,Thailand,474076,2036
THA,Thailand,474076,2037
THA,Thailand,474076,2038
THA,Thailand,474076,2039
THA,Thailand,474076,2040
THA,Thailand,474076,2041
THA,Thailand,474076,2042
THA,Thailand,474076,2043
THA,Thailand,474076,2044
THA,Thailand,474076,2045
THA,Thailand,474076,2046
THA,Thailand,474076,2047
THA,Thailand,474076,2048
THA,Thailand,474076,2049
THA,Thailand,474076,2050
TLS,Timor-Leste,215152,2023
TLS,Timor-Leste,215152,2024
TLS,Timor-Leste,215152,2025
TLS,Timor-Leste,215152,2026
TLS,Timor-Leste,215152,2027
TLS,Timor-Leste,215152,2028
TLS,Timor-Leste,215152,2029
TLS,Timor-Leste,215152,2030
TLS,Timor-Leste,215152,2031
TLS,Timor-Leste,215152,2032
TLS,Timor-Leste,215152,2033
TLS,Timor-Leste,215152,2034
TLS,Timor-Leste,215152,2035
TLS,Timor-Leste,215152,2036
TLS,Timor-Leste,215152,2037
TLS,Timor-Leste,215152,2038
TLS,Timor-Leste,215152,2039
TLS,Timor-Leste,215152,2040
TLS,Timor-Leste,215152,2041
TLS,Timor-Leste,215152,2042
TLS,Timor-Leste,215152,2043
TLS,Timor-Leste,215152,2044
TLS,Timor-Leste,215152,2045
TLS,Timor-Leste,215152,2046
TLS,Timor-Leste,215152,2047
TLS,Timor-Leste,215152,2048
TLS,Timor-Leste,215152,2049
TLS,Timor-Leste,215152,2050
TGO,Togo,5453572,2023
TGO,Togo,5453572,2024
TGO,Togo,5453572,2025
TGO,Togo,5453572,2026
TGO,Togo,5453572,2027
TGO,Togo,5453572,2028
TGO,Togo,5453572,2029
TGO,Togo,5453572,2030
TGO,Togo,5453572,2031
TGO,Togo,5453572,2032
TGO,Togo,5453572,2033
TGO,Togo,5453572,2034
TGO,Togo,5453572,2035
TGO,Togo,5453572,2036
TGO,Togo,5453572,2037
TGO,Togo,5453572,2038
TGO,Togo,5453572,2039
TGO,Togo,5453572,2040
TGO,Togo,5453572,2041
TGO,Togo,5453572,2042
TGO,Togo,5453572,2043
TGO,Togo,5453572,2044
TGO,Togo,5453572,2045
TGO,Togo,5453572,2046
TGO,Togo,5453572,2047
TGO,Togo,5453572,2048
TGO,Togo,5453572,2049
TGO,Togo,5453572,2050
TON,Tonga,14483,2023
TON,Tonga,14483,2024
TON,Tonga,14483,2025
TON,Tonga,14483,2026
TON,Tonga,14483,2027
TON,Tonga,14483,2028
TON,Tonga,14483,2029
TON,Tonga,14483,2030
TON,Tonga,14483,2031
TON,Tonga,14483,2032
TON,Tonga,14483,2033
TON,Tonga,14483,2034
TON,Tonga,14483,2035
TON,Tonga,14483,2036
TON,Tonga,14483,2037
TON,Tonga,14483,2038
TON,Tonga,14483,2039
TON,Tonga,14483,2040
TON,Tonga,14483,2041
TON,Tonga,14483,2042
TON,Tonga,14483,2043
TON,Tonga,14483,2044
TON,Tonga,14483,2045
TON,Tonga,14483,2046
TON,Tonga,14483,2047
TON,Tonga,14483,2048
TON,Tonga,14483,2049
TON,Tonga,14483,2050
TTO,Trinidad and Tobago,12205,2023
TTO,Trinidad and Tobago,12205,2024
TTO,Trinidad and Tobago,12205,2025
TTO,Trinidad and Tobago,12205,2026
TTO,Trinidad and Tobago,12205,2027
TTO,Trinidad and Tobago,12205,2028
TTO,Trinidad and Tobago,12205,2029
TTO,Trinidad and Tobago,12205,2030
TTO,Trinidad and Tobago,12205,2031
TTO,Trinidad and Tobago,12205,2032
TTO,Trinidad and Tobago,12205,2033
TTO,Trinidad and Tobago,12205,2034
TTO,Trinidad and Tobago,12205,2035
TTO,Trinidad and Tobago,12205,2036
TTO,Trinidad and Tobago,12205,2037
TTO,Trinidad and Tobago,12205,2038
TTO,Trinidad and Tobago,12205,2039
TTO,Trinidad and Tobago,12205,2040
TTO,Trinidad and Tobago,12205,2041
TTO,Trinidad and Tobago,12205,2042
TTO,Trinidad and Tobago,12205,2043
TTO,Trinidad and Tobago,12205,2044
TTO,Trinidad and Tobago,12205,2045
TTO,Trinidad and Tobago,12205,2046
TTO,Trinidad and Tobago,12205,2047
TTO,Trinidad and Tobago,12205,2048
TTO,Trinidad and Tobago,12205,2049
TTO,Trinidad and Tobago,12205,2050
TUN,Tunisia,1165485,2023
TUN,Tunisia,1165485,2024
TUN,Tunisia,1165485,2025
TUN,Tunisia,1165485,2026
TUN,Tunisia,1165485,2027
TUN,Tunisia,1165485,2028
TUN,Tunisia,1165485,2029
TUN,Tunisia,1165485,2030
TUN,Tunisia,1165485,2031
TUN,Tunisia,1165485,2032
TUN,Tunisia,1165485,2033
TUN,Tunisia,1165485,2034
TUN,Tunisia,1165485,2035
TUN,Tunisia,1165485,2036
TUN,Tunisia,1165485,2037
TUN,Tunisia,1165485,2038
TUN,Tunisia,1165485,2039
TUN,Tunisia,1165485,2040
TUN,Tunisia,1165485,2041
TUN,Tunisia,1165485,2042
TUN,Tunisia,1165485,2043
TUN,Tunisia,1165485,2044
TUN,Tunisia,1165485,2045
TUN,Tunisia,1165485,2046
TUN,Tunisia,1165485,2047
TUN,Tunisia,1165485,2048
TUN,Tunisia,1165485,2049
TUN,Tunisia,1165485,2050
TUR,Türkiye,11577862,2023
TUR,Türkiye,11577862,2024
TUR,Türkiye,11577862,2025
TUR,Türkiye,11577862,2026
TUR,Türkiye,11577862,2027
TUR,Türkiye,11577862,2028
TUR,Türkiye,11577862,2029
TUR,Türkiye,11577862,2030
TUR,Türkiye,11577862,2031
TUR,Türkiye,11577862,2032
TUR,Türkiye,11577862,2033
TUR,Türkiye,11577862,2034
TUR,Türkiye,11577862,2035
TUR,Türkiye,11577862,2036
TUR,Türkiye,11577862,2037
TUR,Türkiye,11577862,2038
TUR,Türkiye,11577862,2039
TUR,Türkiye,11577862,2040
TUR,Türkiye,11577862,2041
TUR,Türkiye,11577862,2042
TUR,Türkiye,11577862,2043
TUR,Türkiye,11577862,2044
TUR,Türkiye,11577862,2045
TUR,Türkiye,11577862,2046
TUR,Türkiye,11577862,2047
TUR,Türkiye,11577862,2048
TUR,Türkiye,11577862,2049
TUR,Türkiye,11577862,2050
TKM,Turkmenistan,4680048,2023
TKM,Turkmenistan,4680048,2024
TKM,Turkmenistan,4680048,2025
TKM,Turkmenistan,4680048,2026
TKM,Turkmenistan,4680048,2027
TKM,Turkmenistan,4680048,2028
TKM,Turkmenistan,4680048,2029
TKM,Turkmenistan,4680048,2030
TKM,Turkmenistan,4680048,2031
TKM,Turkmenistan,4680048,2032
TKM,Turkmenistan,4680048,2033
TKM,Turkmenistan,4680048,2034
TKM,Turkmenistan,4680048,2035
TKM,Turkmenistan,4680048,2036
TKM,Turkmenistan,4680048,2037
TKM,Turkmenistan,4680048,2038
TKM,Turkmenistan,4680048,2039
TKM,Turkmenistan,4680048,2040
TKM,Turkmenistan,4680048,2041
TKM,Turkmenistan,4680048,2042
TKM,Turkmenistan,4680048,2043
TKM,Turkmenistan,4680048,2044
TKM,Turkmenistan,4680048,2045
TKM,Turkmenistan,4680048,2046
TKM,Turkmenistan,4680048,2047
TKM,Turkmenistan,4680048,2048
TKM,Turkmenistan,4680048,2049
TKM,Turkmenistan,4680048,2050
TUV,Tuvalu,0,2023
TUV,Tuvalu,0,2024
TUV,Tuvalu,0,2025
TUV,Tuvalu,0,2026
TUV,Tuvalu,0,2027
TUV,Tuvalu,0,2028
TUV,Tuvalu,0,2029
TUV,Tuvalu,0,2030
TUV,Tuvalu,0,2031
TUV,Tuvalu,0,2032
TUV,Tuvalu,0,2033
TUV,Tuvalu,0,2034
TUV,Tuvalu,0,2035
TUV,Tuvalu,0,2036
TUV,Tuvalu,0,2037
TUV,Tuvalu,0,2038
TUV,Tuvalu,0,2039
TUV,Tuvalu,0,2040
TUV,Tuvalu,0,2041
TUV,Tuvalu,0,2042
TUV,Tuvalu,0,2043
TUV,Tuvalu,0,2044
TUV,Tuvalu,0,2045
TUV,Tuvalu,0,2046
TUV,Tuvalu,0,2047
TUV,Tuvalu,0,2048
TUV,Tuvalu,0,2049
TUV,Tuvalu,0,2050
UGA,Uganda,16881480,2023
UGA,Uganda,16881480,2024
UGA,Uganda,16881480,2025
UGA,Uganda,16881480,2026
UGA,Uganda,16881480,2027
UGA,Uganda,16881480,2028
UGA,Uganda,16881480,2029
UGA,Uganda,16881480,2030
UGA,Uganda,16881480,2031
UGA,Uganda,16881480,2032
UGA,Uganda,16881480,2033
UGA,Uganda,16881480,2034
UGA,Uganda,16881480,2035
UGA,Uganda,16881480,2036
UGA,Uganda,16881480,2037
UGA,Uganda,16881480,2038
UGA,Uganda,16881480,2039
UGA,Uganda,16881480,2040
UGA,Uganda,16881480,2041
UGA,Uganda,16881480,2042
UGA,Uganda,16881480,2043
UGA,Uganda,16881480,2044
UGA,Uganda,16881480,2045
UGA,Uganda,16881480,2046
UGA,Uganda,16881480,2047
UGA,Uganda,16881480,2048
UGA,Uganda,16881480,2049
UGA,Uganda,16881480,2050
UKR,Ukraine,487200,2023
UKR,Ukraine,487200,2024
UKR,Ukraine,487200,2025
UKR,Ukraine,487200,2026
UKR,Ukraine,487200,2027
UKR,Ukraine,487200,2028
UKR,Ukraine,487200,2029
UKR,Ukraine,487200,2030
UKR,Ukraine,487200,2031
UKR,Ukraine,487200,2032
UKR,Ukraine,487200,2033
UKR,Ukraine,487200,2034
UKR,Ukraine,487200,2035
UKR,Ukraine,487200,2036
UKR,Ukraine,487200,2037
UKR,Ukraine,487200,2038
UKR,Ukraine,487200,2039
UKR,Ukraine,487200,2040
UKR,Ukraine,487200,2041
UKR,Ukraine,487200,2042
UKR,Ukraine,487200,2043
UKR,Ukraine,487200,2044
UKR,Ukraine,487200,2045
UKR,Ukraine,487200,2046
UKR,Ukraine,487200,2047
UKR,Ukraine,487200,2048
UKR,Ukraine,487200,2049
UKR,Ukraine,487200,2050
ARE,United Arab Emirates,2599390,2023
ARE,United Arab Emirates,2599390,2024
ARE,United Arab Emirates,2599390,2025
ARE,United Arab Emirates,2599390,2026
ARE,United Arab Emirates,2599390,2027
ARE,United Arab Emirates,2599390,2028
ARE,United Arab Emirates,2599390,2029
ARE,United Arab Emirates,2599390,2030
ARE,United Arab Emirates,2599390,2031
ARE,United Arab Emirates,2599390,2032
ARE,United Arab Emirates,2599390,2033
ARE,United Arab Emirates,2599390,2034
ARE,United Arab Emirates,2599390,2035
ARE,United Arab Emirates,2599390,2036
ARE,United Arab Emirates,2599390,2037
ARE,United Arab Emirates,2599390,2038
ARE,United Arab Emirates,2599390,2039
ARE,United Arab Emirates,2599390,2040
ARE,United Arab Emirates,2599390,2041
ARE,United Arab Emirates,2599390,2042
ARE,United Arab Emirates,2599390,2043
ARE,United Arab Emirates,2599390,2044
ARE,United Arab Emirates,2599390,2045
ARE,United Arab Emirates,2599390,2046
ARE,United Arab Emirates,2599390,2047
ARE,United Arab Emirates,2599390,2048
ARE,United Arab Emirates,2599390,2049
ARE,United Arab Emirates,2599390,2050
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2023
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2024
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2025
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2026
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2027
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2028
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2029
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2030
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2031
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2032
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2033
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2034
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2035
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2036
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2037
GBR,United Kingdom of Great Britain and Northern Ireland,111000,2038
